# Receiving,Rushing,Fumbles
# PID,TID,Season,Week,Rec,Tgt,Yds,Y/R,Lng,TD,Att,Yds,Y/A,Lng,TD,Fum,FumL
KANTE008,NYJ,2003,17,6,N/A,32,5.3,12,1,0,0,N/A,N/A,0,0,0
ARITE006,BAL,2003,17,1,N/A,1,1.0,1,0,0,0,N/A,N/A,0,0,0
NWETE009,ATL,2003,17,3,N/A,27,9.0,10,0,0,0,N/A,N/A,0,0,0
CHITE008,STL,2003,17,3,N/A,24,8.0,8,1,0,0,N/A,N/A,0,0,0
CLETE007,CLE,2003,17,1,N/A,6,6.0,6,0,0,0,N/A,N/A,0,0,0
SFOTE001,BAL,2003,17,2,N/A,10,5.0,5,0,0,0,N/A,N/A,0,0,0
STLTE001,SFO,2003,17,1,N/A,26,26.0,26,0,0,0,N/A,N/A,0,0,0
CINTE005,MIA,2003,17,2,N/A,30,15.0,20,0,0,0,N/A,N/A,0,0,0
DETTE006,DET,2003,17,4,N/A,36,9.0,22,1,0,0,N/A,N/A,0,0,0
SDGTE004,SDG,2003,17,2,N/A,36,18.0,28,0,0,0,N/A,N/A,0,0,0
SFOTE009,WAS,2003,17,2,N/A,11,5.5,7,0,0,0,N/A,N/A,0,0,0
JACTE008,JAC,2003,17,2,N/A,11,5.5,9,0,0,0,N/A,N/A,0,0,0
TENTE007,NYG,2003,17,2,N/A,7,3.5,6,1,0,0,N/A,N/A,0,0,0
HOUTE006,DEN,2003,17,4,N/A,34,8.5,13,0,0,0,N/A,N/A,0,0,0
NORTE012,NYG,2003,17,2,N/A,16,8.0,10,0,0,0,N/A,N/A,0,0,0
BALTE008,PHI,2003,17,2,N/A,12,6.0,7,0,0,0,N/A,N/A,0,0,0
DALTE002,DAL,2003,17,5,N/A,45,9.0,12,0,0,0,N/A,N/A,0,0,0
NYJTE007,GNB,2003,17,1,N/A,2,2.0,2,1,0,0,N/A,N/A,0,0,0
NORTE007,BUF,2003,17,2,N/A,44,22.0,26,0,0,0,N/A,N/A,0,0,0
SEATE007,IND,2003,17,4,N/A,30,7.5,10,0,0,0,N/A,N/A,0,0,0
CARTE006,NWE,2003,17,1,N/A,4,4.0,4,0,0,0,N/A,N/A,0,0,0
WASTE010,WAS,2003,17,1,N/A,6,6.0,6,0,0,0,N/A,N/A,0,0,0
TAMTE004,TAM,2003,17,2,N/A,14,7.0,9,0,0,0,N/A,N/A,0,0,0
ARITE005,ARI,2003,17,2,N/A,30,15.0,25,0,0,0,N/A,N/A,0,0,0
NWETE002,JAC,2003,17,1,N/A,11,11.0,11,0,0,0,N/A,N/A,0,1,1
TAMTE007,TAM,2003,17,1,N/A,3,3.0,3,0,0,0,N/A,N/A,0,0,0
BUFTE017,BUF,2003,17,1,N/A,28,28.0,28,0,0,0,N/A,N/A,0,0,0
TENTE009,TEN,2003,17,2,N/A,29,14.5,22,0,0,0,N/A,N/A,0,0,0
WASTE013,ATL,2003,17,1,N/A,6,6.0,6,0,0,0,N/A,N/A,0,0,0
NORTE015,NOR,2003,17,1,N/A,6,6.0,6,0,0,0,N/A,N/A,0,0,0
ATLTE003,KAN,2003,17,6,N/A,54,9.0,17,0,0,0,N/A,N/A,0,0,0
OAKTE009,OAK,2003,17,1,N/A,5,5.0,5,0,0,0,N/A,N/A,0,0,0
ARITE012,PIT,2003,17,2,N/A,12,6.0,8,0,0,0,N/A,N/A,0,0,0
DETTE009,DAL,2003,17,3,N/A,24,8.0,9,0,0,0,N/A,N/A,0,0,0
CHITE006,CHI,2003,17,2,N/A,34,17.0,24,0,0,0,N/A,N/A,0,0,0
NWETE005,SFO,2003,17,4,N/A,58,14.5,22,1,0,0,N/A,N/A,0,0,0
NORTE010,HOU,2003,17,1,N/A,7,7.0,7,0,0,0,N/A,N/A,0,0,0
MINTE007,MIN,2003,17,2,N/A,18,9.0,13,0,0,0,N/A,N/A,0,0,0
CINTE008,CIN,2003,17,1,N/A,1,1.0,1,0,0,0,N/A,N/A,0,0,0
PHITE007,PHI,2003,17,1,N/A,3,3.0,3,1,0,0,N/A,N/A,0,0,0
STLTE007,STL,2003,17,1,N/A,29,29.0,29,0,0,0,N/A,N/A,0,0,0
DETTE008,DET,2003,17,3,N/A,32,10.7,18,0,0,0,N/A,N/A,0,0,0
SEATE011,SEA,2003,17,5,N/A,47,9.4,14,0,0,0,N/A,N/A,0,0,0
GNBTE009,GNB,2003,17,2,N/A,11,5.5,8,0,0,0,N/A,N/A,0,0,0
SEATE005,NYJ,2004,1,1,N/A,4,4.0,4,0,0,0,N/A,N/A,0,0,0
PHITE002,CIN,2004,1,0,N/A,0,N/A,N/A,0,0,0,N/A,N/A,0,0,0
TAMTE002,OAK,2004,1,1,N/A,19,19.0,19,0,0,0,N/A,N/A,0,0,0
SDGTE005,MIA,2004,1,8,N/A,79,9.9,16,1,0,0,N/A,N/A,0,0,0
CLETE009,WAS,2004,1,0,N/A,0,N/A,N/A,0,0,0,N/A,N/A,0,0,0
NORTE018,CHI,2004,1,0,N/A,0,N/A,N/A,0,0,0,N/A,N/A,0,0,0
HOUTE006,DEN,2004,1,2,N/A,25,12.5,18,0,0,0,N/A,N/A,0,0,0
TENTE008,NWE,2004,1,7,N/A,57,8.1,21,1,0,0,N/A,N/A,0,0,0
CARTE001,NYG,2004,1,2,N/A,39,19.5,34,0,0,0,N/A,N/A,0,0,0
OAKTE010,CIN,2004,1,0,N/A,0,N/A,N/A,0,0,0,N/A,N/A,0,0,0
NWETE009,ATL,2004,1,6,N/A,82,13.7,22,1,0,0,N/A,N/A,0,0,0
ARITE006,BAL,2004,1,9,N/A,86,9.6,24,0,0,0,N/A,N/A,0,0,0
BUFTE016,GNB,2004,1,1,N/A,13,13.0,13,0,0,0,N/A,N/A,0,0,0
NORTE004,SFO,2004,1,8,N/A,86,10.8,16,1,0,0,N/A,N/A,0,0,0
NORTE002,NOR,2004,1,3,N/A,13,4.3,7,0,0,0,N/A,N/A,0,1,1
BALTE007,BAL,2004,1,2,N/A,18,9.0,13,0,0,0,N/A,N/A,0,1,0
BALTE001,IND,2004,1,1,N/A,64,64.0,64,0,0,0,N/A,N/A,0,0,0
BALTE008,PHI,2004,1,3,N/A,50,16.7,24,1,0,0,N/A,N/A,0,0,0
CLETE001,CAR,2004,1,0,N/A,0,N/A,N/A,0,0,0,N/A,N/A,0,0,0
MIATE010,JAC,2004,1,1,N/A,7,7.0,7,1,0,0,N/A,N/A,0,0,0
BUFTE006,BUF,2004,1,0,N/A,0,N/A,N/A,0,0,0,N/A,N/A,0,0,0
PITTE004,GNB,2004,1,0,N/A,0,N/A,N/A,0,0,0,N/A,N/A,0,0,0
OAKTE011,OAK,2004,1,1,N/A,13,13.0,13,0,0,0,N/A,N/A,0,0,0
STLTE002,MIN,2004,1,0,N/A,0,N/A,N/A,0,0,0,N/A,N/A,0,0,0
JACTE006,JAC,2004,1,0,N/A,0,N/A,N/A,0,0,0,N/A,N/A,0,0,0
WASTE011,WAS,2004,1,1,N/A,16,16.0,16,0,0,0,N/A,N/A,0,0,0
NORTE019,NWE,2004,1,2,N/A,16,8.0,14,0,0,0,N/A,N/A,0,0,0
JACTE008,JAC,2004,1,2,N/A,12,6.0,11,0,0,0,N/A,N/A,0,0,0
CARTE002,CAR,2004,1,0,N/A,0,N/A,N/A,0,0,0,N/A,N/A,0,0,0
DALTE002,DAL,2004,1,3,N/A,17,5.7,12,0,0,0,N/A,N/A,0,0,0
DETTE006,DET,2004,1,1,N/A,4,4.0,4,0,0,0,N/A,N/A,0,0,0
SDGTE004,SDG,2004,1,8,N/A,123,15.4,29,0,0,0,N/A,N/A,0,0,0
NYJTE003,CLE,2004,1,4,N/A,39,9.8,21,0,0,0,N/A,N/A,0,0,0
DENTE007,DEN,2004,1,0,N/A,0,N/A,N/A,0,0,0,N/A,N/A,0,0,0
DENTE001,DEN,2004,1,0,N/A,0,N/A,N/A,0,0,0,N/A,N/A,0,0,0
WASTE001,JAC,2004,1,0,N/A,0,N/A,N/A,0,0,0,N/A,N/A,0,0,0
ATLTE003,KAN,2004,1,2,N/A,17,8.5,14,0,0,0,N/A,N/A,0,0,0
ARITE005,ARI,2004,1,6,N/A,39,6.5,11,0,0,0,N/A,N/A,0,0,0
PITTE005,PIT,2004,1,1,N/A,12,12.0,12,0,0,0,N/A,N/A,0,0,0
CARTE005,CAR,2004,1,1,N/A,15,15.0,15,0,0,0,N/A,N/A,0,0,0
PHITE007,PHI,2004,1,6,N/A,58,9.7,15,0,0,0,N/A,N/A,0,0,0
STLTE007,STL,2004,1,0,N/A,0,N/A,N/A,0,1,-2,-2.0,-2,0,0,0
DENTE009,DEN,2004,1,1,N/A,2,2.0,2,1,0,0,N/A,N/A,0,0,0
KANTE005,KAN,2004,1,0,N/A,0,N/A,N/A,0,0,0,N/A,N/A,0,0,0
TAMTE004,TAM,2004,1,2,N/A,31,15.5,24,0,0,0,N/A,N/A,0,0,0
NORTE015,WAS,2004,1,0,N/A,0,N/A,N/A,0,0,0,N/A,N/A,0,0,0
DALTE009,DAL,2004,1,0,N/A,0,N/A,N/A,0,0,0,N/A,N/A,0,0,0
BUFTE017,TAM,2004,1,0,N/A,0,N/A,N/A,0,0,0,N/A,N/A,0,0,0
TAMTE007,TAM,2004,1,3,N/A,12,4.0,10,0,0,0,N/A,N/A,0,0,0
HOUTE002,HOU,2004,1,1,N/A,7,7.0,7,0,0,0,N/A,N/A,0,0,0
NORTE008,NOR,2004,1,3,N/A,32,10.7,17,1,0,0,N/A,N/A,0,0,0
CARTE006,NWE,2004,1,1,N/A,5,5.0,5,0,0,0,N/A,N/A,0,0,0
DENTE006,DET,2004,1,2,N/A,15,7.5,11,0,0,0,N/A,N/A,0,0,0
SEATE011,SEA,2004,1,1,N/A,15,15.0,15,0,0,0,N/A,N/A,0,0,0
KANTE008,NYJ,2004,1,0,N/A,0,N/A,N/A,0,0,0,N/A,N/A,0,0,0
NYJTE007,GNB,2004,1,2,N/A,27,13.5,14,0,0,0,N/A,N/A,0,0,0
BUFTE003,BUF,2004,1,0,N/A,0,N/A,N/A,0,0,0,N/A,N/A,0,0,0
TENTE011,TEN,2004,1,1,N/A,1,1.0,1,1,0,0,N/A,N/A,0,0,0
CHITE003,CHI,2004,1,0,N/A,0,N/A,N/A,0,0,0,N/A,N/A,0,0,0
MINTE002,MIN,2004,1,2,N/A,18,9.0,14,0,0,0,N/A,N/A,0,0,0
CINTE009,CIN,2004,1,0,N/A,0,N/A,N/A,0,0,0,N/A,N/A,0,0,0
NORTE007,BUF,2004,1,1,N/A,27,27.0,27,0,0,0,N/A,N/A,0,1,0
JACTE014,JAC,2004,1,0,N/A,0,N/A,N/A,0,0,0,N/A,N/A,0,0,0
MINTE007,MIN,2004,1,2,N/A,24,12.0,18,0,0,0,N/A,N/A,0,0,0
CINTE008,CIN,2004,1,1,N/A,3,3.0,3,0,0,0,N/A,N/A,0,0,0
DETTE009,DAL,2004,1,0,N/A,0,N/A,N/A,0,0,0,N/A,N/A,0,0,0
ARITE012,PIT,2004,1,1,N/A,6,6.0,6,0,0,0,N/A,N/A,0,0,0
NYJTE011,NYJ,2004,1,0,N/A,0,N/A,N/A,0,0,0,N/A,N/A,0,0,0
CHITE006,CHI,2004,1,1,N/A,28,28.0,28,0,0,0,N/A,N/A,0,1,1
KANTE012,KAN,2004,1,0,N/A,0,N/A,N/A,0,0,0,N/A,N/A,0,0,0
SEATE005,NYJ,2004,2,3,N/A,20,6.7,12,1,0,0,N/A,N/A,0,0,0
PHITE002,CIN,2004,2,4,N/A,12,3.0,4,0,0,0,N/A,N/A,0,0,0
SDGTE005,MIA,2004,2,6,N/A,93,15.5,37,0,0,0,N/A,N/A,0,0,0
SFOTE001,BAL,2004,2,1,N/A,11,11.0,11,0,0,0,N/A,N/A,0,0,0
HOUTE006,DEN,2004,2,2,N/A,12,6.0,7,0,0,0,N/A,N/A,0,0,0
SEATE003,SEA,2004,2,0,N/A,0,N/A,N/A,0,0,0,N/A,N/A,0,0,0
TAMTE002,OAK,2004,2,4,N/A,31,7.8,9,0,0,0,N/A,N/A,0,0,0
TAMTE006,SEA,2004,2,1,N/A,16,16.0,16,0,0,0,N/A,N/A,0,0,0
BALTE007,BAL,2004,2,1,N/A,4,4.0,4,0,0,0,N/A,N/A,0,0,0
NORTE004,SFO,2004,2,5,N/A,60,12.0,25,0,0,0,N/A,N/A,0,1,1
NORTE002,NOR,2004,2,0,N/A,0,N/A,N/A,0,0,0,N/A,N/A,0,0,0
CARTE001,NYG,2004,2,5,N/A,36,7.2,9,0,0,0,N/A,N/A,0,0,0
TENTE008,NWE,2004,2,2,N/A,21,10.5,19,2,0,0,N/A,N/A,0,0,0
BALTE008,PHI,2004,2,3,N/A,26,8.7,11,1,0,0,N/A,N/A,0,0,0
DALTE002,DAL,2004,2,6,N/A,82,13.7,24,0,0,0,N/A,N/A,0,0,0
WASTE011,WAS,2004,2,3,N/A,14,4.7,6,1,0,0,N/A,N/A,0,0,0
TENTE010,TEN,2004,2,2,N/A,12,6.0,9,0,0,0,N/A,N/A,0,0,0
MIATE010,JAC,2004,2,1,N/A,12,12.0,12,1,0,0,N/A,N/A,0,0,0
STLTE002,MIN,2004,2,3,N/A,36,12.0,18,0,0,0,N/A,N/A,0,0,0
ARITE001,ARI,2004,2,0,N/A,0,N/A,N/A,0,0,0,N/A,N/A,0,0,0
NYJTE003,CLE,2004,2,1,N/A,11,11.0,11,0,0,0,N/A,N/A,0,0,0
DENTE007,DEN,2004,2,2,N/A,25,12.5,20,0,0,0,N/A,N/A,0,0,0
STLTE001,SFO,2004,2,0,N/A,0,N/A,N/A,0,0,0,N/A,N/A,0,0,0
CARTE002,CAR,2004,2,1,N/A,1,1.0,1,1,0,0,N/A,N/A,0,0,0
DETTE006,DET,2004,2,1,N/A,6,6.0,6,0,0,0,N/A,N/A,0,0,0
SDGTE004,SDG,2004,2,4,N/A,39,9.8,14,0,0,0,N/A,N/A,0,0,0
MIATE001,ARI,2004,2,0,N/A,0,N/A,N/A,0,0,0,N/A,N/A,0,0,0
OAKTE010,CIN,2004,2,2,N/A,17,8.5,9,0,0,0,N/A,N/A,0,0,0
NWETE009,ATL,2004,2,3,N/A,49,16.3,33,0,0,0,N/A,N/A,0,0,0
PITTE005,PIT,2004,2,1,N/A,10,10.0,10,0,0,0,N/A,N/A,0,0,0
TAMTE004,TAM,2004,2,1,N/A,17,17.0,17,0,0,0,N/A,N/A,0,0,0
ARITE005,ARI,2004,2,4,N/A,43,10.8,27,0,0,0,N/A,N/A,0,0,0
ATLTE003,KAN,2004,2,4,N/A,63,15.8,22,0,0,0,N/A,N/A,0,0,0
CARTE005,CAR,2004,2,1,N/A,3,3.0,3,1,0,0,N/A,N/A,0,0,0
NORTE008,NOR,2004,2,0,N/A,0,N/A,N/A,0,0,0,N/A,N/A,0,0,0
SEATE007,IND,2004,2,3,N/A,7,2.3,4,1,0,0,N/A,N/A,0,0,0
NORTE015,WAS,2004,2,1,N/A,11,11.0,11,0,0,0,N/A,N/A,0,0,0
DALTE009,DAL,2004,2,1,N/A,1,1.0,1,1,0,0,N/A,N/A,0,0,0
TAMTE007,TAM,2004,2,1,N/A,12,12.0,12,0,0,0,N/A,N/A,0,0,0
HOUTE002,HOU,2004,2,1,N/A,6,6.0,6,0,0,0,N/A,N/A,0,0,0
CARTE006,NWE,2004,2,0,N/A,0,N/A,N/A,0,0,0,N/A,N/A,0,0,0
PHITE007,PHI,2004,2,2,N/A,24,12.0,15,0,0,0,N/A,N/A,0,0,0
DENTE006,DET,2004,2,2,N/A,13,6.5,13,0,0,0,N/A,N/A,0,0,0
CHITE003,CHI,2004,2,2,N/A,15,7.5,8,0,0,0,N/A,N/A,0,0,0
TENTE011,TEN,2004,2,6,N/A,45,7.5,8,0,0,0,N/A,N/A,0,0,0
SFOTE005,SFO,2004,2,0,N/A,0,N/A,N/A,0,0,0,N/A,N/A,0,0,0
MINTE002,MIN,2004,2,8,N/A,65,8.1,19,0,0,0,N/A,N/A,0,0,0
ARITE006,BAL,2004,2,3,N/A,27,9.0,14,0,0,0,N/A,N/A,0,0,0
NYJTE007,GNB,2004,2,1,N/A,9,9.0,9,0,0,0,N/A,N/A,0,0,0
NORTE011,NOR,2004,2,0,N/A,0,N/A,N/A,0,0,0,N/A,N/A,0,0,0
CINTE008,CIN,2004,2,1,N/A,-1,-1.0,-1,0,0,0,N/A,N/A,0,0,0
SEATE011,SEA,2004,2,0,N/A,0,N/A,N/A,0,0,0,N/A,N/A,0,0,0
DETTE009,DAL,2004,2,1,N/A,7,7.0,7,0,0,0,N/A,N/A,0,0,0
CHITE006,CHI,2004,2,2,N/A,43,21.5,31,0,0,0,N/A,N/A,0,0,0
NORTE007,BUF,2004,2,2,N/A,20,10.0,11,0,0,0,N/A,N/A,0,0,0
BUFTE017,TAM,2004,2,0,N/A,0,N/A,N/A,0,0,0,N/A,N/A,0,0,0
HOUTE006,DEN,2004,3,5,N/A,66,13.2,24,0,0,0,N/A,N/A,0,0,0
NORTE018,CHI,2004,3,1,N/A,11,11.0,11,0,0,0,N/A,N/A,0,0,0
BALTE008,PHI,2004,3,4,N/A,74,18.5,27,0,0,0,N/A,N/A,0,0,0
DALTE002,DAL,2004,3,3,N/A,22,7.3,10,1,0,0,N/A,N/A,0,0,0
CLETE009,WAS,2004,3,1,N/A,10,10.0,10,0,0,0,N/A,N/A,0,0,0
SFOTE001,BAL,2004,3,1,N/A,7,7.0,7,0,0,0,N/A,N/A,0,0,0
TAMTE002,OAK,2004,3,1,N/A,4,4.0,4,0,0,0,N/A,N/A,0,0,0
PHITE002,CIN,2004,3,3,N/A,28,9.3,11,0,0,0,N/A,N/A,0,0,0
SDGTE005,MIA,2004,3,5,N/A,51,10.2,15,0,0,0,N/A,N/A,0,0,0
JACTE008,JAC,2004,3,5,N/A,30,6.0,9,1,0,0,N/A,N/A,0,1,0
CINTE005,MIA,2004,3,3,N/A,16,5.3,10,0,0,0,N/A,N/A,0,1,1
MIATE010,JAC,2004,3,1,N/A,6,6.0,6,0,0,0,N/A,N/A,0,0,0
OAKTE011,OAK,2004,3,1,N/A,8,8.0,8,0,0,0,N/A,N/A,0,0,0
STLTE002,MIN,2004,3,2,N/A,16,8.0,11,0,0,0,N/A,N/A,0,0,0
WASTE011,WAS,2004,3,2,N/A,22,11.0,11,0,0,0,N/A,N/A,0,0,0
MIATE001,ARI,2004,3,1,N/A,5,5.0,5,0,0,0,N/A,N/A,0,0,0
STLTE001,SFO,2004,3,2,N/A,26,13.0,22,0,0,0,N/A,N/A,0,0,0
SDGTE004,SDG,2004,3,4,N/A,30,7.5,10,0,0,0,N/A,N/A,0,0,0
DENTE004,CLE,2004,3,1,N/A,9,9.0,9,0,0,0,N/A,N/A,0,0,0
TAMTE006,SEA,2004,3,3,N/A,22,7.3,9,0,0,0,N/A,N/A,0,0,0
CARTE001,NYG,2004,3,5,N/A,41,8.2,14,0,0,0,N/A,N/A,0,0,0
ATLTE003,KAN,2004,3,8,N/A,106,13.3,25,1,0,0,N/A,N/A,0,0,0
PHITE007,PHI,2004,3,3,N/A,19,6.3,8,0,0,0,N/A,N/A,0,0,0
DENTE006,DET,2004,3,3,N/A,15,5.0,10,0,0,0,N/A,N/A,0,0,0
ARITE005,ARI,2004,3,2,N/A,11,5.5,7,0,0,0,N/A,N/A,0,0,0
KANTE005,KAN,2004,3,1,N/A,5,5.0,5,1,0,0,N/A,N/A,0,0,0
PHITE003,PHI,2004,3,2,N/A,18,9.0,17,1,0,0,N/A,N/A,0,0,0
TAMTE007,TAM,2004,3,2,N/A,14,7.0,11,0,0,0,N/A,N/A,0,0,0
SEATE007,IND,2004,3,2,N/A,16,8.0,11,0,0,0,N/A,N/A,0,0,0
SEATE011,SEA,2004,3,1,N/A,1,1.0,1,1,0,0,N/A,N/A,0,0,0
DETTE009,DAL,2004,3,1,N/A,9,9.0,9,0,0,0,N/A,N/A,0,0,0
CHITE008,STL,2004,3,2,N/A,8,4.0,5,0,0,0,N/A,N/A,0,0,0
NORTE004,SFO,2004,3,5,N/A,39,7.8,10,0,0,0,N/A,N/A,0,0,0
NORTE002,NOR,2004,3,3,N/A,38,12.7,17,0,0,0,N/A,N/A,0,0,0
NWETE009,ATL,2004,3,2,N/A,34,17.0,22,0,0,0,N/A,N/A,0,0,0
CHITE003,CHI,2004,3,2,N/A,16,8.0,9,0,0,0,N/A,N/A,0,0,0
NORTE010,HOU,2004,3,3,N/A,39,13.0,21,0,0,0,N/A,N/A,0,1,0
NYJTE007,GNB,2004,3,4,N/A,35,8.8,11,0,0,0,N/A,N/A,0,0,0
TENTE011,TEN,2004,3,2,N/A,11,5.5,7,0,0,0,N/A,N/A,0,0,0
BUFTE017,TAM,2004,3,1,N/A,2,2.0,2,0,0,0,N/A,N/A,0,0,0
SEATE005,NYJ,2004,4,1,N/A,15,15.0,15,0,0,0,N/A,N/A,0,0,0
SFOTE007,SDG,2004,4,1,N/A,10,10.0,10,1,0,0,N/A,N/A,0,0,0
SDGTE005,MIA,2004,4,5,N/A,51,10.2,20,0,0,0,N/A,N/A,0,0,0
SFOTE001,BAL,2004,4,3,N/A,38,12.7,19,0,0,0,N/A,N/A,0,0,0
TAMTE002,OAK,2004,4,2,N/A,12,6.0,10,0,0,0,N/A,N/A,0,0,0
TENTE008,NWE,2004,4,2,N/A,35,17.5,33,1,0,0,N/A,N/A,0,0,0
BUFTE016,GNB,2004,4,1,N/A,9,9.0,9,0,0,0,N/A,N/A,0,0,0
NORTE004,SFO,2004,4,10,N/A,113,11.3,18,0,0,0,N/A,N/A,0,0,0
NORTE002,NOR,2004,4,4,N/A,41,10.3,15,0,0,0,N/A,N/A,0,0,0
CARTE001,NYG,2004,4,5,N/A,74,14.8,26,1,0,0,N/A,N/A,0,0,0
HOUTE006,DEN,2004,4,2,N/A,42,21.0,28,0,0,0,N/A,N/A,0,0,0
CARTE002,CAR,2004,4,1,N/A,6,6.0,6,0,0,0,N/A,N/A,0,0,0
TENTE010,TEN,2004,4,1,N/A,8,8.0,8,0,0,0,N/A,N/A,0,0,0
MIATE010,JAC,2004,4,6,N/A,56,9.3,24,0,0,0,N/A,N/A,0,0,0
OAKTE011,OAK,2004,4,3,N/A,37,12.3,22,0,0,0,N/A,N/A,0,0,0
JACTE006,JAC,2004,4,1,N/A,17,17.0,17,0,0,0,N/A,N/A,0,0,0
DENTE007,DEN,2004,4,1,N/A,9,9.0,9,0,0,0,N/A,N/A,0,0,0
MIATE001,ARI,2004,4,1,N/A,6,6.0,6,0,0,0,N/A,N/A,0,0,0
JACTE008,JAC,2004,4,3,N/A,27,9.0,12,0,0,0,N/A,N/A,0,0,0
CINTE005,MIA,2004,4,2,N/A,15,7.5,11,0,0,0,N/A,N/A,0,0,0
SDGTE004,SDG,2004,4,7,N/A,57,8.1,12,1,0,0,N/A,N/A,0,0,0
DETTE003,TAM,2004,4,1,N/A,5,5.0,5,0,0,0,N/A,N/A,0,0,0
OAKTE010,CIN,2004,4,1,N/A,0,0.0,0,0,0,0,N/A,N/A,0,0,0
CHITE008,STL,2004,4,1,N/A,3,3.0,3,0,0,0,N/A,N/A,0,0,0
ATLTE003,KAN,2004,4,4,N/A,42,10.5,18,0,0,0,N/A,N/A,0,0,0
CARTE005,CAR,2004,4,3,N/A,29,9.7,12,0,0,0,N/A,N/A,0,0,0
PHITE007,PHI,2004,4,1,N/A,9,9.0,9,0,0,0,N/A,N/A,0,0,0
DENTE009,DEN,2004,4,1,N/A,5,5.0,5,1,0,0,N/A,N/A,0,0,0
ARITE005,ARI,2004,4,3,N/A,36,12.0,26,0,0,0,N/A,N/A,0,0,0
PITTE005,PIT,2004,4,1,N/A,8,8.0,8,0,0,0,N/A,N/A,0,0,0
TAMTE007,TAM,2004,4,1,N/A,7,7.0,7,0,0,0,N/A,N/A,0,0,0
CARTE006,NWE,2004,4,2,N/A,24,12.0,17,0,0,0,N/A,N/A,0,0,0
SEATE007,IND,2004,4,3,N/A,33,11.0,16,1,0,0,N/A,N/A,0,0,0
KANTE005,KAN,2004,4,3,N/A,23,7.7,17,1,0,0,N/A,N/A,0,0,0
CINTE008,CIN,2004,4,1,N/A,4,4.0,4,0,0,0,N/A,N/A,0,0,0
CLETE010,CLE,2004,4,2,N/A,19,9.5,12,0,0,0,N/A,N/A,0,0,0
CHITE003,CHI,2004,4,1,N/A,1,1.0,1,0,0,0,N/A,N/A,0,0,0
CLETE013,CLE,2004,4,2,N/A,28,14.0,15,1,0,0,N/A,N/A,0,0,0
NWETE009,ATL,2004,4,5,N/A,85,17.0,29,0,0,0,N/A,N/A,0,0,0
TENTE005,TEN,2004,4,9,N/A,31,3.4,6,1,0,0,N/A,N/A,0,0,0
KANTE008,NYJ,2004,4,1,N/A,0,0.0,0,0,0,0,N/A,N/A,0,0,0
NYJTE007,GNB,2004,4,3,N/A,21,7.0,14,0,0,0,N/A,N/A,0,0,0
CHITE006,CHI,2004,4,2,N/A,11,5.5,6,0,0,0,N/A,N/A,0,0,0
NORTE010,HOU,2004,4,1,N/A,27,27.0,27,0,0,0,N/A,N/A,0,0,0
BUFTE003,BUF,2004,4,1,N/A,6,6.0,6,0,0,0,N/A,N/A,0,0,0
NORTE015,WAS,2004,4,3,N/A,29,9.7,13,0,0,0,N/A,N/A,0,0,0
DETTE006,DET,2004,5,1,N/A,7,7.0,7,0,0,0,N/A,N/A,0,0,0
SDGTE004,SDG,2004,5,8,N/A,93,11.6,29,2,0,0,N/A,N/A,0,0,0
DETTE003,TAM,2004,5,1,N/A,11,11.0,11,0,0,0,N/A,N/A,0,0,0
STLTE001,SFO,2004,5,3,N/A,41,13.7,18,0,0,0,N/A,N/A,0,0,0
DALTE002,DAL,2004,5,5,N/A,35,7.0,10,0,0,0,N/A,N/A,0,1,1
SDGTE005,MIA,2004,5,4,N/A,62,15.5,34,0,0,0,N/A,N/A,0,1,0
SFOTE001,BAL,2004,5,2,N/A,8,4.0,4,0,0,0,N/A,N/A,0,0,0
BALTE001,IND,2004,5,1,N/A,4,4.0,4,1,0,0,N/A,N/A,0,0,0
MIATE001,ARI,2004,5,1,N/A,8,8.0,8,0,0,0,N/A,N/A,0,0,0
DENTE007,DEN,2004,5,1,N/A,6,6.0,6,0,0,0,N/A,N/A,0,0,0
JACTE006,JAC,2004,5,1,N/A,10,10.0,10,0,0,0,N/A,N/A,0,0,0
STLTE002,MIN,2004,5,3,N/A,17,5.7,11,0,0,0,N/A,N/A,0,0,0
ATLTE008,ATL,2004,5,1,N/A,13,13.0,13,0,0,0,N/A,N/A,0,0,0
OAKTE011,OAK,2004,5,3,N/A,38,12.7,21,1,0,0,N/A,N/A,0,0,0
CLETE001,CAR,2004,5,2,N/A,18,9.0,12,0,0,0,N/A,N/A,0,0,0
WASTE011,WAS,2004,5,2,N/A,12,6.0,7,1,0,0,N/A,N/A,0,0,0
BUFTE006,BUF,2004,5,2,N/A,20,10.0,11,0,0,0,N/A,N/A,0,0,0
MIATE010,JAC,2004,5,2,N/A,49,24.5,38,0,0,0,N/A,N/A,0,0,0
SEATE005,NYJ,2004,5,3,N/A,33,11.0,17,1,0,0,N/A,N/A,0,1,1
TAMTE002,OAK,2004,5,1,N/A,12,12.0,12,0,0,0,N/A,N/A,0,0,0
NORTE007,BUF,2004,5,1,N/A,16,16.0,16,1,0,0,N/A,N/A,0,0,0
NYJTE007,GNB,2004,5,2,N/A,12,6.0,11,2,0,0,N/A,N/A,0,0,0
KANTE008,NYJ,2004,5,2,N/A,20,10.0,11,0,0,0,N/A,N/A,0,0,0
SEATE011,SEA,2004,5,2,N/A,20,10.0,13,0,0,0,N/A,N/A,0,0,0
DENTE006,DET,2004,5,2,N/A,15,7.5,9,0,0,0,N/A,N/A,0,0,0
