# Rushing,Receiving,Fumbles
# PID,TID,Season,Week,Att,Yds,Y/A,Lng,TD,Rec,Tgt,Yds,Y/R,Lng,TD,Fum,FumL
HOURB019,JAC,2010,2,0,0,N/A,N/A,0,1,N/A,5,5.0,5,0,0,0
INDRB013,PIT,2010,2,2,1,0.5,2,0,1,N/A,0,0.0,0,0,0,0
BALRB008,HOU,2010,2,0,0,N/A,N/A,0,2,N/A,20,10.0,15,0,0,0
TAMRB021,TAM,2010,2,3,1,0.3,2,0,5,N/A,33,6.6,14,1,0,0
STLRB015,STL,2010,2,0,0,N/A,N/A,0,1,N/A,1,1.0,1,0,0,0
ATLRB019,ATL,2010,2,9,75,8.3,21,0,0,N/A,0,N/A,N/A,0,0,0
ARIRB005,CHI,2010,2,4,6,1.5,4,0,2,N/A,9,4.5,9,0,0,0
SFORB009,SFO,2010,2,1,0,0.0,0,0,0,N/A,0,N/A,N/A,0,0,0
KANRB011,KAN,2010,2,22,83,3.8,11,0,1,N/A,5,5.0,5,0,0,0
DALRB021,NWE,2010,2,0,0,N/A,N/A,0,1,N/A,19,19.0,19,0,0,0
NWERB010,NWE,2010,2,5,22,4.4,8,0,2,N/A,15,7.5,8,0,0,0
BALRB018,MIA,2010,2,10,30,3.0,8,0,0,N/A,0,N/A,N/A,0,1,1
WASRB008,WAS,2010,2,1,0,0.0,0,0,4,N/A,38,9.5,22,0,0,0
NYJRB001,NYJ,2010,2,11,76,6.9,31,0,4,N/A,26,6.5,9,0,0,0
NORRB003,NOR,2010,2,1,0,0.0,0,0,1,N/A,18,18.0,18,0,0,0
DETRB007,DET,2010,2,3,8,2.7,5,0,0,N/A,0,N/A,N/A,0,0,0
WASRB006,WAS,2010,2,13,33,2.5,12,2,0,N/A,0,N/A,N/A,0,0,0
DENRB011,DEN,2010,2,11,19,1.7,4,1,0,N/A,0,N/A,N/A,0,0,0
DETRB027,SFO,2010,2,0,0,N/A,N/A,0,1,N/A,5,5.0,5,0,0,0
ARIRB009,ARI,2010,2,2,3,1.5,4,0,0,N/A,0,N/A,N/A,0,0,0
ATLRB022,MIA,2010,2,4,10,2.5,4,0,0,N/A,0,N/A,N/A,0,0,0
DETRB023,CLE,2010,2,16,33,2.1,8,0,3,N/A,35,11.7,23,0,1,1
CLERB004,PHI,2010,2,4,0,0.0,4,0,0,N/A,0,N/A,N/A,0,0,0
TENRB015,SEA,2010,2,4,17,4.3,7,0,0,N/A,0,N/A,N/A,0,0,0
SEARB011,SEA,2010,2,1,15,15.0,15,0,1,N/A,7,7.0,7,0,0,0
JACRB002,JAC,2010,2,12,31,2.6,7,0,1,N/A,17,17.0,17,0,1,1
TENRB005,TEN,2010,2,0,0,N/A,N/A,0,1,N/A,13,13.0,13,0,0,0
BUFRB016,BUF,2010,2,9,39,4.3,11,1,0,N/A,0,N/A,N/A,0,0,0
CLERB008,GNB,2010,2,11,29,2.6,6,1,1,N/A,10,10.0,10,0,0,0
SEARB015,BUF,2010,2,17,64,3.8,14,0,0,N/A,0,N/A,N/A,0,0,0
MINRB014,MIN,2010,2,28,145,5.2,23,1,5,N/A,41,8.2,16,0,0,0
MINRB016,MIN,2010,2,1,1,1.0,1,0,0,N/A,0,N/A,N/A,0,0,0
INDRB005,IND,2010,2,20,92,4.6,16,0,2,N/A,21,10.5,13,0,1,0
CARRB003,CAR,2010,2,17,54,3.2,11,0,3,N/A,20,6.7,11,0,0,0
SFORB005,SFO,2010,2,20,112,5.6,20,1,7,N/A,56,8.0,18,1,1,0
STLRB012,TAM,2010,2,27,51,1.9,8,0,1,N/A,8,8.0,8,0,0,0
GNBRB011,CIN,2010,2,23,78,3.4,13,0,0,N/A,0,N/A,N/A,0,0,0
SDGRB010,MIA,2010,2,13,80,6.2,51,0,1,N/A,3,3.0,3,0,1,1
CHIRB004,DAL,2010,2,11,31,2.8,8,0,0,N/A,0,N/A,N/A,0,0,0
SFORB011,NYG,2010,2,4,8,2.0,5,0,0,N/A,0,N/A,N/A,0,0,0
DETRB014,NOR,2010,2,5,4,0.8,4,0,4,N/A,30,7.5,11,1,1,0
GNBRB019,GNB,2010,2,9,36,4.0,12,0,0,N/A,0,N/A,N/A,0,1,0
BUFRB008,BUF,2010,2,1,2,2.0,2,0,0,N/A,0,N/A,N/A,0,0,0
NORRB007,SDG,2010,2,5,37,7.4,34,0,4,N/A,63,15.8,43,0,0,0
NWERB005,NWE,2010,2,5,11,2.2,6,0,0,N/A,0,N/A,N/A,0,0,0
SDGRB010,MIA,2010,3,11,54,4.9,17,0,2,N/A,-1,-0.5,5,0,0,0
INDRB001,DAL,2010,3,2,4,2.0,3,0,0,N/A,0,N/A,N/A,0,0,0
MIARB009,HOU,2010,3,3,14,4.7,16,0,1,N/A,3,3.0,3,0,0,0
KANRB017,KAN,2010,3,12,97,8.1,24,0,3,N/A,57,19.0,22,0,0,0
DENRB007,SDG,2010,3,0,0,N/A,N/A,0,1,N/A,2,2.0,2,0,0,0
WASRB004,WAS,2010,3,7,46,6.6,36,0,0,N/A,0,N/A,N/A,0,0,0
MINRB010,DET,2010,3,2,5,2.5,3,0,1,N/A,5,5.0,5,0,0,0
JACRB014,SEA,2010,3,17,63,3.7,28,0,3,N/A,31,10.3,13,0,0,0
NYGRB014,CLE,2010,3,22,144,6.5,48,1,7,N/A,36,5.1,11,0,0,0
OAKRB007,PHI,2010,3,0,0,N/A,N/A,0,2,N/A,6,3.0,4,0,0,0
WASRB007,ARI,2010,3,11,40,3.6,13,0,1,N/A,0,0.0,0,0,0,0
BALRB011,BAL,2010,3,15,80,5.3,25,0,4,N/A,16,4.0,12,0,0,0
CHIRB005,CHI,2010,3,11,29,2.6,12,0,2,N/A,14,7.0,15,0,0,0
TENRB019,KAN,2010,3,4,9,2.3,4,0,0,N/A,0,N/A,N/A,0,0,0
NORRB004,NOR,2010,3,9,30,3.3,12,0,6,N/A,61,10.2,23,0,0,0
KANRB012,KAN,2010,3,0,0,N/A,N/A,0,2,N/A,12,6.0,14,0,0,0
INDRB011,NYG,2010,3,15,88,5.9,22,1,5,N/A,30,6.0,12,0,1,1
OAKRB016,OAK,2010,3,25,105,4.2,33,1,2,N/A,17,8.5,18,0,1,0
CARRB006,CAR,2010,3,8,13,1.6,7,1,2,N/A,18,9.0,15,0,1,1
TENRB020,TEN,2010,3,32,125,3.9,42,2,0,N/A,0,N/A,N/A,0,0,0
ARIRB013,PIT,2010,3,19,143,7.5,34,1,0,N/A,0,N/A,N/A,0,0,0
PITRB013,DAL,2010,3,7,43,6.1,15,0,0,N/A,0,N/A,N/A,0,0,0
CINRB002,NWE,2010,3,16,98,6.1,22,1,1,N/A,6,6.0,6,0,0,0
CARRB007,SDG,2010,3,17,73,4.3,13,0,3,N/A,17,5.7,8,0,1,1
PITRB012,PIT,2010,3,5,31,6.2,16,0,1,N/A,9,9.0,9,0,0,0
SDGRB005,NWE,2010,3,3,42,14.0,22,1,0,N/A,0,N/A,N/A,0,0,0
DETRB031,DET,2010,3,1,21,21.0,21,0,0,N/A,0,N/A,N/A,0,1,1
HOURB002,HOU,2010,3,17,106,6.2,26,0,4,N/A,20,5.0,14,0,1,1
BUFRB015,BUF,2010,3,4,29,7.3,19,0,3,N/A,10,3.3,5,1,0,0
DETRB022,DET,2010,3,7,26,3.7,16,0,2,N/A,13,6.5,8,0,0,0
NYJRB015,NOR,2010,3,7,13,1.9,9,0,0,N/A,0,N/A,N/A,0,1,1
NWERB002,TAM,2010,3,6,27,4.5,12,1,0,N/A,0,N/A,N/A,0,0,0
JACRB006,STL,2010,3,11,22,2.0,8,0,0,N/A,0,N/A,N/A,0,0,0
MINRB011,MIN,2010,3,3,12,4.0,8,0,0,N/A,0,N/A,N/A,0,1,1
OAKRB011,JAC,2010,3,3,19,6.3,13,0,1,N/A,14,14.0,14,0,0,0
BALRB014,CIN,2010,3,2,15,7.5,12,0,0,N/A,0,N/A,N/A,0,0,0
ARIRB018,ARI,2010,3,14,75,5.4,24,0,0,N/A,0,N/A,N/A,0,0,0
INDRB025,IND,2010,3,7,12,1.7,6,0,0,N/A,0,N/A,N/A,0,0,0
OAKRB019,OAK,2010,3,1,2,2.0,2,0,2,N/A,2,1.0,6,0,0,0
STLRB007,STL,2010,3,14,49,3.5,13,1,1,N/A,8,8.0,8,0,0,0
PHIRB013,PHI,2010,3,11,54,4.9,18,0,2,N/A,7,3.5,5,0,0,0
TENRB012,NYJ,2010,3,10,36,3.6,9,0,0,N/A,0,N/A,N/A,0,0,0
WASRB012,CLE,2010,3,4,9,2.3,4,0,0,N/A,0,N/A,N/A,0,0,0
TENRB018,TEN,2010,3,6,30,5.0,17,0,0,N/A,0,N/A,N/A,0,0,0
NYJRB006,CAR,2010,3,0,0,N/A,N/A,0,4,N/A,47,11.8,20,0,0,0
DETRB018,WAS,2010,3,0,0,N/A,N/A,0,2,N/A,14,7.0,9,0,0,0
SDGRB001,BAL,2010,3,1,4,4.0,4,0,2,N/A,18,9.0,11,0,0,0
ATLRB019,ATL,2010,3,30,114,3.8,32,1,2,N/A,11,5.5,8,0,0,0
INDRB013,PIT,2010,3,1,4,4.0,4,0,2,N/A,4,2.0,7,0,0,0
ATLRB025,STL,2010,3,10,58,5.8,42,1,1,N/A,6,6.0,6,0,0,0
ATLRB024,ATL,2010,3,0,0,N/A,N/A,0,2,N/A,29,14.5,18,0,0,0
STLRB015,STL,2010,3,1,2,2.0,2,0,1,N/A,3,3.0,3,0,0,0
HOURB018,HOU,2010,3,2,4,2.0,3,0,0,N/A,0,N/A,N/A,0,0,0
ATLRB022,MIA,2010,3,1,4,4.0,4,0,1,N/A,14,14.0,14,0,0,0
ARIRB009,ARI,2010,3,0,0,N/A,N/A,0,1,N/A,8,8.0,8,0,0,0
BALRB008,HOU,2010,3,0,0,N/A,N/A,0,1,N/A,18,18.0,18,0,0,0
TAMRB021,TAM,2010,3,2,13,6.5,9,0,4,N/A,57,14.3,46,0,0,0
CLERB005,BAL,2010,3,7,29,4.1,9,0,0,N/A,0,N/A,N/A,0,0,0
ARIRB005,CHI,2010,3,3,9,3.0,6,0,0,N/A,0,N/A,N/A,0,0,0
DALRB021,NWE,2010,3,6,19,3.2,9,0,0,N/A,0,N/A,N/A,0,0,0
KANRB011,KAN,2010,3,19,95,5.0,27,1,1,N/A,1,1.0,1,0,0,0
BALRB018,MIA,2010,3,7,28,4.0,6,0,0,N/A,0,N/A,N/A,0,1,0
WASRB008,WAS,2010,3,1,1,1.0,1,0,2,N/A,10,5.0,11,0,0,0
NYJRB001,NYJ,2010,3,15,70,4.7,21,1,3,N/A,18,6.0,9,0,0,0
DENRB011,DEN,2010,3,4,12,3.0,7,0,6,N/A,33,5.5,9,0,0,0
SFORB009,SFO,2010,3,0,0,N/A,N/A,0,2,N/A,6,3.0,5,0,0,0
DETRB007,DET,2010,3,6,5,0.8,3,0,5,N/A,36,7.2,16,0,0,0
WASRB006,WAS,2010,3,7,44,6.3,27,0,1,N/A,14,14.0,14,0,0,0
GNBRB011,CIN,2010,3,27,81,3.0,11,1,2,N/A,9,4.5,7,1,1,0
STLRB012,TAM,2010,3,6,13,2.2,8,0,5,N/A,33,6.6,11,0,0,0
BUFRB016,BUF,2010,3,4,8,2.0,5,0,0,N/A,0,N/A,N/A,0,0,0
MIARB013,MIA,2010,3,1,-6,-6.0,-6,0,0,N/A,0,N/A,N/A,0,0,0
CLERB004,PHI,2010,3,5,14,2.8,9,0,0,N/A,0,N/A,N/A,0,0,0
DALRB017,CLE,2010,3,0,0,N/A,N/A,0,1,N/A,0,0.0,0,0,0,0
MINRB014,MIN,2010,3,23,160,7.0,80,2,5,N/A,30,6.0,17,0,0,0
SEARB015,BUF,2010,3,13,79,6.1,17,0,1,N/A,7,7.0,7,0,0,0
NWERB005,NWE,2010,3,6,16,2.7,5,0,0,N/A,0,N/A,N/A,0,0,0
CHIRB002,OAK,2010,3,3,13,4.3,15,0,0,N/A,0,N/A,N/A,0,0,0
CLERB008,GNB,2010,3,7,12,1.7,11,0,4,N/A,27,6.8,10,0,0,0
TAMRB017,CIN,2010,3,3,16,5.3,6,0,1,N/A,6,6.0,6,0,0,0
TENRB015,SEA,2010,3,1,0,0.0,0,0,0,N/A,0,N/A,N/A,0,0,0
JACRB002,JAC,2010,3,22,88,4.0,17,0,2,N/A,1,0.5,3,0,0,0
NORRB007,SDG,2010,3,1,16,16.0,16,0,1,N/A,10,10.0,10,0,1,1
SFORB011,NYG,2010,3,4,17,4.3,7,0,1,N/A,1,1.0,1,0,0,0
CHIRB004,DAL,2010,3,17,55,3.2,12,1,1,N/A,5,5.0,5,0,0,0
SFORB005,SFO,2010,3,15,43,2.9,6,0,9,N/A,102,11.3,41,0,0,0
NYGRB003,NYG,2010,3,0,0,N/A,N/A,0,1,N/A,7,7.0,7,0,0,0
GNBRB019,GNB,2010,3,6,31,5.2,18,0,2,N/A,20,10.0,10,0,0,0
INDRB005,IND,2010,3,13,29,2.2,10,0,2,N/A,10,5.0,6,0,0,0
CARRB003,CAR,2010,3,10,64,6.4,26,0,0,N/A,0,N/A,N/A,0,0,0
DENRB021,DEN,2010,3,12,24,2.0,6,0,2,N/A,40,20.0,28,0,0,0
ATLRB011,ATL,2010,3,14,62,4.4,17,0,1,N/A,8,8.0,8,0,0,0
SEARB011,SEA,2010,4,1,3,3.0,3,0,1,N/A,4,4.0,4,0,0,0
INDRB012,IND,2010,4,2,-4,-2.0,2,0,0,N/A,0,N/A,N/A,0,0,0
OAKRB007,PHI,2010,4,0,0,N/A,N/A,0,3,N/A,43,14.3,18,0,0,0
WASRB007,ARI,2010,4,7,24,3.4,7,0,0,N/A,0,N/A,N/A,0,0,0
NYGRB014,CLE,2010,4,27,102,3.8,24,1,2,N/A,8,4.0,4,0,0,0
JACRB014,SEA,2010,4,19,65,3.4,12,0,2,N/A,10,5.0,5,0,0,0
OAKRB019,OAK,2010,4,2,7,3.5,6,0,1,N/A,13,13.0,13,1,0,0
CARRB007,SDG,2010,4,16,100,6.3,23,1,2,N/A,3,1.5,8,0,0,0
CINRB002,NWE,2010,4,16,76,4.8,12,1,0,N/A,0,N/A,N/A,0,0,0
MINRB010,DET,2010,4,1,6,6.0,6,0,2,N/A,12,6.0,7,0,0,0
WASRB004,WAS,2010,4,18,70,3.9,13,1,0,N/A,0,N/A,N/A,0,0,0
TENRB020,TEN,2010,4,19,53,2.8,8,0,3,N/A,11,3.7,6,0,1,1
ARIRB013,PIT,2010,4,25,79,3.2,11,2,2,N/A,9,4.5,5,0,0,0
CARRB006,CAR,2010,4,7,21,3.0,7,0,1,N/A,55,55.0,55,1,0,0
CHIRB005,CHI,2010,4,12,26,2.2,8,0,2,N/A,7,3.5,6,0,0,0
BALRB011,BAL,2010,4,8,20,2.5,6,0,1,N/A,9,9.0,9,0,0,0
MIARB009,HOU,2010,4,5,37,7.4,23,0,2,N/A,8,4.0,12,0,0,0
DENRB007,SDG,2010,4,5,10,2.0,5,0,3,N/A,40,13.3,21,0,0,0
DETRB016,DET,2010,4,3,12,4.0,8,0,4,N/A,22,5.5,9,0,0,0
ARIRB018,ARI,2010,4,5,19,3.8,7,0,1,N/A,6,6.0,6,0,0,0
PHIRB013,PHI,2010,4,16,64,4.0,12,0,12,N/A,110,9.2,31,0,1,1
DETRB022,DET,2010,4,12,50,4.2,10,0,5,N/A,34,6.8,15,0,1,1
SDGRB011,SDG,2010,4,9,55,6.1,20,1,1,N/A,13,13.0,13,0,0,0
BUFRB015,BUF,2010,4,2,11,5.5,6,0,1,N/A,4,4.0,4,0,0,0
PITRB012,PIT,2010,4,0,0,N/A,N/A,0,1,N/A,6,6.0,6,0,0,0
NYJRB014,NYJ,2010,4,4,12,3.0,6,0,0,N/A,0,N/A,N/A,0,0,0
NYGRB002,NYJ,2010,4,0,0,N/A,N/A,0,1,N/A,2,2.0,2,0,0,0
NYJRB015,NOR,2010,4,12,67,5.6,14,0,0,N/A,0,N/A,N/A,0,1,1
JACRB006,STL,2010,4,1,3,3.0,3,0,0,N/A,0,N/A,N/A,0,0,0
SFORB001,SFO,2010,4,1,3,3.0,3,0,0,N/A,0,N/A,N/A,0,0,0
SDGRB005,NWE,2010,4,8,36,4.5,9,0,1,N/A,11,11.0,11,1,0,0
CHIRB001,CAR,2010,4,0,0,N/A,N/A,0,1,N/A,4,4.0,4,0,0,0
NYJRB006,CAR,2010,4,1,0,0.0,0,0,0,N/A,0,N/A,N/A,0,0,0
TENRB012,NYJ,2010,4,22,117,5.3,17,0,0,N/A,0,N/A,N/A,0,0,0
TENRB018,TEN,2010,4,2,50,25.0,54,0,0,N/A,0,N/A,N/A,0,0,0
BALRB014,CIN,2010,4,2,7,3.5,5,0,0,N/A,0,N/A,N/A,0,0,0
HOURB002,HOU,2010,4,17,133,7.8,74,1,3,N/A,56,18.7,31,1,0,0
OAKRB011,JAC,2010,4,3,6,2.0,4,0,2,N/A,9,4.5,6,0,0,0
PITRB001,ARI,2010,4,2,4,2.0,4,0,0,N/A,0,N/A,N/A,0,0,0
OAKRB016,OAK,2010,4,12,47,3.9,23,0,6,N/A,82,13.7,43,0,0,0
INDRB011,NYG,2010,4,23,129,5.6,25,1,2,N/A,14,7.0,11,0,1,1
HOURB019,JAC,2010,4,0,0,N/A,N/A,0,2,N/A,4,2.0,6,0,0,0
ATLRB025,STL,2010,4,22,70,3.2,16,0,3,N/A,54,18.0,49,0,0,0
ATLRB024,ATL,2010,4,2,2,1.0,2,0,0,N/A,0,N/A,N/A,0,0,0
ATLRB019,ATL,2010,4,16,50,3.1,27,0,3,N/A,28,9.3,13,0,0,0
HOURB018,HOU,2010,4,11,78,7.1,33,1,0,N/A,0,N/A,N/A,0,0,0
SFORB005,SFO,2010,4,21,77,3.7,13,0,7,N/A,60,8.6,19,0,1,0
GNBRB011,CIN,2010,4,15,60,4.0,12,0,0,N/A,0,N/A,N/A,0,0,0
SDGRB010,MIA,2010,4,11,27,2.5,5,0,4,N/A,29,7.3,12,0,0,0
CLERB005,BAL,2010,4,14,39,2.8,10,1,2,N/A,2,1.0,1,0,1,1
ARIRB005,CHI,2010,4,3,22,7.3,11,0,0,N/A,0,N/A,N/A,0,0,0
NYJRB001,NYJ,2010,4,19,133,7.0,26,2,3,N/A,22,7.3,10,0,0,0
DALRB021,NWE,2010,4,2,3,1.5,4,0,0,N/A,0,N/A,N/A,0,0,0
BALRB018,MIA,2010,4,8,56,7.0,16,0,4,N/A,45,11.3,28,1,0,0
NORRB003,NOR,2010,4,0,0,N/A,N/A,0,1,N/A,4,4.0,4,0,0,0
DETRB027,SFO,2010,4,0,0,N/A,N/A,0,1,N/A,8,8.0,8,0,0,0
NORRB006,NOR,2010,4,13,47,3.6,11,0,4,N/A,23,5.8,8,0,0,0
WASRB006,WAS,2010,4,11,55,5.0,11,0,2,N/A,26,13.0,14,0,0,0
DENRB011,DEN,2010,4,6,3,0.5,5,0,5,N/A,38,7.6,12,1,0,0
SFORB011,NYG,2010,4,6,62,10.3,29,1,1,N/A,4,4.0,4,0,0,0
NORRB007,SDG,2010,4,6,17,2.8,8,0,0,N/A,0,N/A,N/A,0,1,1
TAMRB017,CIN,2010,4,0,0,N/A,N/A,0,2,N/A,11,5.5,8,1,0,0
SEARB015,BUF,2010,4,4,8,2.0,5,0,0,N/A,0,N/A,N/A,0,1,1
BUFRB016,BUF,2010,4,3,21,7.0,12,0,0,N/A,0,N/A,N/A,0,0,0
CLERB008,GNB,2010,4,9,33,3.7,14,0,1,N/A,1,1.0,1,0,0,0
CHIRB002,OAK,2010,4,7,40,5.7,11,1,2,N/A,16,8.0,9,0,0,0
STLRB007,STL,2010,4,2,1,0.5,6,0,2,N/A,19,9.5,21,1,0,0
ATLRB011,ATL,2010,4,7,31,4.4,8,0,2,N/A,5,2.5,3,0,0,0
SDGRB001,BAL,2010,4,2,7,3.5,5,0,2,N/A,13,6.5,10,0,0,0
TENRB005,TEN,2010,4,0,0,N/A,N/A,0,1,N/A,7,7.0,7,0,0,0
CLERB004,PHI,2010,4,3,6,2.0,2,0,1,N/A,5,5.0,5,0,1,0
GNBRB019,GNB,2010,4,9,39,4.3,8,0,0,N/A,0,N/A,N/A,0,0,0
BUFRB008,BUF,2010,4,0,0,N/A,N/A,0,1,N/A,1,1.0,1,0,0,0
NYGRB003,NYG,2010,4,0,0,N/A,N/A,0,1,N/A,1,1.0,1,0,0,0
DENRB021,DEN,2010,4,11,5,0.5,8,0,2,N/A,10,5.0,9,0,1,0
CARRB003,CAR,2010,4,13,86,6.6,39,1,1,N/A,14,14.0,14,0,0,0
TENRB015,SEA,2010,4,1,1,1.0,1,0,2,N/A,28,14.0,28,0,0,0
JACRB002,JAC,2010,4,26,105,4.0,14,1,2,N/A,16,8.0,8,1,0,0
INDRB005,IND,2010,4,16,63,3.9,7,2,3,N/A,19,6.3,8,0,0,0
WASRB008,WAS,2010,4,0,0,N/A,N/A,0,1,N/A,5,5.0,5,0,0,0
DETRB022,DET,2010,5,17,59,3.5,12,0,4,N/A,37,9.3,22,0,0,0
WASRB007,ARI,2010,5,4,6,1.5,3,0,0,N/A,0,N/A,N/A,0,0,0
MINRB010,DET,2010,5,0,0,N/A,N/A,0,1,N/A,7,7.0,7,0,0,0
WASRB004,WAS,2010,5,16,40,2.5,8,0,4,N/A,27,6.8,11,0,0,0
OAKRB007,PHI,2010,5,0,0,N/A,N/A,0,2,N/A,19,9.5,13,0,0,0
INDRB012,IND,2010,5,11,50,4.5,11,1,1,N/A,5,5.0,5,0,0,0
OAKRB019,OAK,2010,5,0,0,N/A,N/A,0,2,N/A,7,3.5,4,0,0,0
CARRB007,SDG,2010,5,12,11,0.9,9,1,2,N/A,24,12.0,13,0,1,1
NYGRB014,CLE,2010,5,10,28,2.8,9,0,4,N/A,49,12.3,19,1,1,1
MIARB009,HOU,2010,5,2,-1,-0.5,3,0,0,N/A,0,N/A,N/A,0,0,0
KANRB017,KAN,2010,5,16,87,5.4,14,0,3,N/A,14,4.7,6,0,1,1
TENRB020,TEN,2010,5,19,131,6.9,42,2,1,N/A,1,1.0,1,0,1,0
PITRB013,DAL,2010,5,15,109,7.3,34,0,4,N/A,17,4.3,11,0,0,0
CARRB006,CAR,2010,5,8,30,3.8,24,0,1,N/A,4,4.0,4,0,0,0
CHIRB005,CHI,2010,5,22,166,7.5,68,2,2,N/A,22,11.0,14,0,0,0
BALRB011,BAL,2010,5,27,133,4.9,18,2,4,N/A,26,6.5,12,0,0,0
DENRB007,SDG,2010,5,1,6,6.0,6,0,2,N/A,16,8.0,11,0,0,0
DETRB016,DET,2010,5,4,24,6.0,15,0,1,N/A,17,17.0,17,0,0,0
PHIRB013,PHI,2010,5,18,92,5.1,29,1,5,N/A,46,9.2,17,0,1,0
MINRB011,MIN,2010,5,2,7,3.5,6,0,0,N/A,0,N/A,N/A,0,0,0
SDGRB011,SDG,2010,5,9,59,6.6,17,0,1,N/A,0,0.0,0,0,0,0
BUFRB015,BUF,2010,5,5,31,6.2,19,0,1,N/A,3,3.0,3,0,0,0
NYGRB002,NYJ,2010,5,0,0,N/A,N/A,0,1,N/A,7,7.0,7,0,0,0
HOURB011,JAC,2010,5,15,70,4.7,15,0,0,N/A,0,N/A,N/A,0,1,0
DETRB018,WAS,2010,5,1,1,1.0,1,0,1,N/A,9,9.0,9,0,0,0
NYJRB015,NOR,2010,5,10,39,3.9,13,0,0,N/A,0,N/A,N/A,0,0,0
NWERB002,TAM,2010,5,4,3,0.8,3,0,0,N/A,0,N/A,N/A,0,0,0
TAMRB012,TAM,2010,5,1,4,4.0,4,0,0,N/A,0,N/A,N/A,0,0,0
HOURB002,HOU,2010,5,11,25,2.3,9,0,2,N/A,2,1.0,6,0,0,0
CHIRB001,CAR,2010,5,1,3,3.0,3,0,0,N/A,0,N/A,N/A,0,0,0
TENRB012,NYJ,2010,5,10,57,5.7,23,1,0,N/A,0,N/A,N/A,0,0,0
PHIRB005,PHI,2010,5,1,0,0.0,0,0,0,N/A,0,N/A,N/A,0,0,0
NYGRB010,DEN,2010,5,2,-1,-0.5,0,0,0,N/A,0,N/A,N/A,0,0,0
TENRB018,TEN,2010,5,4,5,1.3,4,0,1,N/A,9,9.0,9,0,0,0
PITRB001,ARI,2010,5,0,0,N/A,N/A,0,1,N/A,8,8.0,8,0,0,0
BALRB014,CIN,2010,5,2,4,2.0,3,0,0,N/A,0,N/A,N/A,0,0,0
ARIRB018,ARI,2010,5,20,35,1.8,7,0,1,N/A,5,5.0,5,0,1,0
KANRB012,KAN,2010,5,1,3,3.0,3,0,0,N/A,0,N/A,N/A,0,0,0
BALRB008,HOU,2010,5,0,0,N/A,N/A,0,2,N/A,18,9.0,13,0,0,0
TAMRB021,TAM,2010,5,3,65,21.7,61,1,0,N/A,0,N/A,N/A,0,0,0
HOURB018,HOU,2010,5,1,1,1.0,1,1,1,N/A,12,12.0,12,0,0,0
GNBRB011,CIN,2010,5,23,144,6.3,22,0,2,N/A,19,9.5,12,0,0,0
STLRB012,TAM,2010,5,11,33,3.0,14,0,0,N/A,0,N/A,N/A,0,0,0
SFORB011,NYG,2010,5,10,41,4.1,14,1,0,N/A,0,N/A,N/A,0,0,0
CHIRB004,DAL,2010,5,6,19,3.2,7,0,0,N/A,0,N/A,N/A,0,0,0
SFORB005,SFO,2010,5,18,52,2.9,16,0,4,N/A,21,5.3,11,1,2,2
ATLRB019,ATL,2010,5,19,140,7.4,55,0,0,N/A,0,N/A,N/A,0,0,0
ATLRB025,STL,2010,5,25,114,4.6,17,0,1,N/A,12,12.0,12,0,0,0
DENRB011,DEN,2010,5,5,13,2.6,8,0,1,N/A,12,12.0,12,0,0,0
NYJRB001,NYJ,2010,5,20,94,4.7,17,0,5,N/A,13,2.6,10,0,1,0
KANRB011,KAN,2010,5,8,19,2.4,8,0,0,N/A,0,N/A,N/A,0,0,0
NORRB006,NOR,2010,5,10,44,4.4,11,0,5,N/A,26,5.2,14,0,1,1
SFORB009,SFO,2010,5,1,6,6.0,6,0,0,N/A,0,N/A,N/A,0,0,0
ATLRB024,ATL,2010,5,1,2,2.0,2,0,0,N/A,0,N/A,N/A,0,0,0
CLERB005,BAL,2010,5,10,67,6.7,30,1,0,N/A,0,N/A,N/A,0,0,0
ARIRB005,CHI,2010,5,18,43,2.4,10,0,2,N/A,11,5.5,6,0,0,0
NORRB007,SDG,2010,5,2,1,0.5,2,0,3,N/A,32,10.7,23,0,0,0
BUFRB008,BUF,2010,5,1,1,1.0,1,0,0,N/A,0,N/A,N/A,0,0,0
CLERB008,GNB,2010,5,10,115,11.5,71,0,5,N/A,25,5.0,12,0,0,0
TAMRB017,CIN,2010,5,2,-2,-1.0,0,0,1,N/A,11,11.0,11,0,0,0
MINRB014,MIN,2010,5,18,88,4.9,30,0,1,N/A,20,20.0,20,0,0,0
CHIRB002,OAK,2010,5,26,104,4.0,14,1,3,N/A,31,10.3,16,0,0,0
SDGRB001,BAL,2010,5,5,13,2.6,6,0,2,N/A,11,5.5,12,0,0,0
INDRB011,NYG,2010,5,16,67,4.2,23,0,3,N/A,22,7.3,9,0,0,0
STLRB007,STL,2010,5,3,14,4.7,9,0,1,N/A,3,3.0,3,0,0,0
ATLRB011,ATL,2010,5,6,18,3.0,9,0,2,N/A,2,1.0,2,0,0,0
BUFRB016,BUF,2010,5,12,73,6.1,31,0,1,N/A,-7,-7.0,-7,0,0,0
CLERB004,PHI,2010,5,4,8,2.0,3,0,0,N/A,0,N/A,N/A,0,0,0
CARRB003,CAR,2010,5,12,51,4.3,23,0,3,N/A,8,2.7,5,0,0,0
DENRB021,DEN,2010,5,6,27,4.5,13,0,0,N/A,0,N/A,N/A,0,0,0
GNBRB019,GNB,2010,5,3,12,4.0,7,0,2,N/A,5,2.5,4,0,0,0
