# Tackles,Sacks,Interceptions,Misc
# PID,TID,Season,Week,Solo,Ast,Tot,Sacks,Yds,Int,Yds,TD,FrcdFum,PassDef
PITNT0180,PIT,2008,3,1,0,1,0.0,0,0,0,0,0,0
NORNT0031,PHI,2008,4,3,0,3,0.0,0,0,0,0,0,0
BALNT0108,CAR,2008,4,3,0,3,0.0,0,0,0,0,0,0
PITNT0180,PIT,2008,4,2,0,2,0.0,0,0,0,0,0,0
WASNT0089,NYG,2008,5,5,2,7,0.0,0,0,0,0,0,0
NORNT0031,PHI,2008,5,3,1,4,0.0,0,0,0,0,0,0
HOUNT0083,DET,2008,5,3,1,4,0.0,0,0,0,0,0,0
BALNT0108,CAR,2008,5,1,0,1,0.0,0,0,0,0,0,1
PITNT0180,PIT,2008,5,1,0,1,0.0,0,0,0,0,0,0
BALNT0083,BAL,2008,6,1,0,1,0.0,0,0,0,0,0,0
WASNT0089,NYG,2008,6,3,0,3,0.0,0,0,0,0,0,0
NORNT0031,PHI,2008,6,1,0,1,0.0,0,0,0,0,0,0
HOUNT0083,DET,2008,6,2,3,5,0.0,0,0,0,0,0,1
BALNT0108,CAR,2008,6,2,2,4,0.0,0,0,0,0,0,0
BALNT0083,BAL,2008,7,1,1,2,0.0,0,0,0,0,0,0
WASNT0089,NYG,2008,7,1,1,2,1.0,1,0,0,0,0,0
HOUNT0083,DET,2008,7,5,0,5,0.0,0,0,0,0,0,0
PITNT0180,PIT,2008,7,3,0,3,0.0,0,0,0,0,0,0
WASNT0089,NYG,2008,8,1,0,1,0.0,0,0,0,0,0,0
BALNT0083,BAL,2008,8,1,0,1,0.0,0,0,0,0,0,0
NORNT0031,PHI,2008,8,2,1,3,0.0,0,0,0,0,0,0
HOUNT0083,DET,2008,8,2,0,2,0.0,0,0,0,0,0,0
BALNT0108,CAR,2008,8,1,0,1,0.0,0,0,0,0,1,0
PITNT0213,PIT,2008,8,5,1,6,0.0,0,0,0,0,0,0
WASNT0089,NYG,2008,9,4,1,5,0.0,0,0,0,0,0,0
NORNT0031,PHI,2008,9,2,1,3,0.0,0,0,0,0,0,0
HOUNT0083,DET,2008,9,1,0,1,0.0,0,0,0,0,0,0
PITNT0180,PIT,2008,9,1,0,1,0.0,0,0,0,0,0,0
PITNT0213,PIT,2008,9,2,0,2,0.0,0,0,0,0,0,0
BALNT0083,BAL,2008,10,1,0,1,0.0,0,0,0,0,0,0
NORNT0031,PHI,2008,10,6,1,7,0.0,0,0,0,0,0,0
BALNT0108,CAR,2008,10,3,1,4,0.0,0,0,0,0,0,1
PITNT0180,PIT,2008,10,0,2,2,0.0,0,0,0,0,0,0
WASNT0089,NYG,2008,11,5,1,6,0.0,0,0,0,0,0,0
NORNT0031,PHI,2008,11,3,3,6,1.0,1,0,0,0,0,1
HOUNT0083,DET,2008,11,1,0,1,0.0,0,0,0,0,0,0
BALNT0108,CAR,2008,11,5,0,5,0.0,0,0,0,0,0,0
NORNT0031,PHI,2008,12,3,0,3,0.0,0,0,0,0,0,0
HOUNT0083,DET,2008,12,2,0,2,0.0,0,0,0,0,0,0
BALNT0108,CAR,2008,12,4,0,4,0.0,0,0,0,0,0,0
PITNT0180,PIT,2008,12,0,1,1,0.0,0,0,0,0,0,0
PITNT0213,PIT,2008,12,0,2,2,0.0,0,0,0,0,0,0
WASNT0089,NYG,2008,13,3,1,4,1.0,7,0,0,0,1,0
BALNT0083,BAL,2008,13,1,1,2,0.0,0,0,0,0,0,0
HOUNT0083,DET,2008,13,1,2,3,0.0,0,0,0,0,0,1
BALNT0108,CAR,2008,13,3,0,3,0.0,0,0,0,0,0,0
PITNT0180,PIT,2008,13,4,0,4,0.0,0,0,0,0,0,0
PITNT0213,PIT,2008,13,2,0,2,1.0,6,0,0,0,0,0
WASNT0089,NYG,2008,14,2,2,4,0.0,0,0,0,0,0,0
BALNT0083,BAL,2008,14,1,0,1,0.0,0,0,0,0,0,0
NORNT0031,PHI,2008,14,3,0,3,0.0,0,0,0,0,0,0
HOUNT0083,DET,2008,14,1,4,5,0.0,0,0,0,0,0,1
BALNT0108,CAR,2008,14,3,0,3,0.0,0,0,0,0,0,0
PITNT0213,PIT,2008,14,1,2,3,0.0,0,0,0,0,0,1
WASNT0089,NYG,2008,15,1,0,1,0.0,0,0,0,0,0,0
NORNT0031,PHI,2008,15,1,1,2,0.0,0,0,0,0,0,0
BALNT0108,CAR,2008,15,1,0,1,0.0,0,0,0,0,0,0
PITNT0213,PIT,2008,15,2,1,3,0.0,0,0,0,0,0,0
WASNT0089,NYG,2008,16,1,3,4,0.0,0,0,0,0,0,0
NORNT0031,PHI,2008,16,2,2,4,0.0,0,0,0,0,0,1
BALNT0083,BAL,2008,17,3,0,3,0.0,0,0,0,0,0,0
NORNT0031,PHI,2008,17,1,1,2,0.0,0,0,0,0,0,0
HOUNT0083,DET,2008,17,4,0,4,0.0,0,0,0,0,0,0
PITNT0180,PIT,2008,17,0,1,1,0.5,2,0,0,0,0,0
PITNT0213,PIT,2008,17,0,1,1,0.0,0,0,0,0,0,0
WASNT0089,NYG,2009,1,1,1,2,0.0,0,0,0,0,0,0
NORNT0031,PHI,2009,1,1,1,2,0.0,0,0,0,0,0,0
HOUNT0083,HOU,2009,1,2,2,4,0.0,0,0,0,0,0,0
PITNT0180,PIT,2009,1,1,1,2,0.0,0,0,0,0,0,0
