# Tackles,Sacks,Interceptions,Misc
# PID,TID,Season,Week,Solo,Ast,Tot,Sacks,Yds,Int,Yds,TD,FrcdFum,PassDef
TAMDT0365,MIN,2001,4,4,1,5,0.0,0,0,0,0,1,1
NORDT0329,PIT,2001,4,1,1,2,0.0,0,0,0,0,0,0
DALDT0172,SDG,2001,4,1,1,2,0.0,0,0,0,0,0,0
WASDT0053,WAS,2001,4,1,1,2,0.0,0,0,0,0,0,0
SEADT0193,SEA,2001,4,0,1,1,0.0,0,0,0,0,0,0
NORDT0293,STL,2001,4,1,0,1,1.0,8,0,0,0,0,0
CLEDT0047,CLE,2001,4,0,0,0,0.0,0,0,0,0,0,1
ARIDT0452,CHI,2001,4,3,0,3,0.0,0,0,0,0,0,0
MIADT0142,MIA,2001,4,2,2,4,0.5,1,0,0,0,0,0
GNBDT0138,GNB,2001,4,1,0,1,0.0,0,0,0,0,0,0
OAKDT0172,SDG,2001,4,2,1,3,0.0,0,0,0,0,0,0
MIADT0233,WAS,2001,4,2,2,4,0.0,0,0,0,0,0,0
PHIDT0299,PIT,2001,4,0,2,2,0.0,0,0,0,0,0,0
CINDT0125,CIN,2001,4,2,0,2,0.0,0,0,0,0,0,0
CARDT0220,CAR,2001,4,1,3,4,1.0,9,0,0,0,0,0
NORDT0100,TEN,2001,4,1,0,1,0.0,0,0,0,0,0,0
OAKDT0118,SFO,2001,4,1,0,1,1.0,0,0,0,0,0,0
GNBDT0057,GNB,2001,4,0,1,1,0.0,0,0,0,0,0,0
CLEDT0243,CHI,2001,4,3,0,3,0.0,0,0,0,0,0,0
BALDT0051,BAL,2001,4,0,1,1,0.0,0,0,0,0,0,0
SEADT0130,SEA,2001,4,3,0,3,1.0,8,0,0,0,0,0
DENDT0033,DEN,2001,4,1,0,1,0.0,0,0,0,0,0,0
OAKDT0111,CAR,2001,4,3,0,3,0.0,0,0,0,0,0,0
NYGDT0118,NYG,2001,4,2,2,4,1.0,5,0,0,0,0,0
NYJDT0155,DEN,2001,4,2,0,2,1.0,8,0,0,0,0,0
