# Punting
# PID,TID,Season,Week,Punt,Yds,Avg,Long,In20,FC,TB,Blk
NYGPP0207,JAC,2008,13,3,121,40.3,46,0,2,0,0
WASPP0208,PHI,2008,13,3,137,45.7,58,2,1,0,0
SFOPP0208,SFO,2008,13,6,284,47.3,58,3,2,0,0
GNBPP0124,GNB,2008,13,4,175,43.8,48,0,0,0,0
WASPP0147,TAM,2008,13,6,221,36.8,47,3,0,0,0
WASPP0156,IND,2008,13,2,76,38.0,44,0,1,0,0
CLEPP0175,CHI,2008,13,9,360,40.0,46,5,3,0,0
HOUPP0160,HOU,2008,13,3,108,36.0,41,3,2,0,0
TENPP0129,TEN,2008,13,3,143,47.7,59,0,0,0,0
DENPP0142,PIT,2008,13,3,115,38.3,39,0,1,0,0
NWEPP0144,NWE,2008,13,4,173,43.3,55,2,1,1,0
HOUPP0193,OAK,2008,13,4,173,43.3,57,1,0,1,0
TAMPP0139,ARI,2008,13,4,145,36.3,51,0,0,0,0
SDGPP0206,SDG,2008,13,4,174,43.5,50,1,1,0,0
ARIPP0207,CLE,2008,13,4,202,50.5,60,2,0,1,0
CARPP0176,CAR,2008,13,6,277,46.2,51,3,0,0,0
DETPP0191,DET,2008,13,9,431,47.9,63,3,0,1,0
BUFPP0208,BUF,2008,13,3,78,26.0,29,1,0,0,0
NYGPP0143,NYG,2008,13,4,158,39.5,45,0,2,1,0
MINPP0191,MIN,2008,14,2,114,57.0,59,0,0,1,0
BALPP0207,BAL,2008,14,6,248,41.3,49,3,3,0,0
WASPP0128,WAS,2008,14,7,255,36.4,46,3,2,0,0
DETPP0178,ARI,2008,14,3,126,42.0,50,2,2,0,0
TAMPP0208,ATL,2008,14,4,190,47.5,52,1,1,0,0
KANPP0208,KAN,2008,14,3,153,51.0,56,1,0,2,0
CLEPP0191,NYJ,2008,14,6,258,43.0,53,1,1,1,0
SEAPP0208,SEA,2008,14,5,197,39.4,54,3,1,0,0
NYGPP0207,JAC,2008,14,7,281,40.1,47,1,0,0,0
WASPP0159,DAL,2008,14,4,160,40.0,51,1,1,0,0
TENPP0208,DEN,2008,14,1,52,52.0,52,0,0,0,0
PITPP0173,GNB,2008,14,8,316,39.5,49,3,0,1,0
WASPP0134,NOR,2008,14,3,152,50.7,55,1,0,0,0
WASPP0208,PHI,2008,14,3,109,36.3,40,2,0,0,0
MIAPP0208,MIA,2008,14,4,175,43.8,54,2,0,0,0
CINPP0126,CIN,2008,14,4,127,31.8,49,1,1,0,0
PHIPP0208,STL,2008,14,2,111,55.5,56,0,0,1,0
WASPP0147,TAM,2008,14,3,141,47.0,57,1,0,1,0
WASPP0156,IND,2008,14,3,139,46.3,51,0,0,0,0
CLEPP0175,CHI,2008,14,6,267,44.5,49,4,1,0,0
HOUPP0160,HOU,2008,14,3,127,42.3,47,1,1,0,0
TENPP0129,TEN,2008,14,4,139,34.8,44,1,1,0,0
DENPP0142,PIT,2008,14,6,197,32.8,44,2,0,0,0
NWEPP0144,NWE,2008,14,3,121,40.3,53,1,2,0,0
HOUPP0193,OAK,2008,14,7,328,46.9,58,3,0,0,0
SDGPP0206,SDG,2008,14,5,230,46.0,58,1,2,0,0
SFOPP0208,SFO,2008,14,4,178,44.5,56,1,0,0,0
ARIPP0207,CLE,2008,14,6,255,42.5,53,1,1,2,0
CARPP0176,CAR,2008,14,1,51,51.0,51,0,0,0,0
DETPP0191,DET,2008,14,2,119,59.5,66,1,0,0,0
BUFPP0208,BUF,2008,14,5,215,43.0,52,1,1,0,0
NYGPP0143,NYG,2008,14,4,185,46.3,61,1,1,0,0
MINPP0191,MIN,2008,15,4,184,46.0,55,0,0,1,0
BALPP0207,BAL,2008,15,7,292,41.7,56,4,1,0,0
WASPP0128,WAS,2008,15,6,290,48.3,62,2,1,1,0
DETPP0178,ARI,2008,15,6,273,45.5,59,2,2,0,0
TAMPP0208,ATL,2008,15,5,225,45.0,52,2,1,0,1
KANPP0208,KAN,2008,15,5,182,36.4,41,1,2,0,0
CLEPP0191,NYJ,2008,15,4,202,50.5,61,0,0,2,0
SEAPP0208,SEA,2008,15,4,209,52.3,61,2,0,1,0
NYGPP0207,JAC,2008,15,4,198,49.5,54,0,1,2,0
WASPP0159,DAL,2008,15,6,253,42.2,46,3,3,1,0
TENPP0208,DEN,2008,15,5,241,48.2,57,0,2,1,0
PITPP0173,GNB,2008,15,2,87,43.5,48,1,1,0,0
WASPP0134,NOR,2008,15,5,207,41.4,54,2,0,1,0
WASPP0208,PHI,2008,15,2,83,41.5,47,1,1,0,0
MIAPP0208,MIA,2008,15,5,205,41.0,52,3,3,0,0
CINPP0126,CIN,2008,15,6,230,38.3,50,1,1,0,0
PHIPP0208,STL,2008,15,5,273,54.6,68,1,0,1,0
WASPP0147,TAM,2008,15,9,413,45.9,60,4,2,1,0
WASPP0156,IND,2008,15,3,139,46.3,54,3,0,0,0
CLEPP0175,CHI,2008,15,5,216,43.2,56,2,0,0,0
HOUPP0160,HOU,2008,15,6,257,42.8,57,3,2,1,0
TENPP0129,TEN,2008,15,5,210,42.0,50,1,2,0,0
DENPP0142,PIT,2008,15,6,252,42.0,51,0,0,0,0
NWEPP0144,NWE,2008,15,3,108,36.0,43,1,0,0,0
HOUPP0193,OAK,2008,15,6,269,44.8,66,1,0,1,0
SDGPP0206,SDG,2008,15,4,144,36.0,45,2,0,0,0
SFOPP0208,SFO,2008,15,5,242,48.4,53,0,0,2,0
ARIPP0207,CLE,2008,15,6,277,46.2,60,2,0,2,0
CARPP0176,CAR,2008,15,4,159,39.8,50,3,2,0,0
DETPP0191,DET,2008,15,4,193,48.3,54,1,0,1,0
BUFPP0208,BUF,2008,15,3,166,55.3,63,2,0,1,0
NYGPP0143,NYG,2008,15,7,335,47.9,59,3,1,0,0
DETPP0178,ARI,2008,16,8,312,39.0,50,1,1,0,0
MINPP0191,MIN,2008,16,1,44,44.0,44,0,0,0,0
TAMPP0208,ATL,2008,16,6,253,42.2,50,2,2,1,0
CLEPP0191,NYJ,2008,16,6,228,38.0,46,3,4,0,0
CINPP0126,CIN,2008,16,6,193,32.2,46,3,0,0,0
KANPP0208,KAN,2008,16,1,31,31.0,31,1,1,0,0
BALPP0207,BAL,2008,16,5,261,52.2,61,2,0,1,0
WASPP0128,WAS,2008,16,8,320,40.0,50,5,2,2,0
PITPP0173,GNB,2008,16,4,151,37.8,44,1,1,0,0
WASPP0159,DAL,2008,16,6,230,38.3,47,2,3,0,0
MIAPP0208,MIA,2008,16,2,76,38.0,39,0,0,1,0
WASPP0208,PHI,2008,16,8,318,39.8,55,1,1,0,0
SEAPP0208,SEA,2008,16,5,184,36.8,42,3,1,0,0
NYGPP0207,JAC,2008,16,3,129,43.0,54,1,2,0,0
PHIPP0208,STL,2008,16,7,342,48.9,66,0,0,1,0
SFOPP0208,SFO,2008,16,5,274,54.8,62,1,1,1,0
WASPP0147,TAM,2008,16,3,131,43.7,58,1,0,0,0
WASPP0156,IND,2008,16,2,82,41.0,42,2,1,0,0
CLEPP0175,CHI,2008,16,6,275,45.8,65,2,0,1,0
HOUPP0160,HOU,2008,16,4,147,36.8,44,1,1,0,0
TENPP0129,TEN,2008,16,7,278,39.7,54,2,0,2,0
DENPP0142,PIT,2008,16,5,220,44.0,50,2,1,0,0
NWEPP0144,NWE,2008,16,3,141,47.0,51,2,1,0,0
HOUPP0193,OAK,2008,16,4,194,48.5,58,2,1,1,0
ARIPP0207,CLE,2008,16,5,247,49.4,58,2,0,1,0
SDGPP0206,SDG,2008,16,4,178,44.5,56,1,0,2,0
CARPP0176,CAR,2008,16,5,197,39.4,49,3,2,0,0
BUFPP0208,BUF,2008,16,3,158,52.7,57,1,0,0,0
DETPP0191,DET,2008,16,4,146,36.5,46,0,2,0,0
NYGPP0143,NYG,2008,16,5,203,40.6,48,1,1,0,0
MINPP0191,MIN,2008,17,4,190,47.5,55,2,0,1,0
BALPP0207,BAL,2008,17,4,153,38.3,44,1,0,2,0
WASPP0128,WAS,2008,17,5,228,45.6,51,1,0,1,0
DETPP0178,ARI,2008,17,3,128,42.7,45,2,1,0,0
TAMPP0208,ATL,2008,17,4,147,36.8,40,0,4,0,0
KANPP0208,KAN,2008,17,6,283,47.2,55,3,0,2,0
CLEPP0191,NYJ,2008,17,4,192,48.0,53,1,0,1,1
SEAPP0208,SEA,2008,17,4,181,45.3,49,0,0,0,0
NYGPP0207,JAC,2008,17,4,186,46.5,57,0,1,1,0
WASPP0159,DAL,2008,17,6,254,42.3,47,1,1,0,0
TENPP0208,DEN,2008,17,2,84,42.0,46,0,0,0,0
PITPP0173,GNB,2008,17,3,113,37.7,55,2,0,0,0
WASPP0134,NOR,2008,17,3,164,54.7,61,0,0,1,0
WASPP0208,PHI,2008,17,3,128,42.7,50,0,0,0,0
MIAPP0208,MIA,2008,17,5,218,43.6,65,2,1,2,0
CINPP0126,CIN,2008,17,3,133,44.3,48,2,0,0,0
PHIPP0208,STL,2008,17,5,244,48.8,64,2,1,1,0
WASPP0147,TAM,2008,17,5,213,42.6,50,0,0,0,0
WASPP0156,IND,2008,17,2,76,38.0,42,2,1,0,0
CLEPP0175,CHI,2008,17,6,226,37.7,45,4,2,0,0
HOUPP0160,HOU,2008,17,4,166,41.5,45,1,2,1,0
TENPP0129,TEN,2008,17,6,286,47.7,57,1,2,3,0
DENPP0142,PIT,2008,17,4,184,46.0,49,1,0,2,0
NWEPP0144,NWE,2008,17,3,135,45.0,48,0,0,1,0
HOUPP0193,OAK,2008,17,6,286,47.7,69,3,2,1,0
SDGPP0206,SDG,2008,17,1,43,43.0,43,0,0,0,0
SFOPP0208,SFO,2008,17,3,149,49.7,52,1,1,0,0
ARIPP0207,CLE,2008,17,6,288,48.0,60,1,0,0,0
CARPP0176,CAR,2008,17,2,48,24.0,27,1,0,0,0
DETPP0191,DET,2008,17,7,303,43.3,58,2,2,1,0
BUFPP0208,BUF,2008,17,3,93,31.0,45,1,0,0,0
NYGPP0143,NYG,2008,17,4,193,48.3,54,1,1,0,0
SEAPP0208,SEA,2009,1,5,266,53.2,70,2,1,2,0
NYGPP0207,NYJ,2009,1,4,164,41.0,46,2,3,0,0
WASPP0208,PHI,2009,1,4,171,42.8,49,2,2,0,0
BALPP0207,BAL,2009,1,2,87,43.5,56,1,1,0,1
MINPP0191,MIN,2009,1,6,232,38.7,51,0,0,1,0
TAMPP0208,ATL,2009,1,4,155,38.8,44,1,1,1,0
DETPP0178,ARI,2009,1,6,328,54.7,64,1,0,1,0
CHIPP0207,JAC,2009,1,5,189,37.8,57,2,1,0,0
PITPP0165,PIT,2009,1,7,299,42.7,54,4,1,0,0
NORPP0206,NOR,2009,1,2,96,48.0,54,0,0,0,0
INDPP0206,IND,2009,1,2,88,44.0,45,2,1,0,0
CINPP0204,CIN,2009,1,7,278,39.7,55,5,1,0,0
TENPP0208,DEN,2009,1,8,340,42.5,56,3,2,0,0
MIAPP0208,MIA,2009,1,5,225,45.0,50,1,1,0,0
PITPP0173,GNB,2009,1,6,268,44.7,58,1,1,2,0
KANPP0208,KAN,2009,1,5,246,49.2,61,2,1,0,0
PITPP0206,DAL,2009,1,4,219,54.8,63,2,0,1,0
NWEPP0144,NWE,2009,1,1,42,42.0,42,0,0,0,0
HOUPP0193,OAK,2009,1,4,195,48.8,55,2,0,1,0
WASPP0156,WAS,2009,1,5,193,38.6,49,1,3,1,0
CLEPP0175,CHI,2009,1,4,198,49.5,51,2,1,0,0
TENPP0129,TEN,2009,1,5,223,44.6,56,2,2,0,0
HOUPP0160,HOU,2009,1,6,264,44.0,51,1,3,0,0
DETPP0191,DET,2009,1,5,209,41.8,55,2,1,0,0
BUFPP0208,BUF,2009,1,4,171,42.8,55,2,0,0,0
SFOPP0208,SFO,2009,1,8,393,49.1,64,2,2,0,0
PHIPP0208,STL,2009,1,8,406,50.8,61,2,0,1,0
SDGPP0206,SDG,2009,1,5,265,53.0,65,1,2,0,0
TAMPP0139,TAM,2009,1,5,205,41.0,48,2,1,0,0
CARPP0176,CAR,2009,1,4,223,55.8,61,0,0,2,0
ARIPP0207,CLE,2009,1,5,210,42.0,53,2,2,0,0
NYGPP0143,NYG,2009,1,1,48,48.0,48,0,0,0,0
SEAPP0208,SEA,2009,2,7,365,52.1,67,1,0,0,0
NYGPP0207,NYJ,2009,2,5,209,41.8,48,1,1,1,0
WASPP0208,PHI,2009,2,5,225,45.0,61,0,0,1,0
BALPP0207,BAL,2009,2,4,166,41.5,44,3,2,0,0
MINPP0191,MIN,2009,2,4,168,42.0,48,1,3,0,0
TAMPP0208,ATL,2009,2,3,149,49.7,57,1,1,0,0
DETPP0178,ARI,2009,2,3,139,46.3,53,1,0,1,0
CHIPP0207,JAC,2009,2,4,181,45.3,61,1,0,0,0
PITPP0165,PIT,2009,2,3,163,54.3,58,1,0,0,0
NORPP0206,NOR,2009,2,3,156,52.0,60,1,1,0,0
INDPP0206,IND,2009,2,3,145,48.3,56,0,0,1,0
CINPP0204,CIN,2009,2,4,185,46.3,61,2,1,1,0
TENPP0208,DEN,2009,2,2,109,54.5,57,1,0,0,0
MIAPP0208,MIA,2009,2,1,44,44.0,44,1,0,0,0
PITPP0173,GNB,2009,2,6,259,43.2,53,1,1,0,0
KANPP0208,KAN,2009,2,5,218,43.6,55,2,2,1,0
PITPP0206,DAL,2009,2,4,195,48.8,59,1,1,0,0
NWEPP0144,NWE,2009,2,6,221,36.8,45,2,2,1,0
HOUPP0193,OAK,2009,2,7,398,56.9,70,1,0,1,0
WASPP0156,WAS,2009,2,2,96,48.0,52,0,0,0,0
CLEPP0175,CHI,2009,2,6,275,45.8,52,1,0,0,0
TENPP0129,TEN,2009,2,4,199,49.8,60,1,2,0,0
HOUPP0160,HOU,2009,2,6,311,51.8,62,1,0,1,0
DETPP0191,DET,2009,2,4,150,37.5,44,1,2,0,0
BUFPP0208,BUF,2009,2,3,142,47.3,57,0,1,1,0
SFOPP0208,SFO,2009,2,6,281,46.8,55,1,1,0,0
PHIPP0208,STL,2009,2,4,173,43.3,46,1,2,1,0
SDGPP0206,SDG,2009,2,2,75,37.5,41,1,0,0,0
TAMPP0139,TAM,2009,2,6,258,43.0,63,3,1,0,0
CARPP0176,CAR,2009,2,1,51,51.0,51,0,0,0,1
ARIPP0207,CLE,2009,2,6,272,45.3,56,3,1,1,0
NYGPP0143,NYG,2009,2,5,186,37.2,49,3,2,0,0
SEAPP0208,SEA,2009,3,2,108,54.0,61,0,0,0,0
NYGPP0207,NYJ,2009,3,9,360,40.0,58,1,3,1,0
WASPP0208,PHI,2009,3,3,123,41.0,53,1,1,0,0
BALPP0207,BAL,2009,3,4,176,44.0,48,2,1,0,0
MINPP0191,MIN,2009,3,6,276,46.0,60,2,1,1,0
TAMPP0208,ATL,2009,3,5,188,37.6,48,1,1,0,0
DETPP0178,ARI,2009,3,6,287,47.8,59,3,2,1,0
CHIPP0207,JAC,2009,3,3,106,35.3,38,1,2,0,0
PITPP0165,PIT,2009,3,2,85,42.5,51,1,1,0,0
NORPP0206,NOR,2009,3,5,213,42.6,49,1,0,0,0
INDPP0206,IND,2009,3,4,168,42.0,46,0,0,0,0
CINPP0204,CIN,2009,3,5,204,40.8,54,1,2,1,0
TENPP0208,DEN,2009,3,2,81,40.5,48,0,0,1,0
MIAPP0208,MIA,2009,3,4,178,44.5,55,1,0,0,0
PITPP0173,GNB,2009,3,4,200,50.0,54,3,1,0,0
CLEPP0191,TEN,2009,3,7,303,43.3,50,0,2,2,0
KANPP0208,KAN,2009,3,9,399,44.3,64,3,4,0,0
HOUPP0193,OAK,2009,3,4,190,47.5,53,1,0,0,0
DETPP0191,DET,2009,3,6,241,40.2,48,3,4,0,0
NWEPP0144,NWE,2009,3,2,87,43.5,51,0,1,0,0
WASPP0156,WAS,2009,3,5,229,45.8,58,4,3,0,0
HOUPP0160,HOU,2009,3,4,171,42.8,50,1,0,1,0
CLEPP0175,CHI,2009,3,4,165,41.3,66,2,0,0,0
BUFPP0208,BUF,2009,3,9,419,46.6,58,1,1,2,0
CARPP0176,CAR,2009,3,6,296,49.3,56,1,1,0,0
PHIPP0208,STL,2009,3,4,216,54.0,62,3,0,1,0
PITPP0206,DAL,2009,3,5,187,37.4,52,5,1,0,0
SFOPP0208,SFO,2009,3,9,465,51.7,57,2,1,2,0
SDGPP0206,SDG,2009,3,2,85,42.5,49,1,0,0,0
ARIPP0207,CLE,2009,3,5,255,51.0,60,2,0,1,0
TAMPP0139,TAM,2009,3,7,311,44.4,58,0,0,0,0
NYGPP0143,NYG,2009,3,4,200,50.0,56,2,0,0,0
NYGPP0207,NYJ,2009,4,6,252,42.0,56,2,1,1,0
CHIPP0207,JAC,2009,4,3,111,37.0,49,1,1,1,0
SEAPP0208,SEA,2009,4,5,245,49.0,57,1,1,2,0
BALPP0207,BAL,2009,4,3,139,46.3,57,2,0,0,0
CLEPP0191,TEN,2009,4,5,211,42.2,49,0,1,0,0
MINPP0191,MIN,2009,4,5,212,42.4,50,4,1,0,0
PITPP0165,PIT,2009,4,2,84,42.0,55,1,1,0,0
MIAPP0208,MIA,2009,4,5,199,39.8,53,2,1,0,0
NORPP0206,NOR,2009,4,5,190,38.0,43,2,3,0,0
INDPP0206,IND,2009,4,2,81,40.5,42,0,0,1,0
CINPP0204,CIN,2009,4,9,406,45.1,57,2,0,0,0
TENPP0208,DEN,2009,4,6,305,50.8,62,2,1,2,0
PITPP0173,GNB,2009,4,2,102,51.0,51,0,0,0,0
KANPP0208,KAN,2009,4,7,339,48.4,59,2,0,0,0
PITPP0206,DAL,2009,4,6,296,49.3,60,3,2,0,0
NWEPP0144,NWE,2009,4,3,115,38.3,40,1,0,2,0
HOUPP0193,OAK,2009,4,8,427,53.4,67,3,1,0,0
WASPP0156,WAS,2009,4,1,47,47.0,47,0,0,0,0
CLEPP0175,CHI,2009,4,4,152,38.0,48,4,0,0,0
HOUPP0160,HOU,2009,4,7,250,35.7,40,2,4,0,0
DETPP0191,DET,2009,4,5,218,43.6,46,0,0,0,0
BUFPP0208,BUF,2009,4,5,257,51.4,61,0,0,1,0
SFOPP0208,SFO,2009,4,7,305,43.6,49,5,3,1,0
PHIPP0208,STL,2009,4,8,349,43.6,56,0,2,1,0
SDGPP0206,SDG,2009,4,6,291,48.5,63,4,0,0,0
TAMPP0139,TAM,2009,4,5,217,43.4,51,1,0,0,0
ARIPP0207,CLE,2009,4,9,393,43.7,58,4,1,2,0
NYGPP0143,NYG,2009,4,4,171,42.8,48,2,2,1,0
NYGPP0207,NYJ,2009,5,4,199,49.8,57,0,1,2,0
WASPP0208,PHI,2009,5,5,244,48.8,56,1,0,0,0
SEAPP0208,SEA,2009,5,3,133,44.3,54,2,1,0,0
BALPP0207,BAL,2009,5,6,272,45.3,60,2,0,1,0
DETPP0178,ARI,2009,5,7,356,50.9,59,3,1,0,0
MINPP0191,MIN,2009,5,2,103,51.5,57,2,1,0,0
CHIPP0207,JAC,2009,5,8,371,46.4,54,2,2,0,0
PITPP0165,PIT,2009,5,4,194,48.5,51,1,0,0,0
CINPP0204,CIN,2009,5,4,160,40.0,50,1,2,0,0
INDPP0206,IND,2009,5,4,197,49.3,59,2,1,1,0
TENPP0208,DEN,2009,5,5,231,46.2,64,2,0,1,0
WASPP0134,WAS,2009,5,5,212,42.4,57,1,1,1,0
MIAPP0208,MIA,2009,5,4,199,49.8,54,1,0,0,0
TAMPP0208,ATL,2009,5,4,162,40.5,48,1,1,0,0
CLEPP0191,TEN,2009,5,4,146,36.5,38,1,2,0,0
DETPP0191,DET,2009,5,3,139,46.3,49,2,1,0,0
BUFPP0208,BUF,2009,5,7,364,52.0,66,0,0,2,0
HOUPP0193,OAK,2009,5,7,361,51.6,59,3,0,0,0
NWEPP0144,NWE,2009,5,5,222,44.4,49,2,2,0,0
HOUPP0160,HOU,2009,5,5,200,40.0,49,2,1,0,0
CARPP0176,CAR,2009,5,4,179,44.8,52,2,1,0,0
ARIPP0207,CLE,2009,5,9,386,42.9,57,7,1,0,0
PITPP0206,DAL,2009,5,4,172,43.0,52,2,1,0,0
KANPP0208,KAN,2009,5,8,330,41.3,57,4,3,0,0
PHIPP0208,STL,2009,5,3,148,49.3,56,1,0,0,0
SFOPP0208,SFO,2009,5,5,219,43.8,51,1,0,0,0
TAMPP0139,TAM,2009,5,4,161,40.3,51,1,1,0,0
NYGPP0143,NYG,2009,5,3,92,30.7,33,3,1,0,0
NYGPP0207,NYJ,2009,6,5,216,43.2,49,1,2,0,0
WASPP0208,PHI,2009,6,8,343,42.9,58,3,2,1,0
SEAPP0208,SEA,2009,6,8,380,47.5,62,2,2,1,0
BALPP0207,BAL,2009,6,7,342,48.9,54,0,0,2,0
DETPP0178,ARI,2009,6,6,255,42.5,54,4,1,0,0
MINPP0191,MIN,2009,6,5,227,45.4,52,3,0,0,0
CHIPP0207,JAC,2009,6,4,145,36.3,48,1,1,1,0
PITPP0165,PIT,2009,6,2,91,45.5,50,0,0,1,0
CINPP0204,CIN,2009,6,7,335,47.9,58,1,1,0,0
NORPP0206,NOR,2009,6,4,180,45.0,58,0,0,1,0
TENPP0208,DEN,2009,6,4,179,44.8,50,1,1,2,0
PITPP0173,GNB,2009,6,2,82,41.0,41,1,0,0,0
WASPP0134,WAS,2009,6,8,286,35.8,47,3,1,0,0
TAMPP0208,ATL,2009,6,5,237,47.4,61,0,2,0,0
CLEPP0191,TEN,2009,6,6,208,34.7,41,0,0,0,0
HOUPP0193,OAK,2009,6,7,358,51.1,59,2,1,1,0
DETPP0191,DET,2009,6,5,196,39.2,52,1,0,0,0
NWEPP0144,NWE,2009,6,1,36,36.0,36,1,0,0,0
CLEPP0175,CHI,2009,6,4,151,37.8,46,3,2,0,0
HOUPP0160,HOU,2009,6,5,175,35.0,40,2,3,2,0
BUFPP0208,BUF,2009,6,8,334,41.8,51,4,1,0,0
CARPP0176,CAR,2009,6,3,122,40.7,46,2,0,0,0
PHIPP0208,STL,2009,6,6,247,41.2,55,1,0,0,0
KANPP0208,KAN,2009,6,7,273,39.0,50,3,1,1,0
SDGPP0206,SDG,2009,6,3,151,50.3,57,0,0,0,0
TAMPP0139,TAM,2009,6,4,163,40.8,46,1,1,1,0
ARIPP0207,CLE,2009,6,5,215,43.0,52,3,2,1,0
NYGPP0143,NYG,2009,6,4,186,46.5,59,0,0,1,0
MINPP0191,MIN,2009,7,6,250,41.7,54,1,2,0,0
NYGPP0207,NYJ,2009,7,3,132,44.0,49,3,1,0,0
DETPP0178,ARI,2009,7,8,354,44.3,52,4,3,0,0
TAMPP0208,ATL,2009,7,5,230,46.0,53,1,0,0,0
KANPP0208,KAN,2009,7,5,241,48.2,53,3,2,1,1
WASPP0208,PHI,2009,7,8,276,34.5,49,4,3,0,0
PITPP0165,PIT,2009,7,6,248,41.3,45,2,3,0,0
NORPP0206,NOR,2009,7,3,137,45.7,53,0,0,0,0
INDPP0206,IND,2009,7,4,167,41.8,53,2,2,0,0
CINPP0204,CIN,2009,7,1,36,36.0,36,0,0,0,0
PITPP0173,GNB,2009,7,2,87,43.5,45,0,0,1,0
MIAPP0208,MIA,2009,7,6,280,46.7,55,2,1,0,0
PITPP0206,DAL,2009,7,3,135,45.0,53,2,1,0,0
PHIPP0208,STL,2009,7,5,216,43.2,51,4,2,0,0
NWEPP0144,NWE,2009,7,6,224,37.3,53,0,0,1,0
HOUPP0193,OAK,2009,7,5,265,53.0,61,2,2,0,0
WASPP0156,WAS,2009,7,7,302,43.1,57,4,1,1,0
CLEPP0175,CHI,2009,7,3,117,39.0,45,0,1,1,0
HOUPP0160,HOU,2009,7,5,186,37.2,45,4,2,0,0
BUFPP0208,BUF,2009,7,8,360,45.0,55,4,1,0,0
CARPP0176,CAR,2009,7,6,251,41.8,49,2,1,0,0
SFOPP0208,SFO,2009,7,5,241,48.2,52,0,0,0,0
SDGPP0206,SDG,2009,7,4,196,49.0,63,2,3,0,0
TAMPP0139,TAM,2009,7,9,336,37.3,51,2,5,0,0
ARIPP0207,CLE,2009,7,4,185,46.3,56,4,1,0,0
NYGPP0143,NYG,2009,7,7,241,34.4,44,3,2,0,0
SEAPP0208,SEA,2009,8,6,242,40.3,53,2,1,0,0
NYGPP0207,NYJ,2009,8,7,254,36.3,47,3,1,0,0
BALPP0207,BAL,2009,8,4,177,44.3,51,0,0,1,0
MINPP0191,MIN,2009,8,3,137,45.7,59,2,0,1,0
DETPP0178,ARI,2009,8,4,210,52.5,62,1,1,0,0
WASPP0208,PHI,2009,8,3,142,47.3,57,2,0,0,0
CHIPP0207,JAC,2009,8,7,309,44.1,64,2,2,0,0
NORPP0206,NOR,2009,8,2,89,44.5,47,0,1,0,0
INDPP0206,IND,2009,8,7,324,46.3,60,2,1,0,0
TENPP0208,TEN,2009,8,4,193,48.3,55,3,0,1,0
PITPP0173,GNB,2009,8,5,216,43.2,52,1,0,0,0
MIAPP0208,MIA,2009,8,7,362,51.7,66,1,1,1,0
TAMPP0208,ATL,2009,8,3,116,38.7,49,2,2,0,0
PITPP0206,DAL,2009,8,4,189,47.3,58,2,1,0,0
HOUPP0193,OAK,2009,8,4,213,53.3,69,0,0,1,0
DETPP0191,DET,2009,8,7,324,46.3,52,3,1,0,0
CLEPP0175,CHI,2009,8,5,152,30.4,50,3,1,0,0
HOUPP0160,HOU,2009,8,1,39,39.0,39,0,1,0,0
DENPP0142,DEN,2009,8,8,307,38.4,53,1,4,0,0
BUFPP0208,BUF,2009,8,6,288,48.0,61,1,0,1,0
CARPP0176,CAR,2009,8,6,282,47.0,57,1,1,1,0
PHIPP0208,STL,2009,8,5,223,44.6,51,3,1,1,0
SFOPP0208,SFO,2009,8,8,400,50.0,59,4,1,0,0
SDGPP0206,SDG,2009,8,3,125,41.7,56,2,1,0,0
ARIPP0207,CLE,2009,8,6,272,45.3,50,0,0,0,0
NYGPP0143,NYG,2009,8,3,114,38.0,43,1,0,0,0
CHIPP0207,JAC,2009,9,4,177,44.3,54,0,0,2,0
PITPP0165,PIT,2009,9,5,221,44.2,55,3,2,0,0
WASPP0208,PHI,2009,9,3,133,44.3,48,2,1,0,0
SEAPP0208,SEA,2009,9,3,109,36.3,42,3,2,0,0
BALPP0207,BAL,2009,9,5,249,49.8,57,2,1,1,0
MIAPP0208,MIA,2009,9,5,209,41.8,51,4,3,0,0
PITPP0173,GNB,2009,9,6,247,41.2,50,2,1,0,1
NORPP0206,NOR,2009,9,3,116,38.7,48,1,1,0,0
INDPP0206,IND,2009,9,3,98,32.7,41,3,3,0,0
CINPP0204,CIN,2009,9,5,232,46.4,51,1,0,1,0
TENPP0208,TEN,2009,9,5,217,43.4,57,2,0,0,0
WASPP0159,WAS,2009,9,3,150,50.0,53,0,0,0,0
DETPP0178,ARI,2009,9,4,166,41.5,56,3,0,0,0
TAMPP0208,ATL,2009,9,3,126,42.0,48,3,1,0,0
NWEPP0144,NWE,2009,9,3,104,34.7,38,3,3,0,0
DETPP0191,DET,2009,9,2,105,52.5,55,0,0,0,0
CLEPP0175,CHI,2009,9,4,161,40.3,52,1,0,0,0
HOUPP0160,HOU,2009,9,4,174,43.5,52,0,2,0,0
DENPP0142,DEN,2009,9,7,270,38.6,50,2,1,1,0
CARPP0176,CAR,2009,9,3,112,37.3,44,3,1,0,0
TAMPP0139,TAM,2009,9,7,296,42.3,56,2,0,1,0
KANPP0208,KAN,2009,9,7,326,46.6,70,4,2,0,0
PITPP0206,DAL,2009,9,5,219,43.8,57,3,2,0,0
SFOPP0208,SFO,2009,9,3,170,56.7,60,3,1,0,0
SDGPP0206,SDG,2009,9,5,184,36.8,47,3,4,0,0
NYGPP0143,NYG,2009,9,5,176,35.2,46,1,1,0,0
NYGPP0207,NYJ,2009,10,2,101,50.5,55,1,1,0,0
WASPP0208,PHI,2009,10,4,160,40.0,52,2,0,0,0
