STATS,,,,,,,,,,,,,,,,,,,,,
PID,TID,Season,Week,K_0_19_Att,K_0_19_made,K_20_29_Att,K_20_29_made,K_30_39_Att, K_30_39_made,K_40_49_Att,K_40_49_made, K_50_Att, K_50_made,K_FGM,K_FGA,K_Pct,K_Lng,K_XPM,K_XPA,K_Pct,K_Pts
MIAKK0143,SDG,2009,3,0,0,3,3,0,0,0,1,0,0,3,4,75,26,2,2,100,11
JACKK0160,JAC,2009,3,0,0,0,0,0,0,0,0,1,1,1,1,100,52,4,4,100,7
NWEKK0160,NWE,2009,3,0,0,2,2,2,2,0,0,0,0,4,4,100,33,2,2,100,14
NYJKK0159,DAL,2009,3,1,1,1,1,0,0,0,1,0,0,2,3,66.7,24,1,1,100,7
SEAKK0160,BAL,2009,3,0,0,0,0,2,2,0,0,0,0,2,2,100,36,4,4,100,10
DALKK0142,DAL,2009,3,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,0,0,N/A,0
KANKK0160,KAN,2009,3,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,2,2,100,2
BUFKK0166,MIA,2009,3,0,0,2,2,0,0,0,0,0,0,2,2,100,24,1,1,100,7
DENKK0162,DEN,2009,3,0,0,2,2,0,0,1,1,0,0,3,3,100,48,2,2,100,11
GNBKK0160,GNB,2009,3,0,0,1,1,1,1,1,1,0,0,3,3,100,48,3,4,75,12
CARKK0160,CAR,2009,3,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,0,0,N/A,0
NYGKK0161,STL,2009,3,0,0,0,0,0,0,0,1,1,1,1,2,50,53,2,2,100,5
SFOKK0111,PIT,2009,3,1,1,1,1,0,0,0,0,0,1,2,3,66.7,24,2,2,100,8
INDKK0180,IND,2009,3,0,0,1,1,0,1,0,0,0,0,1,2,50,26,4,4,100,7
CHIKK0144,SEA,2009,3,0,0,0,0,2,3,2,3,0,0,4,6,66.7,46,1,1,100,13
MINKK0143,MIN,2009,3,0,0,0,0,0,0,1,2,1,1,2,3,66.7,52,3,3,100,9
SFOKK0104,SFO,2009,3,0,0,0,0,1,1,0,0,0,0,1,1,100,37,3,3,100,6
ATLKK0089,ATL,2009,3,0,0,1,1,0,0,0,0,0,0,1,1,100,26,1,1,100,4
NORKK0133,CAR,2009,3,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,1,1,100,1
DETKK0144,DET,2009,3,0,0,1,1,1,1,0,0,0,0,2,2,100,39,1,1,100,7
DETKK0160,PHI,2009,3,0,0,1,1,1,1,0,0,0,0,2,2,100,38,4,4,100,10
SDGKK0106,HOU,2009,3,0,0,1,1,0,0,0,0,0,0,1,1,100,27,3,3,100,6
NORKK0165,CIN,2009,3,0,0,0,0,1,1,0,0,0,1,1,2,50,34,0,0,N/A,3
CLEKK0160,CLE,2009,3,0,0,1,1,0,0,0,0,0,0,1,1,100,29,0,0,N/A,3
ARIKK0164,NYJ,2009,3,0,0,0,0,1,1,0,0,0,0,1,1,100,30,3,3,100,6
TAMKK0159,BUF,2009,3,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,1,1,100,1
OAKKK0160,OAK,2009,3,0,0,0,0,0,0,1,1,0,0,1,1,100,48,0,0,N/A,3
HOUKK0128,ARI,2009,3,0,0,0,0,1,1,0,0,0,0,1,1,100,38,1,1,100,4
NORKK0106,NOR,2009,3,0,0,1,1,1,1,0,0,0,0,2,2,100,35,3,3,100,9
PITKK0160,WAS,2009,4,0,0,0,0,0,0,1,1,0,0,1,1,100,42,1,2,50,4
NWEKK0160,NWE,2009,4,0,0,0,0,2,2,0,0,0,0,2,2,100,33,3,3,100,9
CHIKK0160,CHI,2009,4,0,0,1,1,0,0,0,0,1,1,2,2,100,52,6,6,100,12
TENKK0160,TEN,2009,4,0,0,1,1,0,0,0,0,0,0,1,1,100,29,0,0,N/A,3
NYGKK0145,NYG,2009,4,0,0,1,1,0,1,1,1,0,0,2,3,66.7,40,3,3,100,9
CINKK0160,TAM,2009,4,0,0,1,1,1,1,0,2,0,0,2,4,50,37,1,1,100,7
NYJKK0159,DAL,2009,4,0,0,0,0,0,0,1,1,0,0,1,1,100,49,1,1,100,4
GNBKK0160,GNB,2009,4,0,0,0,0,1,1,0,0,0,0,1,1,100,31,2,2,100,5
DALKK0142,DAL,2009,4,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,0,0,N/A,0
KANKK0160,KAN,2009,4,0,0,0,0,1,1,0,0,0,0,1,1,100,34,1,1,100,4
SEAKK0160,BAL,2009,4,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,3,3,100,3
BUFKK0166,MIA,2009,4,0,0,0,0,1,1,0,0,0,0,1,1,100,33,5,5,100,8
DENKK0162,DEN,2009,4,0,0,1,1,0,0,0,0,0,0,1,1,100,28,2,2,100,5
JACKK0160,JAC,2009,4,0,0,1,1,1,1,0,0,1,2,3,4,75,50,4,4,100,13
MIAKK0143,SDG,2009,4,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,4,4,100,4
MINKK0143,MIN,2009,4,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,4,4,100,4
SDGKK0106,HOU,2009,4,0,0,1,1,1,2,0,0,0,0,2,3,66.7,34,3,3,100,9
CHIKK0144,SEA,2009,4,0,0,0,0,1,1,0,0,0,0,1,1,100,38,2,2,100,5
INDKK0180,IND,2009,4,1,1,0,0,1,1,0,0,0,0,2,2,100,37,4,4,100,10
DETKK0144,DET,2009,4,0,0,0,0,1,1,0,0,0,0,1,1,100,35,3,3,100,6
SFOKK0104,SFO,2009,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,5,100,5
OAKKK0160,OAK,2009,4,0,0,0,0,1,1,1,1,0,0,2,2,100,46,0,0,N/A,6
TAMKK0159,BUF,2009,4,0,0,0,0,1,1,0,1,0,0,1,2,50,35,1,1,100,4
SFOKK0111,PIT,2009,4,0,0,0,0,0,0,1,1,0,0,1,1,100,46,5,5,100,8
NYGKK0161,STL,2009,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,N/A,0
CLEKK0160,CLE,2009,4,0,0,1,1,1,1,0,0,0,0,2,2,100,31,2,2,100,8
NORKK0165,CIN,2009,4,0,0,0,1,1,1,0,0,0,0,1,2,50,31,2,3,66.7,5
ARIKK0164,NYJ,2009,4,0,0,0,0,1,1,0,0,0,0,1,1,100,38,1,1,100,4
NORKK0106,NOR,2009,4,0,0,0,0,1,1,0,0,0,0,1,1,100,34,3,3,100,6
PITKK0160,WAS,2009,5,0,0,0,0,1,1,0,0,0,0,1,1,100,38,2,2,100,5
NWEKK0160,NWE,2009,5,0,0,0,0,0,0,0,1,1,1,1,2,50,53,2,2,100,5
TENKK0160,TEN,2009,5,0,0,0,0,0,0,3,3,0,0,3,3,100,49,0,0,N/A,9
NYGKK0145,NYG,2009,5,0,0,1,1,2,2,0,0,0,0,3,3,100,37,5,5,100,14
NYGKK0161,STL,2009,5,0,0,1,1,0,0,0,0,0,0,1,1,100,29,1,1,100,4
JACKK0160,JAC,2009,5,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,0,0,N/A,0
NYJKK0159,DAL,2009,5,0,0,2,2,0,0,0,1,0,0,2,3,66.7,28,2,2,100,8
CARKK0160,CAR,2009,5,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,0,0,N/A,0
KANKK0160,KAN,2009,5,0,0,0,0,1,1,1,1,0,1,2,3,66.7,47,2,2,100,8
SFOKK0106,TAM,2009,5,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,2,2,100,2
DALKK0142,DAL,2009,5,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,0,0,N/A,0
SEAKK0160,BAL,2009,5,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,2,2,100,2
DENKK0162,DEN,2009,5,0,0,1,1,0,0,1,2,0,0,2,3,66.7,41,2,2,100,8
BUFKK0166,MIA,2009,5,0,0,0,0,1,1,0,0,0,0,1,1,100,35,4,4,100,7
SFOKK0111,PIT,2009,5,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,4,4,100,4
CLEKK0160,CLE,2009,5,1,1,1,1,0,0,0,0,0,0,2,2,100,24,0,0,N/A,6
CHIKK0144,SEA,2009,5,0,0,1,1,0,0,1,1,0,0,2,2,100,47,5,5,100,11
MINKK0143,MIN,2009,5,0,0,0,0,0,0,1,1,0,0,1,1,100,47,5,5,100,8
INDKK0180,IND,2009,5,0,0,1,1,0,0,0,0,0,0,1,1,100,23,4,4,100,7
SFOKK0104,SFO,2009,5,0,0,0,0,1,1,0,1,0,0,1,2,50,39,1,1,100,4
DETKK0144,DET,2009,5,0,0,0,0,0,0,2,3,0,0,2,3,66.7,46,2,2,100,8
ATLKK0089,ATL,2009,5,0,0,0,0,0,0,1,1,0,0,1,1,100,40,6,6,100,9
DETKK0160,PHI,2009,5,0,0,0,0,0,0,1,1,0,0,1,1,100,44,4,4,100,7
SDGKK0106,HOU,2009,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,3,100,3
ARIKK0164,NYJ,2009,5,0,0,0,0,0,0,2,2,0,0,2,2,100,43,3,3,100,9
NORKK0165,CIN,2009,5,0,0,0,0,1,2,0,0,0,0,1,2,50,32,2,2,100,5
TAMKK0159,BUF,2009,5,0,0,0,0,1,1,0,0,0,0,1,1,100,36,0,0,N/A,3
HOUKK0128,ARI,2009,5,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,4,4,100,4
OAKKK0160,OAK,2009,5,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,1,1,100,1
NORKK0133,CAR,2009,5,0,0,0,0,0,0,1,1,0,0,1,1,100,43,1,1,100,4
CHIKK0160,CHI,2009,6,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,2,2,100,2
PITKK0160,WAS,2009,6,0,0,1,1,0,0,1,1,0,0,2,2,100,40,0,0,N/A,6
TENKK0160,TEN,2009,6,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,0,0,N/A,0
NYGKK0145,NYG,2009,6,0,0,0,0,1,1,1,1,0,0,2,2,100,49,3,3,100,9
MIAKK0143,SDG,2009,6,0,0,1,1,0,0,1,1,1,2,3,4,75,50,2,2,100,11
JACKK0160,JAC,2009,6,0,0,0,0,1,1,0,0,0,1,1,2,50,36,2,2,100,5
NWEKK0160,NWE,2009,6,0,0,0,0,1,2,0,0,0,0,1,2,50,33,8,8,100,11
GNBKK0160,GNB,2009,6,0,0,2,2,1,1,1,1,0,0,4,4,100,46,2,2,100,14
KANKK0160,KAN,2009,6,0,0,1,1,1,1,2,2,0,0,4,4,100,46,0,0,N/A,12
SFOKK0106,TAM,2009,6,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,3,100,3
SEAKK0160,BAL,2009,6,0,0,1,1,0,0,0,1,0,0,1,2,50,29,4,4,100,7
DENKK0162,DEN,2009,6,0,0,1,1,1,1,0,0,0,1,2,3,66.7,34,4,4,100,10
CARKK0160,CAR,2009,6,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,0,0,N/A,0
NYGKK0161,STL,2009,6,0,0,1,1,0,0,0,0,1,1,2,2,100,52,2,2,100,8
SFOKK0111,PIT,2009,6,0,0,0,0,2,2,0,0,0,0,2,2,100,39,3,3,100,9
MINKK0143,MIN,2009,6,0,0,2,2,1,1,1,1,0,0,4,4,100,40,3,3,100,15
DETKK0160,PHI,2009,6,0,0,0,0,0,0,3,5,0,0,3,5,60,45,0,0,N/A,9
CHIKK0144,SEA,2009,6,0,0,1,1,0,0,0,0,0,0,1,1,100,28,0,0,N/A,3
ATLKK0089,ATL,2009,6,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,3,3,100,3
NORKK0133,CAR,2009,6,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4,4,100,4
DETKK0144,DET,2009,6,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,0,0,N/A,0
SDGKK0106,HOU,2009,6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,4,100,4
OAKKK0160,OAK,2009,6,0,0,1,1,0,0,1,1,0,0,2,2,100,46,1,1,100,7
NORKK0165,CIN,2009,6,0,0,0,0,0,0,0,0,1,1,1,1,100,50,2,2,100,5
CLEKK0160,CLE,2009,6,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,2,2,100,2
ARIKK0164,NYJ,2009,6,0,0,1,1,0,0,1,2,0,0,2,3,66.7,41,1,1,100,7
TAMKK0159,BUF,2009,6,0,0,1,1,1,1,1,2,0,0,3,4,75,47,1,1,100,10
HOUKK0128,ARI,2009,6,0,0,1,1,1,1,0,0,0,0,2,2,100,31,3,3,100,9
NORKK0106,NOR,2009,6,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,6,7,85.7,6
PITKK0160,WAS,2009,7,0,0,0,0,0,0,1,1,0,0,1,1,100,47,2,2,100,5
NWEKK0160,NWE,2009,7,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,5,5,100,5
CHIKK0160,CHI,2009,7,0,0,1,1,0,0,0,0,0,0,1,1,100,22,1,1,100,4
NYGKK0145,NYG,2009,7,0,0,1,1,0,0,0,0,0,0,1,1,100,20,2,2,100,5
NYGKK0161,STL,2009,7,0,0,0,0,1,1,1,1,0,0,2,2,100,45,0,0,N/A,6
MIAKK0143,SDG,2009,7,1,1,1,1,1,1,0,1,0,0,3,4,75,39,4,4,100,13
NYJKK0159,DAL,2009,7,0,0,0,0,2,2,1,1,0,0,3,3,100,46,4,4,100,13
GNBKK0160,GNB,2009,7,1,1,0,0,0,0,0,0,0,1,1,2,50,18,4,4,100,7
KANKK0160,KAN,2009,7,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,100,1
SFOKK0106,TAM,2009,7,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,1,1,100,1
DALKK0142,DAL,2009,7,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,0,0,N/A,0
BUFKK0166,MIA,2009,7,0,0,0,0,2,2,0,0,0,0,2,2,100,33,4,4,100,10
CARKK0160,CAR,2009,7,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,0,0,N/A,0
SFOKK0111,PIT,2009,7,0,0,1,1,1,1,0,0,0,0,2,2,100,39,3,3,100,9
CLEKK0160,CLE,2009,7,0,0,1,1,0,0,0,0,0,0,1,1,100,22,0,0,N/A,3
SFOKK0104,SFO,2009,7,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,3,3,100,3
MINKK0143,MIN,2009,7,1,1,0,0,0,0,0,0,0,0,1,1,100,18,2,2,100,5
ATLKK0089,ATL,2009,7,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,3,3,100,3
NORKK0133,CAR,2009,7,0,0,0,0,0,1,0,1,0,0,0,2,0,0,1,1,100,1
INDKK0117,IND,2009,7,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,6,6,100,6
DETKK0160,PHI,2009,7,0,0,0,0,0,0,2,2,0,0,2,2,100,47,3,3,100,9
SDGKK0106,HOU,2009,7,0,0,0,0,0,0,0,0,1,1,1,1,100,50,3,3,100,6
ARIKK0164,NYJ,2009,7,0,0,0,0,1,2,0,0,0,0,1,2,50,39,5,5,100,8
NORKK0165,CIN,2009,7,0,0,1,1,0,0,0,0,0,0,1,1,100,29,6,6,100,9
TAMKK0159,BUF,2009,7,0,0,2,2,0,0,0,0,0,0,2,2,100,29,2,2,100,8
HOUKK0128,ARI,2009,7,0,0,0,0,1,1,0,0,0,0,1,1,100,30,3,3,100,6
OAKKK0160,OAK,2009,7,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,0,0,N/A,0
NORKK0106,NOR,2009,7,0,0,1,1,0,0,1,2,0,0,2,3,66.7,46,4,5,80,10
TENKK0160,TEN,2009,8,0,0,1,1,0,0,2,2,0,0,3,3,100,48,3,3,100,12
CHIKK0160,CHI,2009,8,0,0,1,1,2,2,0,0,0,0,3,3,100,37,3,3,100,12
NYGKK0145,NYG,2009,8,0,0,0,0,0,0,1,2,0,0,1,2,50,42,2,2,100,5
JACKK0160,JAC,2009,8,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,1,2,50,1
NYGKK0161,STL,2009,8,0,0,0,0,0,0,1,1,0,0,1,1,100,41,2,2,100,5
MIAKK0143,SDG,2009,8,0,0,1,1,0,0,0,0,0,0,1,1,100,28,3,3,100,6
NYJKK0159,DAL,2009,8,0,0,0,0,0,0,1,2,0,0,1,2,50,40,5,5,100,8
GNBKK0160,GNB,2009,8,0,0,1,1,1,1,0,0,0,1,2,3,66.7,37,2,2,100,8
SEAKK0160,BAL,2009,8,0,0,0,0,2,2,1,1,0,0,3,3,100,43,3,3,100,12
DALKK0142,DAL,2009,8,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,0,0,N/A,0
BUFKK0166,MIA,2009,8,0,0,0,0,0,0,1,1,0,0,1,1,100,48,3,3,100,6
DENKK0162,DEN,2009,8,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,1,1,100,1
CARKK0160,CAR,2009,8,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,0,0,N/A,0
ARIKK0164,NYJ,2009,8,0,0,1,1,0,0,0,0,1,1,2,2,100,55,1,1,100,7
TAMKK0159,BUF,2009,8,0,0,1,1,0,0,0,0,0,0,1,1,100,21,1,1,100,4
ATLKK0089,ATL,2009,8,0,0,1,1,0,1,1,1,0,1,2,4,50,40,3,3,100,9
SFOKK0104,SFO,2009,8,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,2,2,100,2
DETKK0144,DET,2009,8,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,0,0,N/A,0
NORKK0133,CAR,2009,8,0,0,0,0,2,2,0,0,0,0,2,2,100,35,4,4,100,10
INDKK0117,IND,2009,8,0,0,0,0,3,3,1,1,0,0,4,4,100,40,0,0,N/A,12
CHIKK0144,SEA,2009,8,0,0,0,0,0,0,1,1,0,0,1,1,100,43,2,2,100,5
MINKK0143,MIN,2009,8,0,0,0,0,0,0,1,1,0,0,1,1,100,41,5,5,100,8
OAKKK0160,OAK,2009,8,0,0,1,1,0,0,2,2,0,0,3,3,100,48,1,1,100,10
HOUKK0128,ARI,2009,8,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,3,3,100,3
SDGKK0106,HOU,2009,8,0,0,2,2,0,0,1,1,0,0,3,3,100,42,2,2,100,11
DETKK0160,PHI,2009,8,0,0,0,0,2,2,0,0,0,0,2,2,100,35,4,5,80,10
SFOKK0159,CLE,2009,8,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,0,1,0,0
NORKK0106,NOR,2009,8,0,0,0,0,0,1,0,0,0,0,0,1,0,0,5,5,100,5
NYJKK0159,DAL,2009,9,0,0,1,1,1,1,0,0,0,0,2,2,100,33,2,2,100,8
GNBKK0160,GNB,2009,9,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,4,4,100,4
NWEKK0160,NWE,2009,9,0,0,0,0,3,3,1,1,0,0,4,4,100,40,1,1,100,13
PITKK0160,WAS,2009,9,0,0,0,0,0,0,1,1,0,0,1,1,100,48,2,2,100,5
TENKK0160,TEN,2009,9,0,0,2,2,0,0,0,0,0,0,2,2,100,28,4,4,100,10
CHIKK0160,CHI,2009,9,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,3,100,3
CARKK0160,CAR,2009,9,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,0,0,N/A,0
DENKK0162,DEN,2009,9,0,0,0,0,0,0,1,1,0,0,1,1,100,40,1,1,100,4
DALKK0142,DAL,2009,9,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,0,0,N/A,0
KANKK0160,KAN,2009,9,0,0,1,1,0,0,1,1,0,1,2,3,66.7,45,1,1,100,7
TAMKK0143,TAM,2009,9,0,0,0,0,1,1,0,1,0,0,1,2,50,38,3,3,100,6
SEAKK0160,BAL,2009,9,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,100,1
BUFKK0166,MIA,2009,9,0,0,0,0,0,0,0,0,1,1,1,1,100,52,2,2,100,5
NYGKK0145,NYG,2009,9,0,0,1,1,1,1,0,0,0,0,2,2,100,38,2,2,100,8
JACKK0160,JAC,2009,9,0,0,1,1,0,0,0,0,0,1,1,2,50,27,3,3,100,6
ATLKK0089,ATL,2009,9,0,0,0,0,1,1,0,0,0,0,1,1,100,33,4,4,100,7
SFOKK0104,SFO,2009,9,0,0,1,1,0,0,1,1,0,0,2,2,100,40,3,3,100,9
DETKK0144,DET,2009,9,0,0,0,0,0,1,1,1,1,1,2,3,66.7,50,2,2,100,8
NORKK0133,CAR,2009,9,0,0,1,1,1,1,0,0,0,0,2,2,100,32,2,2,100,8
INDKK0117,IND,2009,9,0,0,1,1,1,1,0,0,0,0,2,2,100,37,2,2,100,8
CHIKK0144,SEA,2009,9,0,0,2,2,2,2,0,0,0,0,4,4,100,37,2,2,100,14
DETKK0160,PHI,2009,9,0,0,0,0,0,0,2,2,1,1,3,3,100,52,1,1,100,10
SFOKK0111,PIT,2009,9,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,4,4,100,4
MIAKK0143,SDG,2009,9,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,3,3,100,3
NORKK0165,CIN,2009,9,0,0,1,1,0,0,0,0,0,0,1,1,100,23,2,2,100,5
HOUKK0128,ARI,2009,9,0,0,0,0,1,1,1,1,0,0,2,2,100,43,5,5,100,11
SDGKK0106,HOU,2009,9,0,0,0,0,0,0,0,1,1,1,1,2,50,56,2,2,100,5
NORKK0106,NOR,2009,9,0,0,2,2,0,0,1,1,0,0,3,3,100,40,3,3,100,12
PITKK0160,WAS,2009,10,0,0,0,0,2,2,0,0,0,0,2,2,100,35,3,3,100,9
NWEKK0160,NWE,2009,10,0,0,0,0,2,2,0,0,0,0,2,2,100,36,4,4,100,10
NYJKK0159,DAL,2009,10,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,100,1
CHIKK0160,CHI,2009,10,0,0,0,0,1,1,0,0,1,1,2,2,100,50,0,0,N/A,6
TENKK0160,TEN,2009,10,0,0,0,0,1,1,0,0,1,2,2,3,66.7,51,5,5,100,11
MIAKK0143,SDG,2009,10,0,0,1,1,0,0,0,0,0,0,1,1,100,29,4,4,100,7
JACKK0160,JAC,2009,10,0,0,1,1,0,0,0,1,0,0,1,2,50,21,3,3,100,6
GNBKK0160,GNB,2009,10,0,0,0,0,0,0,1,1,0,1,1,2,50,48,2,2,100,5
CARKK0160,CAR,2009,10,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,0,0,N/A,0
DALKK0142,DAL,2009,10,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,0,0,N/A,0
KANKK0160,KAN,2009,10,0,0,1,1,1,1,0,0,1,2,3,4,75,50,1,1,100,10
TAMKK0143,TAM,2009,10,0,0,0,0,0,0,0,0,3,3,3,3,100,54,2,2,100,11
SEAKK0160,BAL,2009,10,0,0,0,0,0,1,1,1,0,0,1,2,50,44,1,2,50,4
DENKK0162,DEN,2009,10,0,0,1,1,0,0,0,0,0,0,1,1,100,24,2,2,100,5
BUFKK0166,MIA,2009,10,0,0,1,1,1,1,2,2,0,0,4,4,100,49,1,2,50,13
NYGKK0161,STL,2009,10,0,0,0,0,1,1,0,0,0,0,1,1,100,32,2,2,100,5
SFOKK0111,PIT,2009,10,0,0,1,1,3,3,0,0,0,0,4,4,100,35,0,0,N/A,12
SFOKK0104,SFO,2009,10,0,0,1,1,0,1,0,0,0,0,1,2,50,21,1,1,100,4
CHIKK0144,SEA,2009,10,0,0,1,1,1,1,0,0,0,0,2,2,100,32,2,2,100,8
ATLKK0089,ATL,2009,10,0,0,1,1,1,2,0,0,0,0,2,3,66.7,35,1,1,100,7
DETKK0144,DET,2009,10,0,0,0,0,1,1,0,1,0,0,1,2,50,38,1,1,100,4
INDKK0117,IND,2009,10,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,5,5,100,5
NORKK0133,CAR,2009,10,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4,4,100,4
MINKK0143,MIN,2009,10,0,0,1,1,1,1,0,0,0,0,2,2,100,35,3,3,100,9
SFOKK0159,CLE,2009,10,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,0,0,N/A,0
ARIKK0164,NYJ,2009,10,0,0,0,0,2,2,1,1,0,0,3,3,100,40,1,1,100,10
NORKK0165,CIN,2009,10,0,0,1,1,2,2,1,1,0,1,4,5,80,43,0,0,N/A,12
TAMKK0159,BUF,2009,10,0,0,1,1,0,0,0,0,0,0,1,1,100,25,2,2,100,5
HOUKK0128,ARI,2009,10,0,0,1,1,0,0,0,0,0,0,1,1,100,27,4,4,100,7
DETKK0160,PHI,2009,10,1,1,2,2,0,0,0,0,0,0,3,3,100,25,2,2,100,11
OAKKK0160,OAK,2009,10,0,0,0,0,0,0,0,1,1,1,1,2,50,50,1,1,100,4
NORKK0106,NOR,2009,10,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,4,4,100,4
TENKK0160,TEN,2009,11,0,0,0,0,0,0,0,1,2,2,2,3,66.7,53,2,2,100,8
CHIKK0160,CHI,2009,11,0,0,2,2,0,0,2,3,0,0,4,5,80,49,0,0,N/A,12
PITKK0160,WAS,2009,11,0,0,0,0,1,2,1,1,0,1,2,4,50,45,0,0,N/A,6
NYGKK0145,NYG,2009,11,0,0,0,0,2,3,0,0,0,0,2,3,66.7,39,4,4,100,10
JACKK0160,JAC,2009,11,0,0,1,1,0,0,0,0,0,0,1,1,100,29,1,1,100,4
NYGKK0161,STL,2009,11,0,0,1,1,0,0,1,1,0,0,2,2,100,40,1,1,100,7
MIAKK0143,SDG,2009,11,1,1,2,2,0,0,1,1,0,0,4,4,100,47,2,3,66.7,14
NWEKK0160,NWE,2009,11,0,0,1,1,0,0,0,1,0,0,1,2,50,26,4,4,100,7
NYJKK0159,DAL,2009,11,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,100,1
TAMKK0143,TAM,2009,11,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,1,1,100,1
DALKK0142,DAL,2009,11,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,0,0,N/A,0
KANKK0160,KAN,2009,11,0,0,2,2,0,0,0,0,0,0,2,2,100,27,3,3,100,9
BUFKK0166,MIA,2009,11,0,0,0,0,1,1,0,0,0,0,1,1,100,37,3,3,100,6
DENKK0162,DEN,2009,11,0,0,1,1,0,0,0,0,0,0,1,1,100,23,0,0,N/A,3
GNBKK0160,GNB,2009,11,0,0,3,3,0,0,0,0,0,0,3,3,100,27,3,3,100,12
CARKK0160,CAR,2009,11,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,0,0,N/A,0
SFOKK0111,PIT,2009,11,0,0,0,0,1,1,0,0,0,0,1,1,100,36,3,3,100,6
CLEKK0160,BAL,2009,11,0,0,1,1,2,3,2,2,0,0,5,6,83.3,46,0,0,N/A,15
SFOKK0104,SFO,2009,11,0,0,0,0,0,0,1,1,0,0,1,1,100,46,3,3,100,6
CHIKK0144,SEA,2009,11,0,0,0,0,0,0,1,1,0,0,1,1,100,40,0,0,N/A,3
MINKK0143,MIN,2009,11,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,5,5,100,5
ATLKK0089,ATL,2009,11,0,0,1,1,0,1,0,0,0,0,1,2,50,25,4,4,100,7
DETKK0144,DET,2009,11,0,0,0,0,1,1,0,0,0,0,1,1,100,31,5,5,100,8
INDKK0117,IND,2009,11,0,0,1,1,0,0,0,0,0,0,1,1,100,25,2,2,100,5
