STATS,,,,,,,,,,,,,,,,,,,,,
PID,TID,Season,Week,Rec,rec_Tgt,rec_Yds,rec_YPR,rec_Lng,rec_TD,KR,KR_Yds,KR_Avg,KR_Long,KR_TD,PR,PR_Yds,PR_Avg,PR_Long,PR_TD,Fum,FumLOST
SEAWR0450,GNB,2006,4,2,N/A,23,11.5,12,0,3,56,18.7,20,0,0,0,N/A,0,0,0,0
DENWR0456,SEA,2006,4,5,N/A,62,12.4,22,0,0,0,0,0,0,0,0,0,0,0,0,0
KANWR0557,MIA,2006,4,3,N/A,28,9.3,16,1,0,0,0,0,0,0,0,0,0,0,0,0
WASWR0787,WAS,2006,4,4,N/A,138,34.5,68,3,0,0,0,0,0,0,0,0,0,0,0,0
NWEWR0659,CIN,2006,4,6,N/A,64,10.7,16,0,0,0,0,0,0,0,0,0,0,0,0,0
INDWR0704,IND,2006,4,4,N/A,74,18.5,41,0,0,0,0,0,0,0,0,0,0,0,0,0
DETWR0654,CHI,2006,4,0,0,0,0,0,0,3,77,25.7,32,0,0,0,N/A,0,0,0,0
SDGWR0545,DAL,2006,4,0,0,0,0,0,0,0,0,N/A,N/A,0,0,0,N/A,N/A,0,0,0
DALLB0770,SFO,2006,4,0,0,0,0,0,0,0,0,N/A,0,0,1,2,2,2,0,0,0
CINWR0497,CIN,2006,4,0,0,0,0,0,0,0,0,N/A,0,0,1,7,7,7,0,0,0
NYJWR0721,CLE,2006,4,0,0,0,0,0,0,2,118,59,65,0,0,0,N/A,0,0,0,0
KANWR0393,DET,2006,4,0,0,0,0,0,0,6,210,35,65,0,1,2,2,2,0,0,0
INDWR0352,IND,2006,4,0,0,0,0,0,0,4,84,21,29,0,3,25,8.3,14,0,0,0
MINWR0475,GNB,2006,4,0,0,0,0,0,0,3,74,24.7,26,0,0,0,N/A,0,0,0,0
DETWR0506,STL,2006,4,0,0,0,0,0,0,0,0,N/A,0,0,1,5,5,5,0,0,0
STLWR0421,SEA,2006,4,0,0,0,0,0,0,7,167,23.9,30,0,0,0,N/A,0,0,0,0
JACWR0289,JAC,2006,5,1,N/A,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
MINWR0629,PHI,2006,5,2,N/A,32,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0
CLEWR0531,DET,2006,5,3,N/A,41,13.7,17,0,0,0,0,0,0,0,0,0,0,0,0,0
PITWR0612,SFO,2006,5,4,N/A,37,9.3,15,2,0,0,0,0,0,0,0,0,0,0,0,0
ARIWR0807,ARI,2006,5,2,N/A,15,7.5,10,1,0,0,0,0,0,0,0,0,0,0,0,0
CINSS0700,DET,2006,5,1,N/A,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0
NYGWR0559,TAM,2006,5,1,N/A,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0
BALWR0527,BUF,2006,5,9,N/A,94,10.4,19,1,0,0,0,0,0,0,0,0,0,0,0,0
JACWR0402,JAC,2006,5,4,N/A,53,13.3,17,1,0,0,0,0,0,0,0,0,0,0,0,0
OAKWR0333,NWE,2006,5,2,N/A,7,3.5,7,0,0,0,0,0,0,0,0,0,0,0,0,0
TENWR0556,CHI,2006,5,2,N/A,17,8.5,13,0,0,0,0,0,0,0,0,0,0,0,0,0
OAKWR0432,OAK,2006,5,4,N/A,94,23.5,39,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMWR0503,SFO,2006,5,3,N/A,27,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0
PITWR0588,WAS,2006,5,2,N/A,10,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0
SDGWR0290,SDG,2006,5,5,N/A,86,17.2,25,0,0,0,N/A,0,0,2,5,2.5,7,0,0,0
HOUWR0604,ARI,2006,5,6,N/A,82,13.7,26,0,0,0,0,0,0,0,0,0,0,0,0,0
DETWR0506,STL,2006,5,2,N/A,30,15,21,0,0,0,N/A,0,0,2,28,14,28,0,0,0
MIAWR0567,STL,2006,5,3,N/A,21,7,10,1,0,0,0,0,0,0,0,0,0,0,0,0
WASWR0375,SDG,2006,5,4,N/A,37,9.3,14,0,0,0,0,0,0,0,0,0,0,0,0,0
MINWR0651,CHI,2006,5,4,N/A,97,24.3,62,1,0,0,0,0,0,0,0,0,0,0,0,0
KANWR0392,KAN,2006,5,5,N/A,37,7.4,15,1,0,0,0,0,0,0,0,0,0,0,0,0
NYJWR0742,PIT,2006,5,2,N/A,22,11,13,0,3,71,23.7,27,0,1,1,1,1,0,0,0
TENWR0769,PIT,2006,5,3,N/A,45,15,22,0,0,0,0,0,0,0,0,0,0,0,0,0
NYJWR0721,CLE,2006,5,2,N/A,18,9,11,0,4,119,29.8,64,0,2,43,21.5,34,0,0,0
DETWR0654,CHI,2006,5,3,N/A,41,13.7,19,1,2,28,14,17,0,0,0,N/A,0,0,0,0
MINWR0822,GNB,2006,5,5,N/A,105,21,46,1,0,0,0,0,0,0,0,0,0,0,0,0
OAKWR0677,MIA,2006,5,1,N/A,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0
MINWR0575,PHI,2006,5,3,N/A,112,37.3,87,1,0,0,0,0,0,0,0,0,0,0,0,0
NORWR0820,NOR,2006,5,3,N/A,38,12.7,18,0,0,0,0,0,0,0,0,0,0,0,0,0
PHIWR0748,NYJ,2006,5,1,N/A,-4,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0
SFOWR0514,TEN,2006,5,3,N/A,40,13.3,16,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMWR0780,SDG,2006,5,1,N/A,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0
DENWR0769,MIA,2006,5,9,N/A,77,8.6,25,0,4,103,25.8,28,0,2,18,9,12,0,0,0
SDGWR0545,DAL,2006,5,2,N/A,18,9,12,0,0,0,N/A,0,0,3,16,5.3,10,0,0,0
PITWR0771,NYJ,2006,5,4,N/A,49,12.3,20,0,0,0,0,0,0,0,0,0,0,0,0,0
SDGWR0612,SDG,2006,5,2,N/A,18,9,9,1,0,0,0,0,0,0,0,0,0,0,0,0
NYJWR0676,CLE,2006,5,3,N/A,27,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0
PHIWR0495,PHI,2006,5,4,N/A,79,19.8,40,1,0,0,0,0,0,0,0,0,0,0,0,0
STLWR0717,BAL,2006,5,5,N/A,27,5.4,8,0,0,0,0,0,0,0,0,0,0,0,0,0
JACWR0409,MIN,2006,5,2,N/A,11,5.5,9,0,3,63,21,28,0,0,0,N/A,0,0,0,0
WASWR0386,NWE,2006,5,1,N/A,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
SFOWR0749,ARI,2006,5,4,N/A,71,17.8,49,1,0,0,0,0,0,0,0,0,0,0,0,0
NORCB0028,NYG,2006,5,4,N/A,44,11,27,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMWR0462,TAM,2006,5,4,N/A,34,8.5,15,0,0,0,0,0,0,0,0,0,0,0,0,0
CINWR0642,DAL,2006,5,3,N/A,45,15,24,0,0,0,0,0,0,0,0,0,0,0,0,0
ATLWR0356,NOR,2006,5,4,N/A,48,12,17,0,0,0,0,0,0,0,0,0,0,0,0,0
WASWR0436,WAS,2006,5,1,N/A,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
MINWR0387,MIN,2006,5,3,N/A,25,8.3,12,0,0,0,0,0,0,0,0,0,0,0,0,0
DETWR0345,DET,2006,5,8,N/A,92,11.5,23,0,0,0,0,0,0,0,0,0,0,0,0,0
CLEWR0437,CLE,2006,5,3,N/A,28,9.3,15,0,0,0,0,0,0,0,0,0,0,0,0,0
SFOWR0699,OAK,2006,5,5,N/A,52,10.4,22,1,0,0,0,0,0,0,0,0,0,0,0,0
KANWR0384,KAN,2006,5,4,N/A,48,12,17,0,0,0,N/A,0,0,1,6,6,6,0,0,0
NYGWR0442,NYG,2006,5,4,N/A,81,20.3,44,0,0,0,0,0,0,0,0,0,0,0,0,0
WASWR0534,TAM,2006,5,4,N/A,110,27.5,52,1,0,0,0,0,0,0,0,0,0,0,0,0
SFOWR0504,STL,2006,5,2,N/A,23,11.5,18,0,0,0,0,0,0,0,0,0,0,0,0,0
NWEWR0426,NWE,2006,5,5,N/A,58,11.6,15,1,0,0,N/A,0,0,1,4,4,4,0,0,0
DENWR0341,DEN,2006,5,4,N/A,30,7.5,11,1,0,0,0,0,0,0,0,0,0,0,0,0
CARWR0307,CAR,2006,5,5,N/A,67,13.4,22,1,0,0,0,0,0,0,0,0,0,0,0,0
DALWR0339,DAL,2006,5,5,N/A,61,12.2,19,0,0,0,0,0,0,0,0,0,0,0,0,0
INDWR0453,IND,2006,5,3,N/A,29,9.7,13,1,0,0,0,0,0,0,0,0,0,0,0,0
CARWR0473,CHI,2006,5,2,N/A,10,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
PITWR0650,PIT,2006,5,4,N/A,49,12.3,24,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUWR0588,BAL,2006,5,3,N/A,45,15,26,0,0,0,0,0,0,0,0,0,0,0,0,0
WASWR0787,WAS,2006,5,3,N/A,39,13,17,0,0,0,0,0,0,0,0,0,0,0,0,0
KANWR0294,KAN,2006,5,2,N/A,17,8.5,13,0,0,0,0,0,0,0,0,0,0,0,0,0
SEAWR0450,GNB,2006,5,4,N/A,42,10.5,14,0,2,40,20,22,0,0,0,N/A,0,0,0,0
DETWR0447,ARI,2006,5,2,N/A,32,16,26,0,0,0,N/A,0,0,2,21,10.5,11,0,0,0
INDWR0704,IND,2006,5,3,N/A,24,8,12,1,0,0,0,0,0,0,0,0,0,0,0,0
KANWR0557,MIA,2006,5,5,N/A,29,5.8,10,0,0,0,0,0,0,0,0,0,0,0,0,0
OAKWR0442,DEN,2006,5,5,N/A,63,12.6,27,0,0,0,0,0,0,0,0,0,0,0,0,0
PITWR0426,PIT,2006,5,2,N/A,17,8.5,9,0,0,0,0,0,0,0,0,0,0,0,0,0
OAKWR0322,OAK,2006,5,1,N/A,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
STLWR0524,KAN,2006,5,4,N/A,22,5.5,7,0,3,64,21.3,22,0,2,8,4,8,0,0,0
CARWR0713,CAR,2006,5,6,N/A,62,10.3,20,0,1,-4,-4,-4,0,0,0,N/A,0,0,0,0
ATLWR0486,MIA,2006,5,2,N/A,22,11,14,0,0,0,0,0,0,0,0,0,0,0,0,0
JACWR0455,STL,2006,5,3,N/A,40,13.3,22,1,0,0,0,0,0,0,0,0,0,0,0,0
CINWR0586,NYJ,2006,5,3,N/A,19,6.3,8,0,0,0,0,0,0,0,0,0,0,0,0,0
BALWR0652,IND,2006,5,5,N/A,57,11.4,23,0,0,0,0,0,0,0,0,0,0,0,0,0
BUFWR0375,BUF,2006,5,1,N/A,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
DETWR0575,CLE,2006,5,1,N/A,11,11,11,0,0,0,N/A,0,0,3,13,4.3,7,0,0,0
GNBWR0746,GNB,2006,5,3,N/A,24,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0
STLWR0450,MIN,2006,5,4,N/A,44,11,21,1,0,0,0,0,0,0,0,0,0,0,1,1
PITWR0715,NYG,2006,5,7,N/A,69,9.9,46,1,0,0,N/A,N/A,0,0,0,N/A,N/A,0,0,0
NORWR0370,NOR,2006,5,0,0,0,0,0,0,1,13,13,13,0,0,0,N/A,0,0,0,0
NORWR0821,NOR,2006,5,0,0,0,0,0,0,0,0,N/A,0,0,1,3,3,3,0,0,0
CHIWR0793,CHI,2006,5,0,0,0,0,0,0,0,0,N/A,0,0,4,42,10.5,21,0,0,0
PITWR0424,PIT,2006,5,0,0,0,0,0,0,1,19,19,19,0,1,11,11,11,0,0,0
JACWR0342,JAC,2006,5,0,0,0,0,0,0,0,0,N/A,0,0,1,13,13,13,0,0,0
KANWR0434,KAN,2006,5,0,0,0,0,0,0,1,50,50,50,0,0,0,N/A,0,0,0,0
DALLB0770,SFO,2006,5,0,0,0,0,0,0,0,0,N/A,0,0,1,17,17,17,0,0,0
DENWR0343,DEN,2006,5,0,0,0,0,0,0,2,42,21,23,0,0,0,N/A,0,0,0,0
STLWR0562,STL,2006,5,0,0,0,0,0,0,0,0,N/A,0,0,1,9,9,9,0,0,0
OAKWR0377,NYJ,2006,5,0,0,0,0,0,0,0,0,N/A,N/A,0,0,0,N/A,N/A,0,0,0
KANWR0393,DET,2006,5,0,0,0,0,0,0,5,102,20.4,24,0,2,41,20.5,29,0,0,0
KANWR0503,TEN,2006,5,0,0,0,0,0,0,2,76,38,48,0,0,0,N/A,0,0,0,0
KANWR0687,NOR,2006,5,0,0,0,0,0,0,2,41,20.5,25,0,0,0,N/A,0,0,0,0
TENWR0477,TAM,2006,5,0,0,0,0,0,0,0,0,N/A,0,0,6,51,8.5,13,0,0,0
TAMWR0716,BUF,2006,5,0,0,0,0,0,0,0,0,N/A,0,0,1,15,15,15,0,0,0
ATLWR0356,NOR,2006,6,6,N/A,110,18.3,48,2,0,0,0,0,0,0,0,0,0,0,0,0
KANWR0590,CAR,2006,6,1,N/A,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0
MINWR0752,ATL,2006,6,3,N/A,30,10,17,0,0,0,0,0,0,0,0,0,0,0,0,0
NYGWR0559,TAM,2006,6,6,N/A,55,9.2,15,1,0,0,0,0,0,0,0,0,0,0,0,0
BALWR0527,BUF,2006,6,8,N/A,82,10.3,23,0,0,0,0,0,0,0,0,0,0,0,0,0
MINWR0651,CHI,2006,6,2,N/A,31,15.5,17,0,0,0,0,0,0,0,0,0,0,0,0,0
KANWR0392,KAN,2006,6,5,N/A,72,14.4,21,0,0,0,0,0,0,0,0,0,0,0,0,0
CARWR0367,CAR,2006,6,4,N/A,65,16.3,42,1,0,0,0,0,0,0,0,0,0,0,0,0
CARWR0426,SEA,2006,6,3,N/A,66,22,37,0,0,0,0,0,0,0,0,0,0,0,0,0
PITWR0771,NYJ,2006,6,1,N/A,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
CINSS0700,DET,2006,6,10,N/A,161,16.1,28,1,0,0,0,0,0,0,0,0,0,0,0,0
HOUWR0278,HOU,2006,6,0,N/A,0,N/A,0,0,6,109,18.2,24,0,0,0,N/A,0,0,1,1
PITWR0612,SFO,2006,6,5,N/A,39,7.8,14,0,0,0,0,0,0,0,0,0,0,0,0,0
KANWR0503,TEN,2006,6,2,N/A,36,18,23,0,5,94,18.8,21,0,0,0,N/A,0,0,0,0
WASWR0375,SDG,2006,6,6,N/A,65,10.8,15,0,0,0,0,0,0,0,0,0,0,0,0,0
DETWR0506,STL,2006,6,1,N/A,28,28,28,0,0,0,N/A,N/A,0,0,0,N/A,N/A,0,0,0
HOUWR0671,HOU,2006,6,1,N/A,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0
CLEWR0531,DET,2006,6,3,N/A,39,13,19,0,0,0,0,0,0,0,0,0,0,0,0,0
SDGWR0545,DAL,2006,6,5,N/A,61,12.2,17,0,0,0,0,0,0,0,0,0,0,0,0,0
MINWR0629,PHI,2006,6,1,N/A,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
CINWR0497,CIN,2006,6,2,N/A,13,6.5,10,0,2,50,25,31,0,3,22,7.3,19,0,0,0
MIAWR0567,STL,2006,6,2,N/A,52,26,39,0,4,88,22,25,0,0,0,N/A,0,0,1,1
DENWR0769,MIA,2006,6,6,N/A,56,9.3,25,0,5,69,13.8,16,0,4,31,7.8,12,0,1,0
PHIWR0748,NYJ,2006,6,0,N/A,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OAKWR0677,MIA,2006,6,6,N/A,66,11,24,0,0,0,0,0,0,0,0,0,0,0,0,0
NYJWR0742,PIT,2006,6,2,N/A,58,29,50,0,2,54,27,28,0,5,55,11,24,0,2,0
NYGWR0300,NYG,2006,6,0,N/A,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHIWR0750,PHI,2006,6,1,N/A,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0
BALWR0433,BAL,2006,6,1,N/A,35,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0
CHIWR0637,DAL,2006,6,1,N/A,33,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0
NORWR0820,NOR,2006,6,4,N/A,40,10,12,1,0,0,0,0,0,0,0,0,0,0,0,0
KANWR0434,KAN,2006,6,3,N/A,23,7.7,11,0,6,119,19.8,30,0,0,0,N/A,0,0,0,0
NORWR0370,NOR,2006,6,1,N/A,8,8,8,0,2,54,27,29,0,0,0,N/A,0,0,0,0
TENWR0769,PIT,2006,6,3,N/A,68,22.7,47,1,0,0,0,0,0,0,0,0,0,0,0,0
PHIWR0495,PHI,2006,6,6,N/A,121,20.2,60,1,0,0,0,0,0,0,0,0,0,0,0,0
ATLWR0718,ATL,2006,6,2,N/A,20,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0
STLWR0717,BAL,2006,6,5,N/A,101,20.2,62,2,0,0,0,0,0,0,0,0,0,0,0,0
TAMWR0716,BUF,2006,6,2,N/A,48,24,44,1,0,0,N/A,0,0,2,21,10.5,15,0,0,0
TAMWR0780,SDG,2006,6,1,N/A,33,33,33,1,0,0,0,0,0,0,0,0,0,0,0,0
DETWR0654,CHI,2006,6,2,N/A,27,13.5,16,0,3,57,19,21,0,0,0,N/A,0,0,0,0
WASWR0555,TEN,2006,6,1,N/A,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0
SFOWR0514,TEN,2006,6,3,N/A,34,11.3,23,1,0,0,0,0,0,0,0,0,0,0,0,0
SFOWR0749,ARI,2006,6,12,N/A,136,11.3,26,1,0,0,0,0,0,0,0,0,0,0,0,0
NWEWR0716,WAS,2006,6,1,N/A,52,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0
OAKWR0377,NYJ,2006,6,3,N/A,9,3,9,0,0,0,N/A,0,0,2,6,3,6,0,1,0
PITWR0650,PIT,2006,6,5,N/A,59,11.8,28,1,0,0,0,0,0,0,0,0,0,0,0,0
DETWR0345,DET,2006,6,3,N/A,14,4.7,7,0,0,0,0,0,0,0,0,0,0,0,0,0
SFOWR0699,OAK,2006,6,5,N/A,86,17.2,51,0,0,0,0,0,0,0,0,0,0,0,0,0
OAKWR0322,OAK,2006,6,2,N/A,26,13,15,0,0,0,0,0,0,0,0,0,0,0,0,0
JACWR0455,STL,2006,6,8,N/A,154,19.3,67,3,0,0,0,0,0,0,0,0,0,0,0,0
CINWR0586,NYJ,2006,6,5,N/A,106,21.2,58,2,0,0,0,0,0,0,0,0,0,0,0,0
PITWR0715,NYG,2006,6,4,N/A,44,11,16,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUWR0604,ARI,2006,6,2,N/A,17,8.5,11,1,0,0,0,0,0,0,0,0,0,0,0,0
CINWR0642,DAL,2006,6,5,N/A,45,9,21,3,0,0,0,0,0,0,0,0,0,0,0,0
KANWR0384,KAN,2006,6,3,N/A,57,19,25,0,0,0,N/A,0,0,2,12,6,11,0,0,0
DENWR0341,DEN,2006,6,1,N/A,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0
WASWR0534,TAM,2006,6,7,N/A,67,9.6,18,0,0,0,N/A,0,0,2,3,1.5,2,0,0,0
SFOWR0504,STL,2006,6,5,N/A,45,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0
CARWR0307,CAR,2006,6,5,N/A,46,9.2,17,0,0,0,0,0,0,0,0,0,0,0,0,0
TENWR0410,HOU,2006,6,4,N/A,44,11,16,0,0,0,0,0,0,0,0,0,0,0,0,0
NYGWR0442,NYG,2006,6,2,N/A,18,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0
DALWR0339,DAL,2006,6,5,N/A,47,9.4,11,0,0,0,0,0,0,0,0,0,0,0,0,0
CARWR0473,CHI,2006,6,1,N/A,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
DENWR0456,SEA,2006,6,4,N/A,94,23.5,42,1,0,0,0,0,0,0,0,0,0,0,0,0
BUFWR0375,BUF,2006,6,4,N/A,27,6.8,10,0,0,0,0,0,0,0,0,0,0,0,1,1
DETWR0447,ARI,2006,6,4,N/A,25,6.3,8,0,0,0,N/A,0,0,2,16,8,12,0,0,0
PITWR0588,WAS,2006,6,1,N/A,16,16,16,0,0,0,N/A,0,0,4,18,4.5,17,0,1,1
NORCB0028,NYG,2006,6,1,N/A,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0
BUFWR0514,BUF,2006,6,3,N/A,24,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0
NWEWR0715,SEA,2006,6,6,N/A,76,12.7,19,2,0,0,0,0,0,0,0,0,0,0,0,0
DENWR0411,MIA,2006,6,1,N/A,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUWR0735,HOU,2006,6,9,N/A,75,8.3,21,0,0,0,0,0,0,0,0,0,0,0,0,0
SDGWR0290,SDG,2006,6,7,N/A,88,12.6,27,0,0,0,N/A,0,0,3,17,5.7,9,0,0,0
KANWR0393,DET,2006,6,0,N/A,0,N/A,0,0,3,55,18.3,19,0,1,16,16,16,0,1,0
OAKWR0442,DEN,2006,6,4,N/A,75,18.8,54,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMWR0503,SFO,2006,6,4,N/A,78,19.5,25,0,0,0,0,0,0,0,0,0,0,0,0,0
NWEWR0659,CIN,2006,6,6,N/A,99,16.5,51,0,0,0,0,0,0,0,0,0,0,0,0,0
WASWR0787,WAS,2006,6,5,N/A,50,10,25,0,0,0,N/A,N/A,0,0,0,N/A,N/A,0,1,0
OAKWR0423,ATL,2006,6,1,N/A,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0
KANWR0557,MIA,2006,6,5,N/A,60,12,24,1,0,0,0,0,0,0,0,0,0,0,0,0
SFOWR0391,SFO,2006,6,1,N/A,15,15,15,1,0,0,0,0,0,0,0,0,0,0,1,1
CARWR0713,CAR,2006,6,8,N/A,189,23.6,72,1,0,0,0,0,0,0,0,0,0,0,0,0
OAKWR0612,CIN,2006,6,10,N/A,102,10.2,33,1,0,0,0,0,0,0,0,0,0,0,0,0
STLWR0497,TEN,2006,6,3,N/A,60,20,27,0,0,0,0,0,0,0,0,0,0,0,0,0
PITWR0426,PIT,2006,6,3,N/A,42,14,19,0,0,0,0,0,0,0,0,0,0,0,0,0
CHIWR0793,CHI,2006,6,0,0,0,0,0,0,1,24,24,24,0,6,152,25.3,83,1,0,0
DALLB0770,SFO,2006,6,0,0,0,0,0,0,1,9,9,9,0,1,6,6,6,0,0,0
NORWR0498,DAL,2006,6,0,0,0,0,0,0,0,0,N/A,0,0,3,5,1.7,3,0,0,0
KANWR0687,NOR,2006,6,0,0,0,0,0,0,1,21,21,21,0,0,0,N/A,0,0,0,0
DENWR0343,DEN,2006,6,0,0,0,0,0,0,1,23,23,23,0,0,0,N/A,0,0,0,0
TAMWR0462,TAM,2006,6,0,0,0,0,0,0,0,0,N/A,0,0,5,37,7.4,14,0,0,0
STLWR0562,STL,2006,6,0,0,0,0,0,0,0,0,N/A,0,0,2,19,9.5,10,0,0,0
DETWR0793,SEA,2006,6,0,0,0,0,0,0,0,0,N/A,0,0,1,7,7,7,0,0,0
STLWR0421,SEA,2006,6,0,0,0,0,0,0,5,107,21.4,36,0,0,0,N/A,0,0,0,0
CINSS0700,DET,2006,7,2,N/A,29,14.5,22,1,0,0,0,0,0,0,0,0,0,0,0,0
HOUWR0278,HOU,2006,7,0,N/A,0,N/A,0,0,1,28,28,28,0,2,10,5,8,0,0,0
JACWR0289,JAC,2006,7,2,N/A,18,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0
CINWR0497,CIN,2006,7,1,N/A,9,9,9,0,2,43,21.5,24,0,4,24,6,12,0,0,0
JACWR0402,JAC,2006,7,0,N/A,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BALWR0527,BUF,2006,7,1,N/A,10,10,10,0,0,0,0,0,0,0,0,0,0,0,1,1
PITWR0771,NYJ,2006,7,7,N/A,79,11.3,28,0,0,0,0,0,0,0,0,0,0,0,0,0
KANWR0392,KAN,2006,7,1,N/A,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0
MINWR0752,ATL,2006,7,2,N/A,25,12.5,17,1,0,0,0,0,0,0,0,0,0,0,0,0
NYGWR0559,TAM,2006,7,3,N/A,30,10,14,0,0,0,0,0,0,0,0,0,0,0,0,0
CLEWR0531,DET,2006,7,9,N/A,109,12.1,19,1,0,0,0,0,0,0,0,0,0,0,0,0
HOUWR0671,HOU,2006,7,2,N/A,28,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUWR0604,ARI,2006,7,3,N/A,87,29,58,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUWR0735,HOU,2006,7,8,N/A,106,13.3,35,1,0,0,0,0,0,0,0,0,0,0,0,0
WASWR0375,SDG,2006,7,4,N/A,51,12.8,18,0,0,0,0,0,0,0,0,0,0,0,0,0
OAKWR0432,OAK,2006,7,3,N/A,42,14,19,0,0,0,0,0,0,0,0,0,0,0,0,0
MINWR0398,MIN,2006,7,0,N/A,0,N/A,0,0,4,124,31,49,0,0,0,N/A,0,0,0,0
SFOWR0749,ARI,2006,7,4,N/A,59,14.8,21,0,0,0,0,0,0,0,0,0,0,0,0,0
OAKWR0333,NWE,2006,7,3,N/A,45,15,31,1,0,0,0,0,0,0,0,0,0,0,0,0
NWEWR0716,WAS,2006,7,4,N/A,37,9.3,12,0,0,0,0,0,0,0,0,0,0,0,0,0
SEAWR0411,MIN,2006,7,1,N/A,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0
CARWR0426,SEA,2006,7,4,N/A,37,9.3,13,0,0,0,0,0,0,0,0,0,0,0,0,0
SDGWR0545,DAL,2006,7,3,N/A,69,23,53,1,0,0,0,0,0,0,0,0,0,0,0,0
PHIWR0748,NYJ,2006,7,0,N/A,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OAKWR0677,MIA,2006,7,5,N/A,53,10.6,17,1,0,0,0,0,0,0,0,0,0,0,0,0
MINWR0822,GNB,2006,7,1,N/A,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0
DENWR0454,NWE,2006,7,1,N/A,35,35,35,1,0,0,0,0,0,0,0,0,0,0,0,0
PHIWR0750,PHI,2006,7,2,N/A,21,10.5,12,0,0,0,0,0,0,0,0,0,0,0,1,1
DENLB1008,DEN,2006,7,2,N/A,22,11,13,1,0,0,0,0,0,0,0,0,0,0,0,0
GNBWR0349,GNB,2006,7,1,N/A,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0
DETWR0380,DET,2006,7,1,N/A,19,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0
MINWR0575,PHI,2006,7,2,N/A,30,15,17,0,0,0,0,0,0,0,0,0,0,0,0,0
NYJWR0742,PIT,2006,7,5,N/A,91,18.2,36,0,3,88,29.3,42,0,1,0,0,0,0,1,1
BUFWR0716,GNB,2006,7,2,N/A,25,12.5,19,0,0,0,0,0,0,0,0,0,0,0,0,0
JACWR0409,MIN,2006,7,1,N/A,18,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0
NYJWR0676,CLE,2006,7,2,N/A,6,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0
SDGWR0612,SDG,2006,7,1,N/A,19,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0
DENWR0769,MIA,2006,7,6,N/A,38,6.3,11,0,4,77,19.3,33,0,3,23,7.7,9,0,0,0
ATLWR0718,ATL,2006,7,2,N/A,10,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0
