STATS,,,,,,,,,,,,,,,,
PID,TID,Season,Week,Rec,REC_Tgt,REC_Yds,REC_YPR,REC_Lng,REC_TD,RUN_Att,RUN_Yds,RUN_YPA,RUN_Lng,RUN_TD,Fum,FumLost
PITTE0262,PIT,2009,14,5,N/A,59,11.8,22,0,0,0,N/A,N/A,0,0,0
NYJTE0292,TAM,2009,14,4,N/A,26,6.5,8,0,0,0,N/A,N/A,0,0,0
NORTE0339,NWE,2009,14,3,N/A,37,12.3,18,1,0,0,N/A,N/A,0,0,0
SDGTE0233,SDG,2009,14,1,N/A,21,21,21,0,0,0,N/A,N/A,0,0,0
JACTE0304,JAC,2009,14,1,N/A,5,5,5,0,0,0,N/A,N/A,0,0,0
ATLTE0305,ATL,2009,14,6,N/A,50,8.3,18,0,0,0,N/A,N/A,0,0,0
INDTE0280,IND,2009,15,1,N/A,5,5,5,0,0,0,N/A,N/A,0,0,0
ARITE0179,ARI,2009,15,2,N/A,32,16,28,0,0,0,N/A,N/A,0,0,0
DETTE0214,DET,2009,15,1,N/A,12,12,12,0,0,0,N/A,N/A,0,0,0
NYJTE0256,NYJ,2009,15,3,N/A,33,11,13,0,0,0,N/A,N/A,0,0,0
MINTE0361,SEA,2009,15,7,N/A,86,12.3,29,1,0,0,N/A,N/A,0,0,0
PHITE0325,PHI,2009,15,4,N/A,73,18.3,43,0,0,0,N/A,N/A,0,0,0
CHITE0284,CAR,2009,15,1,N/A,11,11,11,0,0,0,N/A,N/A,0,0,0
TENTE0378,SFO,2009,15,3,N/A,28,9.3,13,0,0,0,N/A,N/A,0,1,1
ARITE0237,CAR,2009,15,3,N/A,17,5.7,7,0,0,0,N/A,N/A,0,1,0
NWETE0308,STL,2009,15,1,N/A,5,5,5,0,0,0,N/A,N/A,0,0,0
CARTE0309,CHI,2009,15,1,N/A,8,8,8,0,0,0,N/A,N/A,0,0,0
KANTE0277,NYG,2009,15,3,N/A,57,19,35,0,0,0,N/A,N/A,0,0,0
WASTE0318,WAS,2009,15,5,N/A,65,13,22,1,0,0,N/A,N/A,0,0,0
KANTE0222,KAN,2009,15,4,N/A,62,15.5,24,0,0,0,N/A,N/A,0,0,0
NYGTE0305,NYG,2009,15,1,N/A,9,9,9,0,0,0,N/A,N/A,0,0,0
SEATE0308,JAC,2009,15,1,N/A,6,6,6,0,0,0,N/A,N/A,0,0,0
NYGTE0306,OAK,2009,15,1,N/A,6,6,6,0,0,0,N/A,N/A,0,0,0
SDGTE0326,DAL,2009,15,3,N/A,40,13.3,23,0,0,0,N/A,N/A,0,0,0
PHITE0287,CLE,2009,15,1,N/A,7,7,7,0,0,0,N/A,N/A,0,0,0
BUFTE0200,BUF,2009,15,4,N/A,17,4.3,8,0,0,0,N/A,N/A,0,1,0
NYGTE0266,NYG,2009,15,1,N/A,4,4,4,0,0,0,N/A,N/A,0,0,0
GNBTE0338,GNB,2009,15,9,N/A,74,8.2,14,1,0,0,N/A,N/A,0,0,0
CLETE0371,CAR,2009,15,1,N/A,55,55,55,0,0,0,N/A,N/A,0,0,0
DENTE0335,IND,2009,15,1,N/A,8,8,8,0,0,0,N/A,N/A,0,0,0
MIATE0213,MIA,2009,15,3,N/A,20,6.7,10,0,0,0,N/A,N/A,0,0,0
DETTE0252,TAM,2009,15,1,N/A,3,3,3,0,0,0,N/A,N/A,0,0,0
NORTE0303,NOR,2009,15,8,N/A,77,9.6,18,0,0,0,N/A,N/A,0,0,0
TENTE0375,MIN,2009,15,3,N/A,24,8,8,0,0,0,N/A,N/A,0,0,0
DALTE0355,DAL,2009,15,5,N/A,44,8.8,21,0,0,0,N/A,N/A,0,0,0
CINTE0244,GNB,2009,15,2,N/A,4,2,4,0,0,0,N/A,N/A,0,0,0
SDGTE0328,SDG,2009,15,4,N/A,33,8.3,13,1,0,0,N/A,N/A,0,0,0
DETTE0323,DET,2009,15,2,N/A,8,4,8,0,0,0,N/A,N/A,0,0,0
BALTE0327,IND,2009,15,7,N/A,95,13.6,27,2,0,0,N/A,N/A,0,0,0
SEATE0191,SEA,2009,15,1,N/A,2,2,2,0,0,0,N/A,N/A,0,0,0
ARITE0213,BAL,2009,15,5,N/A,56,11.2,20,2,0,0,N/A,N/A,0,0,0
MINTE0282,MIN,2009,15,2,N/A,16,8,8,0,0,0,N/A,N/A,0,0,0
OAKTE0218,OAK,2009,15,3,N/A,27,9,11,0,0,0,N/A,N/A,0,0,0
TENTE0310,DEN,2009,15,1,N/A,15,15,15,0,0,0,N/A,N/A,0,0,0
SDGTE0286,STL,2009,15,1,N/A,20,20,20,0,0,0,N/A,N/A,0,0,0
NYJTE0292,TAM,2009,15,6,N/A,93,15.5,21,0,0,0,N/A,N/A,0,0,0
SDGTE0233,SDG,2009,15,1,N/A,2,2,2,0,0,0,N/A,N/A,0,0,0
JACTE0402,JAC,2009,15,4,N/A,53,13.3,25,0,0,0,N/A,N/A,0,0,0
SFOTE0320,SFO,2009,15,3,N/A,43,14.3,19,0,0,0,N/A,N/A,0,0,0
KANTE0320,MIA,2009,15,4,N/A,36,9,18,1,0,0,N/A,N/A,0,0,0
DETTE0334,DEN,2009,15,2,N/A,48,24,39,0,0,0,N/A,N/A,0,0,0
PITTE0236,KAN,2009,15,3,N/A,23,7.7,12,0,0,0,N/A,N/A,0,0,0
CINTE0198,CIN,2009,15,7,N/A,82,11.7,21,0,0,0,N/A,N/A,0,0,0
DENTE0334,HOU,2009,15,3,N/A,40,13.3,22,0,0,0,N/A,N/A,0,0,0
JACTE0304,JAC,2009,15,1,N/A,7,7,7,0,0,0,N/A,N/A,0,0,0
PITTE0262,PIT,2009,15,7,N/A,118,16.9,27,0,0,0,N/A,N/A,0,0,0
CINTE0294,PHI,2009,15,1,N/A,3,3,3,0,0,0,N/A,N/A,0,0,0
TENTE0288,TEN,2009,15,5,N/A,40,8,13,0,0,0,N/A,N/A,0,0,0
ATLTE0305,ATL,2009,15,3,N/A,32,10.7,15,1,0,0,N/A,N/A,0,0,0
CARTE0309,CHI,2009,16,3,N/A,47,15.7,24,1,0,0,N/A,N/A,0,0,0
SEATE0308,OAK,2009,16,9,N/A,110,12.2,31,0,0,0,N/A,N/A,0,0,0
KANTE0277,NYG,2009,16,5,N/A,49,9.8,21,0,0,0,N/A,N/A,0,0,0
PHITE0325,PHI,2009,16,4,N/A,121,30.3,47,1,0,0,N/A,N/A,0,0,0
TENTE0378,SFO,2009,16,3,N/A,36,12,22,0,0,0,N/A,N/A,0,0,0
ARITE0237,CAR,2009,16,1,N/A,2,2,2,1,0,0,N/A,N/A,0,0,0
DETTE0334,DEN,2009,16,1,N/A,26,26,26,0,0,0,N/A,N/A,0,0,0
PITTE0236,KAN,2009,16,1,N/A,7,7,7,0,0,0,N/A,N/A,0,0,0
NORTE0303,NOR,2009,16,5,N/A,25,5,9,0,0,0,N/A,N/A,0,0,0
DETTE0252,TAM,2009,16,2,N/A,47,23.5,29,0,0,0,N/A,N/A,0,0,0
CINTE0200,CIN,2009,16,1,N/A,7,7,7,0,0,0,N/A,N/A,0,0,0
INDTE0280,IND,2009,16,1,N/A,2,2,2,0,0,0,N/A,N/A,0,0,0
MIATE0213,MIA,2009,16,3,N/A,17,5.7,9,0,0,0,N/A,N/A,0,0,0
SEATE0308,JAC,2009,16,2,N/A,12,6,8,0,0,0,N/A,N/A,0,0,0
KANTE0286,KAN,2009,16,1,N/A,4,4,4,0,0,0,N/A,N/A,0,0,0
PHITE0287,CLE,2009,16,1,N/A,19,19,19,0,0,0,N/A,N/A,0,0,0
INDTE0254,IND,2009,16,1,N/A,22,22,22,0,0,0,N/A,N/A,0,0,0
GNBTE0338,GNB,2009,16,3,N/A,80,26.7,38,0,0,0,N/A,N/A,0,0,0
DETTE0214,DET,2009,16,1,N/A,14,14,14,0,0,0,N/A,N/A,0,0,0
NYJTE0256,NYJ,2009,16,3,N/A,19,6.3,8,0,0,0,N/A,N/A,0,0,0
MINTE0361,SEA,2009,16,2,N/A,24,12,16,1,0,0,N/A,N/A,0,0,0
WASTE0318,WAS,2009,16,2,N/A,29,14.5,18,0,0,0,N/A,N/A,0,0,0
KANTE0320,MIA,2009,16,1,N/A,8,8,8,0,0,0,N/A,N/A,0,0,0
SFOTE0320,SFO,2009,16,3,N/A,18,6,14,1,0,0,N/A,N/A,0,0,0
TAMTE0264,TAM,2009,16,1,N/A,9,9,9,0,0,0,N/A,N/A,0,0,0
WASNT0088,NWE,2009,16,2,N/A,32,16,26,1,0,0,N/A,N/A,0,0,0
SDGTE0286,STL,2009,16,2,N/A,12,6,7,0,0,0,N/A,N/A,0,0,0
BALTE0327,IND,2009,16,4,N/A,57,14.3,19,0,0,0,N/A,N/A,0,0,0
TENTE0310,DEN,2009,16,2,N/A,4,2,4,0,0,0,N/A,N/A,0,0,0
CHITE0221,SDG,2009,16,1,N/A,-6,-6,-6,0,0,0,N/A,N/A,0,0,0
MINTE0282,MIN,2009,16,2,N/A,22,11,21,0,0,0,N/A,N/A,0,0,0
CHITE0210,CHI,2009,16,5,N/A,39,7.8,26,1,0,0,N/A,N/A,0,0,0
WASTE0197,WAS,2009,16,1,N/A,2,2,2,0,0,0,N/A,N/A,0,0,0
ARITE0213,BAL,2009,16,2,N/A,37,18.5,30,2,0,0,N/A,N/A,0,0,0
DALTE0355,DAL,2009,16,6,N/A,117,19.5,69,0,0,0,N/A,N/A,0,0,0
TENTE0375,MIN,2009,16,4,N/A,40,10,18,1,0,0,N/A,N/A,0,0,0
CLETE0229,CLE,2009,16,1,N/A,24,24,24,0,0,0,N/A,N/A,0,0,0
PITTE0262,PIT,2009,16,3,N/A,35,11.7,19,0,0,0,N/A,N/A,0,0,0
DENTE0334,HOU,2009,16,4,N/A,65,16.3,22,0,0,0,N/A,N/A,0,0,0
BALTE0315,STL,2009,16,2,N/A,19,9.5,12,0,0,0,N/A,N/A,0,0,0
MINTE0262,MIN,2009,16,1,N/A,9,9,9,0,0,0,N/A,N/A,0,0,0
NORTE0339,NWE,2009,16,1,N/A,14,14,14,0,0,0,N/A,N/A,0,0,0
SDGTE0328,SDG,2009,16,3,N/A,74,24.7,36,1,0,0,N/A,N/A,0,0,0
DETTE0323,DET,2009,16,3,N/A,22,7.3,16,0,0,0,N/A,N/A,0,0,0
NYJTE0292,TAM,2009,16,4,N/A,76,19,35,0,0,0,N/A,N/A,0,0,0
ATLTE0305,ATL,2009,16,2,N/A,17,8.5,9,0,0,0,N/A,N/A,0,0,0
SEATE0308,OAK,2009,17,7,N/A,38,5.4,12,1,0,0,N/A,N/A,0,0,0
CARTE0309,CHI,2009,17,5,N/A,94,18.8,34,1,0,0,N/A,N/A,0,0,0
PHITE0325,PHI,2009,17,7,N/A,96,13.7,25,0,0,0,N/A,N/A,0,0,0
CINTE0200,CIN,2009,17,1,N/A,12,12,12,0,0,0,N/A,N/A,0,0,0
NYJTE0256,NYJ,2009,17,1,N/A,9,9,9,0,0,0,N/A,N/A,0,0,0
TENTE0378,SFO,2009,17,2,N/A,6,3,5,0,0,0,N/A,N/A,0,0,0
ARITE0237,CAR,2009,17,1,N/A,3,3,3,0,0,0,N/A,N/A,0,0,0
BUFTE0190,BUF,2009,17,1,N/A,11,11,11,0,0,0,N/A,N/A,0,0,0
SFOTE0320,SFO,2009,17,6,N/A,89,14.8,73,1,0,0,N/A,N/A,0,0,0
KANTE0320,MIA,2009,17,2,N/A,41,20.5,27,0,0,0,N/A,N/A,0,0,0
PITTE0236,KAN,2009,17,1,N/A,29,29,29,0,0,0,N/A,N/A,0,0,0
DETTE0252,TAM,2009,17,1,N/A,27,27,27,0,0,0,N/A,N/A,0,0,0
MINTE0361,SEA,2009,17,2,N/A,14,7,8,1,0,0,N/A,N/A,0,0,0
WASTE0318,WAS,2009,17,6,N/A,46,7.7,15,0,0,0,N/A,N/A,0,0,0
KANTE0286,KAN,2009,17,1,N/A,3,3,3,0,0,0,N/A,N/A,0,0,0
SDGTE0326,DAL,2009,17,2,N/A,14,7,7,0,0,0,N/A,N/A,0,0,0
PHITE0287,CLE,2009,17,2,N/A,18,9,14,0,0,0,N/A,N/A,0,0,0
JACTE0349,IND,2009,17,1,N/A,2,2,2,0,0,0,N/A,N/A,0,0,0
JACTE0366,JAC,2009,17,1,N/A,3,3,3,0,0,0,N/A,N/A,0,0,0
SEATE0308,JAC,2009,17,8,N/A,69,8.6,20,2,0,0,N/A,N/A,0,0,0
BUFTE0200,BUF,2009,17,1,N/A,1,1,1,0,0,0,N/A,N/A,0,0,0
DENTE0335,IND,2009,17,1,N/A,21,21,21,0,0,0,N/A,N/A,0,0,0
GNBTE0338,GNB,2009,17,4,N/A,34,8.5,11,1,0,0,N/A,N/A,0,0,0
MIATE0213,MIA,2009,17,1,N/A,6,6,6,0,0,0,N/A,N/A,0,0,0
BUFTE0207,BUF,2009,17,2,N/A,13,6.5,8,0,0,0,N/A,N/A,0,0,0
NYGTE0266,NYG,2009,17,2,N/A,16,8,10,0,0,0,N/A,N/A,0,0,0
NORTE0246,NOR,2009,17,1,N/A,7,7,7,0,0,0,N/A,N/A,0,0,0
STLTE0247,ARI,2009,17,1,N/A,22,22,22,0,0,0,N/A,N/A,0,0,0
SFOTE0244,ATL,2009,17,3,N/A,38,12.7,32,1,0,0,N/A,N/A,0,0,0
WASNT0088,NWE,2009,17,1,N/A,13,13,13,0,0,0,N/A,N/A,0,0,0
SDGTE0286,STL,2009,17,1,N/A,7,7,7,0,0,0,N/A,N/A,0,0,0
CLETE0255,CLE,2009,17,2,N/A,34,17,29,0,0,0,N/A,N/A,0,0,0
NORTE0278,TAM,2009,17,1,N/A,9,9,9,0,0,0,N/A,N/A,0,0,0
TAMTE0264,TAM,2009,17,1,N/A,14,14,14,0,0,0,N/A,N/A,0,0,0
TENTE0310,DEN,2009,17,4,N/A,29,7.3,13,0,0,0,N/A,N/A,0,0,0
CHITE0210,CHI,2009,17,2,N/A,7,3.5,6,1,0,0,N/A,N/A,0,0,0
MINTE0282,MIN,2009,17,2,N/A,17,8.5,12,0,0,0,N/A,N/A,0,0,0
WASTE0197,WAS,2009,17,1,N/A,2,2,2,1,0,0,N/A,N/A,0,0,0
ARITE0213,BAL,2009,17,2,N/A,40,20,22,0,0,0,N/A,N/A,0,0,0
CHITE0221,SDG,2009,17,1,N/A,3,3,3,0,0,0,N/A,N/A,0,0,0
NORTE0222,NOR,2009,17,4,N/A,20,5,8,0,0,0,N/A,N/A,0,0,0
BALTE0327,IND,2009,17,7,N/A,52,7.4,17,0,0,0,N/A,N/A,0,0,0
MINTE0262,MIN,2009,17,1,N/A,7,7,7,0,0,0,N/A,N/A,0,0,0
SDGTE0233,SDG,2009,17,1,N/A,3,3,3,0,0,0,N/A,N/A,0,0,0
PITTE0262,PIT,2009,17,5,N/A,56,11.2,37,1,0,0,N/A,N/A,0,1,0
TENTE0288,TEN,2009,17,2,N/A,14,7,7,0,0,0,N/A,N/A,0,0,0
DENTE0334,HOU,2009,17,6,N/A,81,13.5,25,1,0,0,N/A,N/A,0,0,0
NORTE0339,NWE,2009,17,3,N/A,32,10.7,14,0,0,0,N/A,N/A,0,0,0
NYJTE0292,TAM,2009,17,5,N/A,56,11.2,18,0,0,0,N/A,N/A,0,0,0
TENTE0375,MIN,2009,17,7,N/A,94,13.4,27,1,0,0,N/A,N/A,0,0,0
DALTE0355,DAL,2009,17,6,N/A,76,12.7,25,1,0,0,N/A,N/A,0,0,0
CINTE0244,GNB,2009,17,2,N/A,13,6.5,8,0,0,0,N/A,N/A,0,0,0
SDGTE0328,SDG,2009,17,1,N/A,12,12,12,1,0,0,N/A,N/A,0,0,0
DETTE0323,DET,2009,17,2,N/A,30,15,17,0,0,0,N/A,N/A,0,0,0
ATLTE0305,ATL,2009,17,3,N/A,30,10,12,0,0,0,N/A,N/A,0,0,0
MINTE0361,SEA,2010,1,3,N/A,36,12,19,0,0,0,N/A,N/A,0,0,0
NYJTE0256,NYJ,2010,1,2,N/A,13,6.5,9,0,0,0,N/A,N/A,0,0,0
CHITE0288,DAL,2010,1,1,N/A,7,7,7,0,0,0,N/A,N/A,0,0,0
TENTE0371,TEN,2010,1,2,N/A,18,9,9,0,0,0,N/A,N/A,0,0,0
GNBTE0338,GNB,2010,1,4,N/A,47,11.8,20,0,0,0,N/A,N/A,0,0,0
PHITE0325,PHI,2010,1,2,N/A,32,16,27,0,0,0,N/A,N/A,0,0,0
CHITE0284,CAR,2010,1,2,N/A,14,7,10,0,0,0,N/A,N/A,0,0,0
NWETE0308,STL,2010,1,4,N/A,15,3.8,5,0,0,0,N/A,N/A,0,0,0
CARTE0309,CHI,2010,1,4,N/A,37,9.3,13,0,0,0,N/A,N/A,0,1,1
SEATE0308,OAK,2010,1,4,N/A,43,10.8,27,0,0,0,N/A,N/A,0,0,0
KANTE0277,NYG,2010,1,1,N/A,11,11,11,0,0,0,N/A,N/A,0,0,0
DETTE0353,DET,2010,1,1,N/A,6,6,6,0,0,0,N/A,N/A,0,0,0
NYGTE0266,NYG,2010,1,2,N/A,11,5.5,8,0,0,0,N/A,N/A,0,0,0
KANTE0295,KAN,2010,1,3,N/A,21,7,16,1,0,0,N/A,N/A,0,0,0
NWETE0329,NWE,2010,1,1,N/A,1,1,1,1,0,0,N/A,N/A,0,0,0
NWETE0310,NWE,2010,1,1,N/A,45,45,45,0,0,0,N/A,N/A,0,0,0
NWETE0334,STL,2010,1,1,N/A,8,8,8,0,0,0,N/A,N/A,0,0,0
TAMTE0353,SFO,2010,1,1,N/A,5,5,5,0,0,0,N/A,N/A,0,0,0
CINTE0293,CIN,2010,1,6,N/A,25,4.2,8,1,0,0,N/A,N/A,0,0,0
PHITE0287,CLE,2010,1,3,N/A,87,29,49,0,0,0,N/A,N/A,0,0,0
SEATE0308,JAC,2010,1,2,N/A,8,4,6,0,0,0,N/A,N/A,0,0,0
NYGTE0306,OAK,2010,1,1,N/A,5,5,5,0,0,0,N/A,N/A,0,0,0
SEATE0245,SEA,2010,1,1,N/A,11,11,11,0,0,0,N/A,N/A,0,0,0
DENTE0240,DEN,2010,1,1,N/A,2,2,2,0,0,0,N/A,N/A,0,0,0
TENTE0378,SFO,2010,1,3,N/A,27,9,14,0,1,10,10,10,0,0,0
HOUTE0286,HOU,2010,1,1,N/A,9,9,9,0,0,0,N/A,N/A,0,0,0
BALTE0327,IND,2010,1,11,N/A,80,7.3,10,1,0,0,N/A,N/A,0,0,0
SDGTE0286,SDG,2010,1,2,N/A,28,14,20,0,0,0,N/A,N/A,0,0,0
DALTE0355,DAL,2010,1,3,N/A,27,9,14,0,0,0,N/A,N/A,0,0,0
TENTE0375,MIN,2010,1,4,N/A,76,19,33,1,0,0,N/A,N/A,0,0,0
SDGTE0328,SDG,2010,1,5,N/A,76,15.2,34,1,0,0,N/A,N/A,0,0,0
SFOTE0244,ATL,2010,1,2,N/A,11,5.5,9,0,0,0,N/A,N/A,0,0,0
TAMTE0264,TAM,2010,1,1,N/A,8,8,8,0,0,0,N/A,N/A,0,0,0
MINTE0282,MIN,2010,1,1,N/A,6,6,6,0,0,0,N/A,N/A,0,0,0
ARITE0213,BAL,2010,1,6,N/A,72,12,35,0,0,0,N/A,N/A,0,0,0
CARTE0265,NOR,2010,1,3,N/A,23,7.7,14,0,0,0,N/A,N/A,0,0,0
TENTE0310,DEN,2010,1,2,N/A,36,18,28,0,0,0,N/A,N/A,0,0,0
NYJTE0292,TAM,2010,1,4,N/A,32,8,22,0,0,0,N/A,N/A,0,0,0
NORTE0339,CLE,2010,1,3,N/A,16,5.3,10,0,1,-1,-1,-1,0,0,0
JACTE0402,JAC,2010,1,2,N/A,31,15.5,21,2,0,0,N/A,N/A,0,0,0
SFOTE0320,SFO,2010,1,8,N/A,73,9.1,16,0,0,0,N/A,N/A,0,0,0
KANTE0320,MIA,2010,1,3,N/A,46,15.3,21,0,0,0,N/A,N/A,0,0,0
DETTE0334,DET,2010,1,6,N/A,43,7.2,10,0,0,0,N/A,N/A,0,0,0
NORTE0303,NOR,2010,1,2,N/A,3,1.5,3,0,0,0,N/A,N/A,0,0,0
STLTE0247,ARI,2010,1,1,N/A,0,0,0,0,0,0,N/A,N/A,0,0,0
BALTE0315,STL,2010,1,3,N/A,18,6,15,0,0,0,N/A,N/A,0,1,0
WASTE0282,WAS,2010,1,6,N/A,80,13.3,24,0,0,0,N/A,N/A,0,1,0
MINTE0262,MIN,2010,1,1,N/A,8,8,8,0,0,0,N/A,N/A,0,0,0
PITTE0262,PIT,2010,1,4,N/A,40,10,17,0,0,0,N/A,N/A,0,0,0
TENTE0288,TEN,2010,1,3,N/A,37,12.3,28,1,0,0,N/A,N/A,0,1,0
ATLTE0305,ATL,2010,1,2,N/A,35,17.5,20,0,0,0,N/A,N/A,0,0,0
WASTE0318,WAS,2010,2,1,N/A,62,62,62,0,0,0,N/A,N/A,0,0,0
MINTE0361,SEA,2010,2,5,N/A,48,9.6,22,0,0,0,N/A,N/A,0,0,0
CHITE0288,DAL,2010,2,7,N/A,45,6.4,16,0,0,0,N/A,N/A,0,0,0
TENTE0371,TEN,2010,2,1,N/A,9,9,9,0,0,0,N/A,N/A,0,0,0
GNBTE0338,GNB,2010,2,4,N/A,103,25.8,34,0,0,0,N/A,N/A,0,0,0
NYJTE0256,NYJ,2010,2,7,N/A,115,16.4,39,1,0,0,N/A,N/A,0,0,0
ARITE0179,ARI,2010,2,1,N/A,11,11,11,0,0,0,N/A,N/A,0,0,0
CARTE0309,CHI,2010,2,1,N/A,39,39,39,1,0,0,N/A,N/A,0,0,0
SEATE0308,OAK,2010,2,3,N/A,49,16.3,24,0,0,0,N/A,N/A,0,0,0
CHITE0284,CAR,2010,2,3,N/A,47,15.7,26,0,0,0,N/A,N/A,0,0,0
PHITE0325,PHI,2010,2,3,N/A,27,9,11,0,0,0,N/A,N/A,0,0,0
BUFTE0207,BUF,2010,2,2,N/A,14,7,9,0,0,0,N/A,N/A,0,0,0
DETTE0353,DET,2010,2,7,N/A,108,15.4,35,0,0,0,N/A,N/A,0,0,0
KANTE0295,KAN,2010,2,5,N/A,58,11.6,20,0,0,0,N/A,N/A,0,0,0
BALTE0333,BAL,2010,2,1,N/A,17,17,17,0,0,0,N/A,N/A,0,0,0
NWETE0310,NWE,2010,2,6,N/A,101,16.8,46,0,0,0,N/A,N/A,0,0,0
BALTE0335,BAL,2010,2,1,N/A,1,1,1,0,0,0,N/A,N/A,0,0,0
TAMTE0353,SFO,2010,2,1,N/A,6,6,6,0,0,0,N/A,N/A,0,0,0
NWETE0329,NWE,2010,2,1,N/A,14,14,14,0,0,0,N/A,N/A,0,0,0
CINTE0293,CIN,2010,2,3,N/A,15,5,7,0,0,0,N/A,N/A,0,0,0
STLTE0323,TEN,2010,2,1,N/A,5,5,5,0,0,0,N/A,N/A,0,0,0
NYGTE0266,NYG,2010,2,1,N/A,1,1,1,0,0,0,N/A,N/A,0,0,0
NYGTE0305,NYG,2010,2,1,N/A,7,7,7,0,0,0,N/A,N/A,0,0,0
NYGTE0306,OAK,2010,2,0,N/A,0,N/A,N/A,0,0,0,N/A,N/A,0,1,0
NWETE0308,STL,2010,2,1,N/A,36,36,36,0,0,0,N/A,N/A,0,0,0
TENTE0378,SFO,2010,2,2,N/A,26,13,22,0,0,0,N/A,N/A,0,1,1
TENTE0375,MIN,2010,2,6,N/A,86,14.3,33,0,0,0,N/A,N/A,0,0,0
DALTE0355,DAL,2010,2,5,N/A,51,10.2,23,0,0,0,N/A,N/A,0,0,0
CINTE0244,GNB,2010,2,1,N/A,-1,-1,-1,0,0,0,N/A,N/A,0,0,0
SDGTE0328,SDG,2010,2,5,N/A,57,11.4,26,2,0,0,N/A,N/A,0,0,0
NYJTE0292,TAM,2010,2,4,N/A,83,20.8,40,0,0,0,N/A,N/A,0,0,0
BALTE0327,IND,2010,2,5,N/A,83,16.6,50,1,0,0,N/A,N/A,0,0,0
TENTE0310,DEN,2010,2,2,N/A,6,3,10,0,0,0,N/A,N/A,0,0,0
ATLTE0235,CIN,2010,2,1,N/A,9,9,9,0,0,0,N/A,N/A,0,0,0
MINTE0282,MIN,2010,2,1,N/A,20,20,20,0,0,0,N/A,N/A,0,0,0
ARITE0213,BAL,2010,2,4,N/A,35,8.8,19,0,0,0,N/A,N/A,0,0,0
CARTE0265,NOR,2010,2,3,N/A,37,12.3,20,0,0,0,N/A,N/A,0,0,0
NORTE0339,CLE,2010,2,4,N/A,62,15.5,44,0,0,0,N/A,N/A,0,0,0
WASTE0282,WAS,2010,2,3,N/A,64,21.3,35,1,0,0,N/A,N/A,0,0,0
DETTE0334,DET,2010,2,1,N/A,5,5,5,0,0,0,N/A,N/A,0,0,0
JACTE0402,JAC,2010,2,5,N/A,70,14,26,0,0,0,N/A,N/A,0,0,0
NORTE0303,NOR,2010,2,3,N/A,10,3.3,4,1,0,0,N/A,N/A,0,0,0
HOUTE0286,HOU,2010,2,2,N/A,24,12,15,0,0,0,N/A,N/A,0,0,0
PHITE0226,PHI,2010,2,1,N/A,14,14,14,0,0,0,N/A,N/A,0,0,0
SFOTE0320,SFO,2010,2,4,N/A,78,19.5,41,0,0,0,N/A,N/A,0,0,0
BALTE0315,STL,2010,2,1,N/A,13,13,13,0,0,0,N/A,N/A,0,0,0
JACTE0304,JAC,2010,2,1,N/A,3,3,3,0,0,0,N/A,N/A,0,0,0
PITTE0262,PIT,2010,2,2,N/A,3,1.5,5,0,0,0,N/A,N/A,0,0,0
TENTE0288,TEN,2010,2,3,N/A,20,6.7,7,0,0,0,N/A,N/A,0,0,0
DENTE0334,HOU,2010,2,1,N/A,28,28,28,0,0,0,N/A,N/A,0,0,0
ATLTE0305,ATL,2010,2,2,N/A,19,9.5,13,0,0,0,N/A,N/A,0,0,0
MINTE0361,SEA,2010,3,5,N/A,61,12.2,37,1,0,0,N/A,N/A,0,0,0
NYJTE0256,NYJ,2010,3,6,N/A,98,16.3,31,2,0,0,N/A,N/A,0,0,0
WASTE0318,WAS,2010,3,2,N/A,11,5.5,6,0,0,0,N/A,N/A,0,0,0
CHITE0288,DAL,2010,3,3,N/A,26,8.7,14,0,0,0,N/A,N/A,0,0,0
GNBTE0338,GNB,2010,3,9,N/A,115,12.8,28,0,0,0,N/A,N/A,0,0,0
ARITE0179,ARI,2010,3,2,N/A,29,14.5,21,0,0,0,N/A,N/A,0,0,0
PHITE0325,PHI,2010,3,4,N/A,42,10.5,21,0,0,0,N/A,N/A,0,0,0
CARTE0309,CHI,2010,3,5,N/A,64,12.8,21,1,0,0,N/A,N/A,0,1,0
NWETE0308,STL,2010,3,3,N/A,22,7.3,12,1,0,0,N/A,N/A,0,0,0
SEATE0308,OAK,2010,3,4,N/A,64,16,22,1,0,0,N/A,N/A,0,0,0
KANTE0277,NYG,2010,3,3,N/A,88,29.3,54,0,0,0,N/A,N/A,0,0,0
CHITE0284,CAR,2010,3,2,N/A,12,6,8,0,0,0,N/A,N/A,0,0,0
BUFTE0207,BUF,2010,3,3,N/A,27,9,15,0,0,0,N/A,N/A,0,0,0
DETTE0353,DET,2010,3,6,N/A,44,7.3,11,0,0,0,N/A,N/A,0,0,0
NWETE0310,NWE,2010,3,6,N/A,65,10.8,25,0,1,13,13,13,0,0,0
KANTE0295,KAN,2010,3,4,N/A,44,11,18,1,0,0,N/A,N/A,0,0,0
INDTE0307,IND,2010,3,1,N/A,8,8,8,0,0,0,N/A,N/A,0,0,0
STLTE0203,STL,2010,3,2,N/A,15,7.5,8,0,0,0,N/A,N/A,0,0,0
TAMTE0353,SFO,2010,3,1,N/A,9,9,9,0,0,0,N/A,N/A,0,0,0
NWETE0329,NWE,2010,3,3,N/A,43,14.3,21,1,0,0,N/A,N/A,0,0,0
CINTE0293,CIN,2010,3,4,N/A,59,14.8,27,0,0,0,N/A,N/A,0,0,0
