25988,Phil Bates,WR,SEA
26108,Josh Bellamy,WR,WAS
25810,Travis Benjamin,WR,CLE
26096,Brenton Bersin,WR,CAR
27195,Emory Blake,WR,STL
26818,Alan Bonner,WR,HOU
26725,Josh Boyce,WR,NWE
25916,LaVon Brazill,WR,IND
27074,Jaron Brown,WR,ARI
27422,Marlon Brown,WR,BAL
24869,Vincent Brown,WR,SDG
23999,Dez Bryant,WR,DAL
27075,Dan Buckner,WR,ARI
25023,Stephen Burton,WR,JAC
26135,LaRon Byrd,WR,ARI
25296,Michael Campbell,WR,NYJ
27453,Arceto Clark,WR,SEA
25862,Danny Coale,WR,PIT
27244,Jasper Collins,WR,PIT
26368,Josh Cooper,WR,CLE
6867,Jerricho Cotchery,WR,CAR
25878,Juron Criner,WR,OAK
27315,Andy Cruse,WR,HOU
25893,B.J. Cunningham,WR,PHI
25324,Drew Davis,WR,ATL
24062,Eric Decker,WR,NYJ
26847,Kevin Dorsey,WR,GNB
8861,Harry Douglas,WR,ATL
26905,Reggie Dunn,WR,NWE
24082,Marcus Easley,WR,BUF
9496,Julian Edelman,WR,NWE
26087,Kevin Elliott,WR,BUF
7149,Malcom Floyd,WR,SDG
26794,Corey Fuller,WR,DET
24898,Clyde Gates,WR,NYJ
9458,Brandon Gibson,WR,MIA
8263,Ted Ginn Jr.,WR,ARI
25806,Chris Givens,WR,STL
26701,Marquise Goodwin,WR,BUF
25779,T.J. Graham,WR,BUF
26099,Jared Green,WR,OAK
26066,Saalim Hakim,WR,NYJ
27173,Frankie Hammond Jr.,WR,KAN
26746,Chris Harper,WR,GNB
25493,Marcus Harris,WR,NYG
9372,Brian Hartline,WR,MIA
24774,Andrew Hawkins,WR,CLE
25948,Junior Hemingway,WR,KAN
25753,Stephen Hill,WR,NYJ
7879,Domenik Hixon,WR,CHI
24173,Trindon Holliday,WR,NYG
26650,DeAndre Hopkins,WR,HOU
25120,Dontrelle Inman,WR,SDG
7237,Vincent Jackson,WR,TAM
25755,Alshon Jeffery,WR,CHI
27405,Greg Jenkins,WR,OAK
24870,Jerrel Jernigan,WR,NYG
8256,Calvin Johnson,WR,DET
26004,Damaris Johnson,WR,PHI
9001,Stevie Johnson,WR,BUF
8327,Jacoby Jones,WR,BAL
24793,Julio Jones,WR,ATL
26304,Kamar Jorden,WR,MIN
25991,Jermaine Kearse,WR,SEA
26784,Tavarres King,WR,CAR
27084,Javone Lawson,WR,ARI
26940,Josh Lenz,WR,IND
24846,Greg Little,WR,CLE
9283,Jeremy Maclin,WR,PHI
8872,Mario Manningham,WR,NYG
7868,Brandon Marshall,WR,CHI
25594,Chris Matthews,WR,SEA
24011,Dexter McCluster,WR,TEN
26861,Aaron Mellette,WR,BAL
24935,Denarius Moore,WR,OAK
7544,Lance Moore,WR,PIT
5463,Santana Moss,WR,WAS
27379,Will Murphy,WR,PHI
24272,David Nelson,WR,NYJ
25127,Jamar Newsome,WR,DAL
9705,Jordan Norwood,WR,DEN
9534,Kevin Ogletree,WR,DET
6664,Kassim Osgood,WR,SFO
25987,Eric Page,WR,TAM
26972,Tobais Palmer,WR,SDG
26652,Cordarrelle Patterson,WR,MIN
24865,Austin Pettis,WR,STL
25778,DeVier Posey,WR,HOU
24065,Taylor Price,WR,SEA
25773,Rueben Randle,WR,NYG
27181,Rico Richardson,WR,HOU
24063,Andre Roberts,WR,WAS
26758,Denard Robinson,WR,JAC
27009,Da'Rick Rogers,WR,IND
27305,Rashad Ross,WR,KAN
24899,Greg Salas,WR,NYJ
25036,DeMarco Sampson,WR,SFO
26724,Ace Sanders,WR,JAC
25793,Mohamed Sanu,WR,CIN
27055,Russell Shepard,WR,TAM
24901,Cecil Shorts III,WR,JAC
8930,Matthew Slater,WR,NWE
27143,Rodney Smith,WR,MIN
24845,Torrey Smith,WR,BAL
26767,Kenny Stills,WR,NOR
25908,Tommy Streeter,WR,TAM
26403,Julian Talley,WR,NYG
9347,Brandon Tate,WR,CIN
25479,Kerry Taylor,WR,JAC
23997,Demaryius Thomas,WR,DEN
9371,Mike Thomas,WR,HOU
26456,Deonte Thompson,WR,BAL
25832,Nick Toon,WR,NOR
27441,Justin Veltung,WR,STL
9348,Mike Wallace,WR,MIA
7492,Nate Washington,WR,TEN
27386,R.J. Webb,WR,CAR
7027,Wes Welker,WR,DEN
24954,Ryan Whalen,WR,CIN
27361,Myles White,WR,GNB
9729,Chris Williams,WR,CHI
24696,Isaiah Williams,WR,TEN
27201,Nick Williams,WR,WAS
24746,Teddy Williams,WR,ARI
27193,Cody Wilson,WR,DET
26859,Marquess Wilson,WR,CHI
25828,Jarius Wright,WR,MIN
25817,Devon Wylie,WR,SFO
